"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18003615962791919,17841426196827383,copinha,Copinha,"PRÓXIMA FASE!
Vem conferir os confrontos da segunda fase do Paulista Sub-11 e Paulista Sub-12.
#PaulistaSub11 #PaulistaSub12",0,"09/19/2026 17:45",https://www.instagram.com/p/DdfVFucjAK-/,"Carrossel do Instagram",,Total,187442,59804,1511,430,66,35,18
17974454520135510,17841426196827383,copinha,Copinha,"FIM DA PRIMEIRA FASE!
Vem conferir os resultados que fecharam a primeira volta do #PaulistaSub12 🔥",0,"09/19/2026 15:45",https://www.instagram.com/p/DdfG-LYDGVG/,"Carrossel do Instagram",,Total,67981,24238,598,52,13,3,2
18100759319010355,17841426196827383,copinha,Copinha,"PRIMEIRA PARTE JÁ FOI...
Os jogos de ida da segunda fase do Paulista Sub-17 terminaram assim.
#PaulistaSub17",0,"09/19/2026 15:10",https://www.instagram.com/p/DdfC4kpDN8J/,"Carrossel do Instagram",,Total,79423,27859,1258,32,5,1,2
18114671458865269,17841426196827383,copinha,Copinha,"FIM DE PAPO!
Vem conferir como terminou a última rodada do Paulista Sub-11.
#PaulistaSub11",0,"09/19/2026 13:52",https://www.instagram.com/p/Dde6U6JF1MR/,"Carrossel do Instagram",,Total,89897,28275,920,41,25,13,12
18120858091728899,17841473294175760,gremioprudentebaseoficial,"Grêmio Prudente Base","É futebol ou sinuca?
Que precisão do meu camisa 🎱
Lá na caçapa! Mais um golaço pra conta!

Grêmio Prudente 2 x 1 Cosmopolitano
Campeonato Paulista Sub-15

🎙 @ronaldo.nascimento81
📽 Prudente TV

#umtimeparachamardenosso
#gremioprudente
#paulistasub15",21,"09/19/2026 10:23",https://www.instagram.com/reel/DdehvxIhY-g/,"Reel do Instagram",,Total,85431,50272,1947,84,10,4,0
18089247278661080,17841426196827383,copinha,Copinha,"FIM DE MAIS UMA RODADA!
Com a primeira fase chegando ao fim, vem conferir os resultados da 19ª rodada do Paulista Sub-15!
#PaulistaSub15",0,"09/19/2026 09:30",https://www.instagram.com/p/DdecCeljJnE/,"Carrossel do Instagram",,Total,85671,28152,1350,38,5,4,9
18195606922383553,17841426196827383,copinha,Copinha,"DA COPINHA F PETROBRAS 2025 PRO MUNDO! 🚀🇧🇷
Nossas meninas seguem vivas no sonho de conquistar a Copa do Mundo sub-20! 🤩😍 #CopaDoMundoSub20 #ElasEmCampo",0,"09/19/2026 06:30",https://www.instagram.com/p/DdeCoJhF0wT/,"Carrossel do Instagram",,Total,60073,23208,963,38,2,3,14
17956984719247457,17841426196827383,copinha,Copinha,"BORA DE MAIS UMA RODADA! 🤩
A 19ª rodada do #PaulistaSub17 vai rechear o sábado de jogos! 🔥",0,"09/19/2026 05:00",https://www.instagram.com/p/Ddd4cJTl9E1/,"Carrossel do Instagram",,Total,45442,16206,565,15,1,0,2
18115703843061706,17841426196827383,copinha,Copinha,"RODADA 19 NO PAULISTA SUB-15! 👀
A manhã do sábado já começa lotada de jogos! #PaulistaSub15",0,"09/19/2026 04:30",https://www.instagram.com/p/Ddd05AcjPVN/,"Carrossel do Instagram",,Total,41262,13389,564,5,1,0,5
18149409541551165,17841426196827383,copinha,Copinha,"RODADA CHEIA NESSE SÁBADO!
Vem conferir os confrontos da 14ª rodada do Paulista Sub-11 e do Paulista Sub-12!
#PaulistaSub11 #PaulistaSub12",0,"09/19/2026 04:00",https://www.instagram.com/p/Dddxf3Sl3HA/,"Carrossel do Instagram",,Total,74127,27037,654,79,11,2,6
17908416693308603,17841426429471156,fpf_oficial,"Federação Paulista de Futebol","LEGADO DA COPINHA SIL 2026!
Pelo quarto ano consecutivo, Federação Paulista de Futebol e Penalty unem forças para realizar o Legado da Copinha Sil. O evento conduzido pelo vice-presidente da FPF, Mauro Silva, nesta sexta-feira (18), no Edifício Pelé, reuniu representantes das cidades-sede da competição para a entrega dos kits esportivos que serão utilizados por projetos e atividades esportivas locais. A iniciativa visa fortalecer o futebol de base e gerar impacto positivo nas comunidades que recebem a Copinha Sil.
#CopinhaSil2026
📷Diego Soares/Ag. Paulistão",0,"09/18/2026 15:11",https://www.instagram.com/p/DdcelOBnadQ/,"Carrossel do Instagram",,Total,49442,16263,382,31,2,3,5
18100611932568209,17841455339365803,cosmopolitanosports,"Cosmopolitano Sports","Antes dos 90 minutos, existe tudo aquilo que ninguém vê.

A preparação.
Os detalhes.
As conversas.
A oração.
A união.

Em Águas de Lindóia, o primeiro capítulo terminou em 1 a 1.

Agora, a decisão é em casa.

Domingo, às 10h, o Cosmopolitano entra em campo diante da sua torcida no Estádio Thelmo de almeida - Cosmopolis/Sp para buscar uma vaga na semifinal do Paulista Sub-20 Série B.

Tudo o que vivemos até aqui nos trouxe para este momento.

Agora, é decisão. 🇳🇬

🎥 @dudavicz",88,"09/18/2026 12:46",https://www.instagram.com/reel/DdcNRcwO0Vp/,"Reel do Instagram",,Total,44469,24425,1034,25,8,3,0
18227781946327790,17841405393450249,ecsaobernardo,"Esporte Clube São Bernardo","DUELO NOS DETALHES! 👀🧠

Sábado é dia de Esporte Clube São Bernardo SAF e Terceiro Milênio pelo Paulistão Sub-17 no Estádio do Taboão! 🐶🦉

Como vimos no último jogo, o duelo vai além das quatro linhas, e como um bom jogo de xadrez: tudo pode ser decidido nos detalhes! ♟️👀

Teremos mais um grande confronto entre Rodrigo Oliveira e Vinicius Avelino no Campeonato Paulista Sub-17, quem leva a melhor dessa vez? 🏆👀

#ECSBSAF #TerceiroMilênio #PaulistaSub17",0,"09/18/2026 08:00",https://www.instagram.com/p/DdbtTLijvvB/,"Carrossel do Instagram",,Total,122189,42581,1988,28,9,13,0
18197724955383320,17841426196827383,copinha,Copinha,"QUEM FICA COM A VAGA?!
Vem conferir a volta das quartas de final do Paulista Sub-20 Série B. 
#PaulistaSub20SérieB",0,"09/18/2026 04:00",https://www.instagram.com/p/DdbMqGADZdx/,"Imagem do Instagram",,Total,52070,23065,548,13,4,5,3
17931601539142740,17841426196827383,copinha,Copinha,"AGORA É MATA-MATA!
16 confrontos para movimentar o Paulista Sub-20.
#PaulistaSub20SérieA",0,"09/18/2026 03:00",https://www.instagram.com/p/DdbFymslxNI/,"Imagem do Instagram",,Total,47700,21761,566,36,2,1,9
18108366629233518,17841401651676045,afeoficial,"Ferroviária SAF","Na vitória do Sub-17 da Ferroviária por 5 a 0 sobre o Jacareí, no último sábado, Renan Meneses marcou três gols e garantiu o hat-trick.
E se tem hat-trick, tem música. Solta a voz, menino!
-
Ferroviária SAF 
📸 𝘙𝘢𝘧𝘢𝘦𝘭𝘢 𝘈𝘭𝘮𝘦𝘪𝘥𝘢",23,"09/17/2026 06:59",https://www.instagram.com/reel/DdZBMQxOMr9/,"Reel do Instagram",,Total,100608,52648,2547,163,18,28,0
17935480089122964,17841426196827383,copinha,Copinha,"QUE GOLAAAAAÇO DO SÃO PAULO!
Marvin garantiu a vitória do Tricolor no Paulista Sub-20 com essa bomba de fora da área!
#PaulistaSub2",48,"09/16/2026 14:35",https://www.instagram.com/reel/DdXQ2YhlczF/,"Reel do Instagram",,Total,84407,55378,3068,99,9,24,26
