"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18279565327276195,17841400074692954,paulistao,Paulistão,"VERDÃO NAS QUARTAS!
O Palmeiras segue na luta pelo tetra da Libertadores!
#PaulistasEmCampo",0,"08/21/2025 19:28",https://www.instagram.com/p/DNo_pmBt2Po/,"Imagem do Instagram",,Total,60474,33165,3731,261,1,31,30
18078243883781920,17841400074692954,paulistao,Paulistão,"ADVERSÁRIO DEFINIDO! 🇧🇷⚔️🇪🇨
O São Paulo vai encarar a LDU, do Equador, na próxima fase da @libertadoresbr! 
#FutebolPaulista",0,"08/21/2025 17:02",https://www.instagram.com/p/DNou6v-x25Z/,"Imagem do Instagram",,Total,90414,46750,4476,43,4,37,30
18083011042881638,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🏟️💚 Lugar de tricampeão... Vem aí mais uma noite de CONMEBOL #Libertadores, @Palmeiras!",53,"08/21/2025 16:02",https://www.instagram.com/reel/DNon60yJflp/,"Reel do Instagram",,Total,82999,58803,7044,430,17,137,0
18054559082612943,17841400074692954,paulistao,Paulistão,"🇯🇵 O @t.ryuta tá mandando bem no português, hein?!
Destaque no Guarani na Copa Paulista Sicredi, o atleta renovou contrato com o Bugre e ainda deixou aquele recado para a torcida!
#FutebolPaulista 
🎥@guaranifc_oficial",25,"08/21/2025 15:22",https://www.instagram.com/reel/DNojW9gJJUj/,"Reel do Instagram",,Total,278412,152337,14184,1413,230,217,267
17887228566340753,17841429857362439,paulistaof,"Paulistão F Petrobras","DE OLHO NA TABELA! 
Com as Brabas ainda na liderança, se liga como está a classificação do Paulistão Feminino Sicredi!
#PaulistãoFemininoSicredi",0,"08/21/2025 13:23",https://www.instagram.com/p/DNoV3prT91s/,"Imagem do Instagram",,Total,135302,72321,2612,60,11,35,18
18083283451716367,17841400074692954,paulistao,Paulistão,"VERDÃO 100%!
O Palmeiras tá com tudo na @libertadoresbr 🔥
#PaulistasEmCampo",0,"08/21/2025 12:00",https://www.instagram.com/p/DNoHd8UJQCX/,"Imagem do Instagram",,Total,52130,23721,1859,66,1,25,12
17852189661479538,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🙌💚 CONMEBOL #Libertadores, um combustível para a torcida do @Palmeiras!",28,"08/21/2025 10:00",https://www.instagram.com/reel/DNn-mN8Sj2D/,"Reel do Instagram",,Total,180990,131922,21778,829,94,189,0
17957674136988985,17841400074692954,paulistao,Paulistão,"O TIGRE NA ZONA DE CLASSIFICAÇÃO! 🐯⬆️
O @brasileiraob tá a todo vapor. Se liga na tabela!
#PaulistasEmCampo #SérieB",0,"08/21/2025 08:00",https://www.instagram.com/p/DNnsELHsvHn/,"Imagem do Instagram",,Total,75765,27997,990,29,6,3,10
17920322409018203,17841400074692954,paulistao,Paulistão,"RUMO ÀS QUARTAS DE FINAL! 🔥🐷
Vantagem ampla no primeiro jogo + apoio da torcida jogando em casa = ⏳👀
#PaulistasEmCampo #Palmeiras",0,"08/20/2025 20:05",https://www.instagram.com/p/DNmZ7mFtFMf/,"Imagem do Instagram",,Total,53238,28639,1987,138,0,12,14
18008364755792116,17841400074692954,paulistao,Paulistão,"TRICOLOR INVICTO NA @libertadoresbr! 🔥🇾🇪
Essa é a campanha do São Paulo até na aqui na busca pela Glória Eterna!
#PaulistasEmCampo #SãoPaulo",0,"08/20/2025 14:00",https://www.instagram.com/p/DNlwk9_xIQa/,"Imagem do Instagram",,Total,82465,38693,6056,44,3,17,41
