"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18016285394715138,17841400074692954,paulistao,Paulistão,"2011 ✅ 2022 ✅ 2026 ⏳
Amanhã é dia de mostrar o 𝒑𝒆𝒔𝒐 𝒅𝒂 𝒄𝒂𝒎𝒊𝒔𝒂 𝒅𝒂 𝑷𝒐𝒓𝒕𝒖𝒈𝒖𝒆𝒔𝒂. Por tudo que a Lusa já foi e por tudo que ela ainda será. No sábado, o Canindé vai presenciar mais uma parte da história gigante desse time que não cansa de se superar. 💚❤️ 
#PaulistasEmCampo #SérieD",46,"07/24/2026 12:53",https://www.instagram.com/reel/DbMCJ1SE1vn/,"Reel do Instagram",,Total,46464,35107,1091,66,9,60,14
18072511910413935,17841400074692954,paulistao,Paulistão,"A BARCELUSA FEZ HISTÓRIA NO CANINDÉ!
Na campanha do acesso à elite em 2011, a Portuguesa não perdeu em 17 dos 19 jogos disputados em casa. Chegou a hora de mostrar a força da Lusa no Canindé mais uma vez! 🏟️❤️💚
#PaulistasEmCampo #SérieD #Portuguesa",0,"07/24/2026 08:00",https://www.instagram.com/p/DbLbnirlsFf/,"Carrossel do Instagram",,Total,18509,6954,466,24,4,22,7
18086717021235341,17841429857362439,paulistaof,"Paulistão F","A Federação Paulista de Futebol e a Petrobras renovaram até o final da temporada de 2027 a parceria iniciada em 2024. Com o novo patrocínio, a companhia passa a dar nome ao Paulistão F Petrobras 2026, em disputa, à Copinha F Petrobras 2026, que será realizada no segundo semestre, e a todas as demais competições, torneios e festivais femininos do Estado. 
#PaulistãoFPetrobras",0,"07/24/2026 06:10",https://www.instagram.com/p/DbLUKs0kRGp/,"Carrossel do Instagram",,Total,76352,26298,798,40,8,18,11
18110918893981230,17841429857362439,paulistaof,"Paulistão F","FPF renova parceria com a Petrobras, que agora dá nome ao Paulistão F e à Copinha F. Novo patrocínio válido até o fim de 2027 reforça investimentos em competições, formação de atletas e projetos de desenvolvimento da modalidade. Nada pode parar a energia delas!
#PaulistãoFPetrobras",32,"07/24/2026 06:00",https://www.instagram.com/reel/DbLSbumxo7H/,"Reel do Instagram",,Total,38350,22144,362,20,5,5,6
18014579960925636,17841400074692954,paulistao,Paulistão,"Corinthians e Botafogo garantiram as vitórias do #FutebolPaulista nesta quinta-feira de futebol.
#PaulistasEmCampo",0,"07/23/2026 19:59",https://www.instagram.com/p/DbKOOP6mGTJ/,"Imagem do Instagram",,Total,39260,21314,635,3,1,6,4
18109507759999657,17841400074692954,paulistao,Paulistão,"VITÓRIA MAIÚSCULA!
Botafogo faz o dever de casa e chega ao quarto jogo de invencibilidade na Série B.
#PaulistasEmCampo
📷João Victor Menezes de Souza/Agência Botafogo",0,"07/23/2026 19:33",https://www.instagram.com/p/DbKLUC5DZPN/,"Imagem do Instagram",,Total,26115,13882,300,13,0,7,2
18347389531223644,17841400074692954,paulistao,Paulistão,"LÁ NA CORUJA!
Pega só esse golaço que o Wesley anotou pra cima do Juventude pela Série B!
#PaulistasEmCampo
🎥 @sportynetbrasil",63,"07/23/2026 19:00",https://www.instagram.com/reel/DbKHd2YlD2d/,"Reel do Instagram",,Total,100752,64899,1607,94,6,28,25
18331792954250836,17841400074692954,paulistao,Paulistão,"VAI, CORINTHIANS!
Timão domina o Remo e garante mais três pontos no Brasileirão!
#PaulistasEmCampo
📷Rodrigo Coca/Corinthians",0,"07/23/2026 17:39",https://www.instagram.com/p/DbJ-NQuHG_Y/,"Imagem do Instagram",,Total,67419,38932,2727,197,13,16,20
18099720092244139,17841400074692954,paulistao,Paulistão,"O São Bernardo tropeçou fora de casa.
#PaulistasEmCampo
📷Divulgação/São Bernardo",0,"07/23/2026 17:32",https://www.instagram.com/p/DbJ9aGXH62K/,"Imagem do Instagram",,Total,18483,10532,116,6,0,0,0
18421728346194574,17841400074692954,paulistao,Paulistão,"O Canindé é lugar de quem vibra independente da situação. De quem apoia acima de qualquer dificuldade. De quem acredita no sonho, na virada, na vitória. 

Nesse sábado, a Portuguesa precisa de você que acredita nela. Compre seu ingresso e apoie a Lusa! 🦁❤️
#PaulistasEmCampo #Portuguesa #SérieD",0,"07/23/2026 14:00",https://www.instagram.com/p/DbJh9tvj8Lb/,"Carrossel do Instagram",,Total,102199,50637,1833,148,14,77,28
18546619024075412,17841400074692954,paulistao,Paulistão,"🎟️ TUTORIAL: Como comprar seu ingresso para assistir a Portguesa x Uberlândia pelas oitavas de final da Série D! 

🦁 E aí torcedor, bora lotar o Canindé e apoiar a Lusa?
#PaulistasEmCampo #Portuguesa",34,"07/23/2026 12:30",https://www.instagram.com/reel/DbJa3DYpudC/,"Reel do Instagram",,Total,17235,12981,169,14,0,6,3
17878109451683329,17841400074692954,paulistao,Paulistão,"EM CASA A HISTÓRIA É OUTRA 🏟️🦁
A Lusa está invicta jogando em seus domínios na @cbfseried e vai em busca de mais uma vitória neste sábado. É DIA DE ENCHER O CANINDÉ PARA O LEÃO CONSEGUIR A VITÓRIA!
#PaulistasEmCampo",0,"07/23/2026 08:05",https://www.instagram.com/p/DbI8jANH3eo/,"Carrossel do Instagram",,Total,36466,19276,655,35,5,99,7
17864163189642178,17841400074692954,paulistao,Paulistão,"DOSE TRIPLA NESSA QUINTA-FEIRA! 🔥
O Corinthians quer a vitória na sua reestreia no @brasileirao após a Copa do Mundo, enquanto São Bernardo e Botafogo buscam os três pontos no @brasileiraob!
#PaulistasEmCampo",0,"07/23/2026 06:00",https://www.instagram.com/p/DbIpE1Qkj9y/,"Imagem do Instagram",,Total,12802,7119,165,1,0,2,1
18092595146421476,17841400074692954,paulistao,Paulistão,"Vem conferir como terminou mais um dia de #PaulistasEmCampo por aqui.",0,"07/22/2026 19:54",https://www.instagram.com/p/DbHo33IGGs3/,"Imagem do Instagram",,Total,38352,23136,450,5,0,2,7
18102250904270039,17841400074692954,paulistao,Paulistão,"O São Paulo acabou superado no @brasileirao.
#PaulistasEmCampo
📷 Rubens Chiri/saopaulofc.net",0,"07/22/2026 19:52",https://www.instagram.com/p/DbHoo5ukXW7/,"Imagem do Instagram",,Total,28888,16930,395,119,0,29,3
18099506536968803,17841400074692954,paulistao,Paulistão,"TUDO IGUAL!
O Massa Bruta volta ao Brasil com um empate na mala.
#PaulistasEmCampo
📷 Ari Ferreira/Red Bull Bragantino",0,"07/22/2026 19:34",https://www.instagram.com/p/DbHmocrEejI/,"Imagem do Instagram",,Total,22206,10823,105,3,0,0,1
18105772040323970,17841400074692954,paulistao,Paulistão,"COLOCOU ONDE QUERIA!
Artur bateu a falta com toda categoria para abrir o placar para o Tricolor!
#PaulistasEmCampo 
🎥 Globo",62,"07/22/2026 18:33",https://www.instagram.com/reel/DbHfjWcsl38/,"Reel do Instagram",,Total,80122,52150,1818,53,0,42,15
18067444763706993,17841400074692954,paulistao,Paulistão,"A Ponte Preta sofre revés no @brasileiraob.
#PaulistasEmCampo
📷 Marcos Ribolli/Ponte Press",0,"07/22/2026 18:09",https://www.instagram.com/p/DbHc8LcoA4W/,"Imagem do Instagram",,Total,30843,17206,385,13,0,24,3
18166758022453837,17841400074692954,paulistao,Paulistão,"FIM DE PAPO!
A primeira rodada da Copa Paulista Rivalo terminou movimentada.
#CopaPaulistaRivalo",0,"07/22/2026 17:50",https://www.instagram.com/p/DbHY9WAjG29/,"Imagem do Instagram",,Total,22276,13014,343,13,2,5,2
17978646579061332,17841400074692954,paulistao,Paulistão,"BAILE PARAGUAIO NO SUL!
Sosa e Mauricio garantiram a vitória alviverde no retorno da Copa do Mundo.
#PaulistasEmCampo
📷 Cesar Greco/Palmeiras",0,"07/22/2026 17:32",https://www.instagram.com/p/DbHYiNujqVh/,"Imagem do Instagram",,Total,36829,19597,1130,91,0,15,7
18080018948669119,17841400074692954,paulistao,Paulistão,"NADA DE GOLS!
União São João e XV de Piracicaba encerram a primeira rodada da #CopaPaulistaRivalo empatando.
📷Mariana Kasten/XV de Piracicaba",0,"07/22/2026 17:27",https://www.instagram.com/p/DbHYETSCdO6/,"Imagem do Instagram",,Total,21247,11734,182,4,0,41,1
18170098951450329,17841400074692954,paulistao,Paulistão,"ELE MARCA Y MARCA!
A Copa do Mundo deixou o @mauriciomp7 inspirado no Verdão ⚽️⚽️
#PaulistasEmCampo 
🎥 @primevideosportbr",55,"07/22/2026 17:19",https://www.instagram.com/reel/DbHXANysGBN/,"Reel do Instagram",,Total,48597,34972,1200,15,3,12,5
17938110048314587,17841400074692954,paulistao,Paulistão,"SÁBADO É DIA DE APOIAR A LUSA NO CANINDÉ! 🦁🔴🟢
A Portuguesa precisa do seu apoio para conquistar a virada contra o Uberlândia na Série D! Vamos lotar o Canindé e manter o sonho do acesso vivo! 
#PaulistasEmCampo #Portuguesa",0,"07/22/2026 14:04",https://www.instagram.com/p/DbHA26wHy4c/,"Imagem do Instagram",,Total,62251,37407,891,44,8,161,11
18119220706868111,17841400074692954,paulistao,Paulistão,"👀 Hoje, pelo @brasileirao, o Palmeiras enfrenta o Coritiba e o São Paulo recebe o Athletico Paranaense, mas esses dois confrontos trazem boas memórias aos torcedores do Verdão e do Tricolor... 

🌟 Saudade dessas épocas, torcedor?
#PaulistasEmCampo #Libertadores #CopaDoBrasil #Palmeiras #SãoPaulo 

🐷 Em 2012, o Palmeiras conquistava o título da @copadobrasilcbf no Couto Pereira para cima do Coritiba!

🇾🇪 Já em 2005, o São Paulo goleava o Athletico Paranaense e levava a taça da @libertadoresbr pela terceira vez!",0,"07/22/2026 07:32",https://www.instagram.com/p/DbGUAwskSWE/,"Carrossel do Instagram",,Total,139310,50981,2571,46,2,19,44
18106111012853898,17841400074692954,paulistao,Paulistão,"PARA FECHAR!
Vem conferir o último jogo da primeira rodada da #CopaPaulistaRivalo 👀",0,"07/22/2026 05:00",https://www.instagram.com/p/DbF9aX_DEsp/,"Imagem do Instagram",,Total,11555,6470,85,3,0,1,0
17942260581267168,17841400074692954,paulistao,Paulistão,"75 ANOS DO PRIMEIRO MUNDIAL DE CLUBES! 🏆
No dia 22 de julho de 1951, o Palmeiras vencia a Juventus no agregado e conquistava seu primeiro título mundial!
#BaúDoPaulistão",0,"07/22/2026 04:00",https://www.instagram.com/p/DbF2tf1jOwn/,"Carrossel do Instagram",,Total,618325,290587,30032,6892,100,6356,885
18106244348088944,17841400074692954,paulistao,Paulistão,"QUASE LÁ!
Santos goleia o Universidad Central na Venezuela e fica muito próximo da vaga nas oitavas da @sudamericanabr!
#PaulistasEmCampo
📷Conmebol",0,"07/21/2026 19:30",https://www.instagram.com/p/DbFBZ47jZmE/,"Imagem do Instagram",,Total,58730,32088,1417,52,0,8,6
18140011816494479,17841400074692954,paulistao,Paulistão,"O Novorizontino foi superado em casa pelo Criciúma.
#PaulistasEmCampo
📷Juan Rodrigues/Novorizontino",0,"07/21/2026 17:39",https://www.instagram.com/p/DbE0ntOjSdW/,"Imagem do Instagram",,Total,28202,15146,196,5,0,3,2
17936088345299494,17841400074692954,paulistao,Paulistão,"PEIXÃO EM CAMPO!
O Santos entra em campo para disputar os primeiros 90 minutos dos playoffs das oitavas da @SudamericanaBR! 
#PaulistasEmCampo",0,"07/21/2026 15:36",https://www.instagram.com/p/DbEmeRkExU1/,"Imagem do Instagram",,Total,35978,18897,839,10,0,9,6
18053629265778401,17841400074692954,paulistao,Paulistão,"O aniversário é dele mas o presente foi nosso de ter tido Endrick no @paulistao! E como faz com a saudade dele no Palmeiras? 🐷🌟 
#PaulistãoCasasBahia #Endrick #Palmeiras",25,"07/21/2026 12:00",https://www.instagram.com/reel/DbEIv_Xj0Wg/,"Reel do Instagram",,Total,32193,23132,1291,14,5,4,10
18480058327108772,17841400074692954,paulistao,Paulistão,"FELIZ ANIVERSÁRIO, CRIA! 💚
Endrick completa 20 anos nessa terça-feira (21) e nós aproveitamos para relembrar alguns momentos do craque no Paulistão! Saudades dele no Futebol Paulista, torcedor? 🥺
#Paulistão #Palmeiras #Endrick
📷Ag.Paulistão",0,"07/21/2026 10:44",https://www.instagram.com/p/DbEFIoBjYDs/,"Carrossel do Instagram",,Total,91669,34121,3804,93,24,20,30
18091569323531934,17841400074692954,paulistao,Paulistão,"EM BUSCA DO TOPO DA TABELA! 🐯
O Novorizontino vai contar com o apoio da torcida para somar pontos no @brasileiraob!
#PaulistasEmCampo",0,"07/21/2026 06:00",https://www.instagram.com/p/DbDffoVDkua/,"Imagem do Instagram",,Total,21611,11648,151,4,0,0,1
17872161198628257,17841400074692954,paulistao,Paulistão,"QUEM É QUE SOBE?
Datas e horários dos confrontos da semifinal do Paulista Sub-23 Segunda Divisão foram definidos. Quem vai chegar à final?
#PaulistaSub23SegundaDivisão",0,"07/20/2026 11:41",https://www.instagram.com/p/DbBm5flCfIu/,"Carrossel do Instagram",,Total,56937,24588,979,158,13,44,17
18131911486618569,17841400074692954,paulistao,Paulistão,"AMIGO, ESTOU AQUI!
Neste Dia do Amigo, nada como celebrar aquela pessoa especial que sempre torce com a gente - mesmo sendo rival, às vezes.
#DiaDoAmigo #FutebolPaulista",0,"07/20/2026 08:00",https://www.instagram.com/p/DbBIa_Kkp0u/,"Imagem do Instagram",,Total,15780,8771,100,10,0,2,2
17975305262901765,17841400074692954,paulistao,Paulistão,"MAIS UM!
São Caetano e São José fazem o único jogo da segunda-feira na Copa Paulista Rivalo.
#CopaPaulistaRivalo",0,"07/20/2026 05:00",https://www.instagram.com/p/DbAz0rmlqYa/,"Imagem do Instagram",,Total,24136,13915,339,22,2,13,2
18345456946220681,17841400074692954,paulistao,Paulistão,"Show do Justin Bieber no intervalo da final da Copa do Mundo e o adm só conseguiu lembrar desse vídeo! 🤣
#FutebolPaulista",9,"07/19/2026 13:13",https://www.instagram.com/reel/Da_MlL5klls/,"Reel do Instagram",,Total,98812,59150,5407,705,40,25,177
17874523737534846,17841400074692954,paulistao,Paulistão,"EC São Bernardo e Juventus garantiram as vitórias neste domingo de Copa Paulista Rivalo!
#CopaPaulistaRivalo",0,"07/19/2026 10:15",https://www.instagram.com/p/Da-4Qs_H8Fg/,"Imagem do Instagram",,Total,20264,11320,196,5,3,0,2
18183178996397016,17841405393450249,ecsaobernardo,"Esporte Clube São Bernardo","🍀 Matteo, nosso amuleto da sorte!

Filho do artilheiro K9, Matteo marcou presença na Arena Inamar em um dia mais do que especial. Entrou em campo no colo do papai e, após o apito final, também comemorou no vestiário ao lado de todo o grupo.

O pequeno ainda ganhou o colo do Mister Rui Sacramento, fechando um momento de muita alegria e união.

Sempre bem-vindo, Matteo! 🤍🖤 

📹 Leonardo Rocha/ECSB

#ECSBSAF",29,"07/19/2026 09:35",https://www.instagram.com/reel/Da-zgGUO09t/,"Reel do Instagram",,Total,75660,50543,1130,39,8,22,0
17970164106091642,17841400074692954,paulistao,Paulistão,"Itaqua, Flamengo, Independente e América levaram a melhor e estão classificados para a semifinal do Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"07/19/2026 08:36",https://www.instagram.com/p/Da-s4H3Hycn/,"Imagem do Instagram",,Total,22539,11745,310,10,0,8,2
17944880571248221,17841400074692954,paulistao,Paulistão,"JOGOS DO ACESSO!
Se liga como ficaram definidos os confrontos das semifinais do Paulista Sub-23 Segunda Divisão!

Itaqua x América
Independente x Flamengo

#FutebolPaulista",0,"07/19/2026 08:07",https://www.instagram.com/p/Da-ppIbn-Ls/,"Imagem do Instagram",,Total,46321,23765,1218,169,24,68,13
18210023962356151,17841400074692954,paulistao,Paulistão,"GALO NA SEMI!
O Independente fica com a última vaga para a semifinal do Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"07/19/2026 08:03",https://www.instagram.com/p/Da-pI72H60_/,"Imagem do Instagram",,Total,56865,32218,655,100,4,18,7
18369000604232051,17841400074692954,paulistao,Paulistão,"O AMÉRICA TÁ LÁ!
A equipe de São José de Rio Preto é semifinalista do Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"07/19/2026 08:01",https://www.instagram.com/p/Da-o67Inzpx/,"Imagem do Instagram",,Total,38298,19095,800,98,5,34,9
17966122044068635,17841400074692954,paulistao,Paulistão,"DIA DA NOSSA MAIOR PAIXÃO! 
Nesse 19 de julho, celebramos o esporte mais popular do mundo! Feliz Dia Nacional do Futebol ⚽🤍
#FutebolPaulista #DiaNacionalDoFutebol",0,"07/19/2026 04:00",https://www.instagram.com/p/Da-IKD2n4nm/,"Imagem do Instagram",,Total,32416,18610,646,90,0,8,18
18110694994997707,17841400074692954,paulistao,Paulistão,"PARA FECHAR!
Nada como um domingo de manhã com decisão no #PaulistaSub23SegundaDivisão",0,"07/19/2026 03:00",https://www.instagram.com/p/Da-BSegFt7G/,"Imagem do Instagram",,Total,17869,9601,106,7,1,1,2
17876146029653436,17841400074692954,paulistao,Paulistão,"PREFIRO ESTAR AQUI...
Assistindo a Copa Paulista Rivalo no domingo de manhã.
#CopaPaulistaRivalo",0,"07/19/2026 02:00",https://www.instagram.com/p/Da96bGbFq5x/,"Imagem do Instagram",,Total,16598,9536,144,5,0,4,2
18018177035855097,17841400074692954,paulistao,Paulistão,"Ponto final no segundo dia de Copa Paulista Rivalo!
#CopaPaulistaRivalo",0,"07/18/2026 17:08",https://www.instagram.com/p/Da9Cw8pjLvE/,"Imagem do Instagram",,Total,32958,16892,377,19,0,9,4
17902792035304784,17841400074692954,paulistao,Paulistão,"Sábado complicado para o #FutebolPaulista.
PaulistasEmCampo",0,"07/18/2026 16:15",https://www.instagram.com/p/Da88oFEH_3t/,"Imagem do Instagram",,Total,34858,19676,379,10,1,11,4
17935684845324159,17841400074692954,paulistao,Paulistão,"Portuguesa perde o jogo de ida e vai precisar reverter a desvantagem no Canindé por um lugar nas quartas de final na Série D.
#PaulistasEmCampo
📷Divulgação/Portuguesa",0,"07/18/2026 15:50",https://www.instagram.com/p/Da850mxH1fb/,"Imagem do Instagram",,Total,36975,20620,681,37,5,74,13
18115561690926190,17841400074692954,paulistao,Paulistão,"Com o placar definido no primeiro tempo, a Ponte Preta acaba superada pelo Goiás.
#PaulistasEmCampo
📷Marcos Ribolli/Ponte Preta",0,"07/18/2026 14:06",https://www.instagram.com/p/Da8t8kdH5KL/,"Imagem do Instagram",,Total,26812,13678,232,7,0,14,0
18446031568184793,17841400074692954,paulistao,Paulistão,"QUE CATEGORIA!
A classificação do Flamengo para a semifinal do Paulista Sub-23 Segunda Divisão teve um algo a mais. Se liga nesse golaço que o Enzo anotou para o Corvo, na vitória de 3 a 1 sobre a Matonense.
#FutebolPaulista",81,"07/18/2026 13:36",https://www.instagram.com/reel/Da8qT4gFHKe/,"Reel do Instagram",,Total,168975,93885,3635,293,15,39,45
18095528291012282,17841400074692954,paulistao,Paulistão,"VITÓRIA E CLASSIFICAÇÃO!
Itaqua e Flamengo levaram a melhor no agregado e garantiram a vaga para a semifinal do Paulista Sub-23 Segunda Divisão.
#FutebolPaulista",0,"07/18/2026 13:30",https://www.instagram.com/p/Da8p0hjn-pM/,"Imagem do Instagram",,Total,25347,13057,402,8,0,9,4
17903608872462968,17841400074692954,paulistao,Paulistão,"CORVO TÁ LÁ!
O @flamengoguarulhos é semifinalista do Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"07/18/2026 12:59",https://www.instagram.com/p/Da8mP7Cn3CQ/,"Imagem do Instagram",,Total,66064,32439,950,103,7,17,8
18124588756767801,17841400074692954,paulistao,Paulistão,"EMPATE EM SÃO JANUÁRIO!
Igualdade no marcador para Vasco e Mirassol.
#PaulistasEmCampo
📷Pedro Zacchi/Agência Mirassol",0,"07/25/2026 18:38",https://www.instagram.com/p/DbPOj4hD77p/,"Imagem do Instagram",,Total,23611,12261,147,3,0,0,0
17934838341089245,17841400074692954,paulistao,Paulistão,"VICTOR SÁ É DO TRICOLOR! 🇾🇪
Revelado no Palmeiras, o atacante chega ao São Paulo depois de uma passagem pelo Krasnodar, da Rússia, e assinou um contrato até o fim de 2029!
#PaulistasEmCampo #SãoPaulo
🎥@saopaulofc",51,"07/01/2026 07:48",https://www.instagram.com/reel/DaQRA9DlOAu/,"Reel do Instagram",,Total,50861,32616,4210,189,10,50,81
18358866880241676,17841400074692954,paulistao,Paulistão,"O TRI DO TIMÃO!
Há 17 anos, mesmo fora de casa, o Corinthians empatava com o Internacional e conquistava a Copa do Brasil pela terceira vez em sua história 🔥
#BaúDoPaulistão",0,"07/01/2026 04:00",https://www.instagram.com/p/DaPx2jRko6Y/,"Imagem do Instagram",,Total,46244,25961,1447,45,4,8,22
17922226218395510,17841400074692954,paulistao,Paulistão,"DOSE TRIPLA!
Três jogos movimentam a primeira rodada da #CopaPaulistaRivalo neste sábado.",0,"07/18/2026 05:00",https://www.instagram.com/p/Da7qPigmtGT/,"Imagem do Instagram",,Total,15366,7457,100,3,0,0,3
18123847510681177,17841400074692954,paulistao,Paulistão,"OS DOIS PRIMEIROS...
O sábado vai estar movimentado na disputa pelas duas primeiras vagas na semifinal do Paulista Sub-23 Segunda Divisão.
#PaulistaSub23SegundaDivisão",0,"07/18/2026 05:00",https://www.instagram.com/p/Da7qOwZmkrP/,"Imagem do Instagram",,Total,19899,9291,146,2,0,4,1
18110705035967369,17841400074692954,paulistao,Paulistão,"NOITE MOVIMENTADA!
Vem conferir como terminaram todos os jogos com #PaulistasEmCampo neste sextou.",0,"07/17/2026 19:30",https://www.instagram.com/p/Da6sbhmH0kY/,"Imagem do Instagram",,Total,37876,21053,304,4,0,3,6
18122827339695739,17841400074692954,paulistao,Paulistão,"Novorizontino sofre revés no @brasileiraob.
#PaulistasEmCampo
📷 Ozzair Jr / Novorizontino",0,"07/17/2026 19:12",https://www.instagram.com/p/Da6sAcDE2yN/,"Imagem do Instagram",,Total,28443,14133,211,0,0,2,2
18076957664330189,17841400074692954,paulistao,Paulistão,"SEM BALANÇAR AS REDES!
Botafogo e Londrina ficam no empate sem gols no @brasileiraob.
#PaulistasEmCampo
📷Reginaldo Júnior/Agência Botafogo/Divulgação",0,"07/17/2026 19:08",https://www.instagram.com/p/Da6rjnLk94q/,"Imagem do Instagram",,Total,36082,16529,171,2,0,0,0
17941323606257775,17841400074692954,paulistao,Paulistão,"VOLTOU COM TUDO!
Mirassol garante os três pontos no @brasileirao neste retorno pós Copa do Mundo 🦁
#PaulistasEmCampo
📷 JP Pinheiro/Agência Mirassol",0,"07/17/2026 18:45",https://www.instagram.com/p/Da6o6hVgLS7/,"Imagem do Instagram",,Total,36281,17756,356,1,0,0,5
18118677635306320,17841425643342499,mariliaac1942,"Marília Atlético Clube","COMEMORA, TORCEDOR MAQUEANO! A FOTO DA VITÓRIA!

📷 @matheusdahsanfoto 

#VamosMAC",0,"07/17/2026 18:25",https://www.instagram.com/p/Da6mtoBtM1B/,"Imagem do Instagram",,Total,69969,32546,940,35,18,14,0
18085348439542470,17841400074692954,paulistao,Paulistão,"TUDO IGUAL!
O Massa Bruta volta com um ponto na mala no @brasileirao.
#PaulistasEmCampo 
📷 Ari Ferreira/Red Bull Bragantino",0,"07/17/2026 18:24",https://www.instagram.com/p/Da6mhhCEvbB/,"Imagem do Instagram",,Total,35247,16760,225,2,0,5,3
18346158511173506,17841400074692954,paulistao,Paulistão,"PRIMEIRO JÁ FOI!
Na primeira partida da #CopaPaulistaRivalo2026, o Marília levou a melhor.
📷 Matheus Dahsan/Marília",0,"07/17/2026 18:10",https://www.instagram.com/p/Da6k6XwEuGo/,"Imagem do Instagram",,Total,37862,21374,482,45,4,3,3
18343790566222138,17841400074692954,paulistao,Paulistão,"Jogando em casa, o São Bernardo ficou no empate no @brasileiraob.
#PaulistasEmCampo
📷 Janes Carvalho/Divulgação/São Bernardo",0,"07/17/2026 17:09",https://www.instagram.com/p/Da6d_rOEtgk/,"Imagem do Instagram",,Total,30792,14940,184,3,0,0,3
17878355022616916,17841400074692954,paulistao,Paulistão,"PRIMEIRO DA TEMPORADA!
Carlos Alberto foi lá em cima para marcar o primeiro gol da Copa Paulista Rivalo 2026!
#CopaPaulistaRivalo",63,"07/17/2026 16:21",https://www.instagram.com/reel/Da6YV9tJNMP/,"Reel do Instagram",,Total,81963,49377,1523,58,10,37,11
18170868883436243,17841400074692954,paulistao,Paulistão,"NOS BRAÇOS DA FIEL!
Ele dança, ele tira foto com a torcida, ele leva a filha para acompanhar o @paulistaof. @jesselingard faz simplesmente TUDO!
#PaulistãoF2026",29,"07/17/2026 15:13",https://www.instagram.com/reel/Da6Qq1jpvfC/,"Reel do Instagram",,Total,172412,111910,10879,107,18,77,139
18110098879772491,17841400074692954,paulistao,Paulistão,"AGORA É DECISÃO...
Quem vai seguir na disputa do #PaulistaSub23SegundaDivisão? 👀",0,"07/17/2026 15:00",https://www.instagram.com/p/Da6KGbTnzxE/,"Imagem do Instagram",,Total,18607,9839,222,6,0,5,1
17875772841523306,17841429857362439,paulistaof,"Paulistão F","TRAVA NA POSE!
Jogadores caríssimos esses dois, hein, Fiel? 😍😆
#PulistãoF2026 #SuperclássicoF
📷 Jhony Inacio/Ag. Paulistão",0,"07/17/2026 14:45",https://www.instagram.com/p/Da6NjPvjPbe/,"Carrossel do Instagram",,Total,105399,41326,2790,10,9,8,18
17938956255279080,17841429857362439,paulistaof,"Paulistão F","PRESENÇA ILUSTRE!
@hopelingard e @jesselingard estão on demais no Superclássico F desta noite 🤩
#PaulistãoF2026 #SuperclássicoF",20,"07/17/2026 14:40",https://www.instagram.com/reel/Da6MpHUvhw7/,"Reel do Instagram",,Total,252110,187459,9599,71,68,37,107
18020563805849399,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🧠🇵🇹 Abel Ferreira tem um novo sonho de #GloriaEterna com o @Palmeiras 💚🤍

🔜 Oitavas 🏆 CONMEBOL #Libertadores",0,"07/17/2026 14:07",https://www.instagram.com/p/Da6JQ4EkTlX/,"Carrossel do Instagram",,Total,412506,183097,17894,843,8,2760,0
17872425504544613,17841400074692954,paulistao,Paulistão,"NACIONAL Y INTERNACIONAL!
No @brasileirao e na @sudamericanabr, o Massa Bruta segue em busca de uma taça em 2026.
#PaulistasEmCampo #RedBullBragantino",0,"07/17/2026 12:00",https://www.instagram.com/p/Da51f_CmgjL/,"Imagem do Instagram",,Total,22455,11039,113,0,0,0,4
18170389645440444,17841400074692954,paulistao,Paulistão,"PAULISTAS EM AÇÃO! 
Já anota na agenda os jogos que vão movimentar a sua sexta-feira. 😎
#PaulistasEmCampo",0,"07/17/2026 09:59",https://www.instagram.com/p/Da5s2PhjEA1/,"Imagem do Instagram",,Total,16512,9178,192,1,0,0,6
18050220935784080,17841400074692954,paulistao,Paulistão,"EM TRÊS COMPETIÇÕES...
Agora que a pausa acabou, o Leão vai com tudo pro final da temporada.
#PaulistasEmCampo #Mirassol",0,"07/17/2026 08:30",https://www.instagram.com/p/Da5dd2dFhjK/,"Imagem do Instagram",,Total,32473,16686,327,7,0,1,8
18130128478625721,17841400074692954,paulistao,Paulistão,"FIQUE ATENTO!
Com o retorno das competições após a pausa para a Copa do Mundo FIFA 2026, as novas regras propostas pela FIFA passam a ser aplicadas nas competições da Federação Paulista de Futebol que começam no segundo semestre.
#FutebolPaulista",75,"07/17/2026 07:26",https://www.instagram.com/reel/Da5bB6qxxxe/,"Reel do Instagram",,Total,107364,81820,4781,1279,890,71,358
18136237687502593,17841400074692954,paulistao,Paulistão,"OLHA QUEM CHEGOUUUUU!
A COPA PAULISTA RIVALO 2026 VAI COMEÇAR 🤩
#CopaPaulistaRivalo",0,"07/17/2026 07:00",https://www.instagram.com/p/Da5TLj_GWmd/,"Imagem do Instagram",,Total,55565,31774,1188,72,41,30,22
