"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18081435464231193,17841426196827383,copinha,Copinha,"Ponto final da quarta rodada do Paulista Sub-20 Série B!
#PaulistaSub20SérieB",0,"06/27/2026 15:33",https://www.instagram.com/p/DaGzJszH5SS/,"Imagem do Instagram",,Total,49185,21721,732,11,3,0,7
17937242361296982,17841426196827383,copinha,Copinha,"Mais uma rodada cheia de grandes jogos no Paulista Sub-17.
#PaulistaSub17",0,"06/27/2026 15:32",https://www.instagram.com/p/DaGzEC6H91m/,"Carrossel do Instagram",,Total,82715,29754,1557,49,4,3,7
17966276772091539,17841426196827383,copinha,Copinha,"MAIS UMA RODADA NA ÁREA!
Vem vem os confrontos do #PaulistaSub11 e #PaulistaSub12!",0,"06/27/2026 04:00",https://www.instagram.com/p/DaFetrsFggx/,"Carrossel do Instagram",,Total,59488,23407,569,71,6,3,3
17980947210032943,17841426196827383,copinha,Copinha,"O final de semana vem com tudo com Paulista Sub-15 e Sub-17!
#PaulistaSub15 #PaulistaSub17",0,"06/27/2026 02:00",https://www.instagram.com/p/DaFQ_IvFbA9/,"Carrossel do Instagram",,Total,62544,23078,836,42,4,0,5
18174576958410686,17841426196827383,copinha,Copinha,"Terceira rodada concluída no Paulista Sub-20 Série B!
#PaulistaSub20SérieB",0,"06/21/2026 14:42",https://www.instagram.com/p/DZ3QnSEH6Jr/,"Imagem do Instagram",,Total,59483,28274,906,19,15,3,10
18102682259517697,17841426196827383,copinha,Copinha,"Fim de semana agitado com mais uma rodada do Paulista Sub-17.
#PaulistaSub17",0,"06/21/2026 14:37",https://www.instagram.com/p/DZ3QA-Wn8GV/,"Carrossel do Instagram",,Total,89316,33026,1680,54,16,3,3
18108242662962083,17841426196827383,copinha,Copinha,"Se liga nos resultados de mais uma rodada do Paulista Sub-15.
#PaulistaSub15",0,"06/21/2026 14:36",https://www.instagram.com/p/DZ3P6DGHxEr/,"Carrossel do Instagram",,Total,86127,32515,1392,92,7,3,7
18063406025485181,17841426196827383,copinha,Copinha,"Olha os resultados do Paulista Sub-14 aí!
#PaulistaSub14",0,"06/21/2026 11:01",https://www.instagram.com/p/DZ23N7Hny1J/,"Carrossel do Instagram",,Total,121074,45097,1721,173,17,5,9
18092285315377225,17841426196827383,copinha,Copinha,"Domingão de goleadas no Paulista Sub-13!
#PaulistaSub13",0,"06/21/2026 10:59",https://www.instagram.com/p/DZ23Dm3H-LJ/,"Carrossel do Instagram",,Total,96791,35718,1292,119,10,1,8
18108314383769536,17841426196827383,copinha,Copinha,"BORA MAIS UMA!
O domingo está recheado de jogos do Paulista Sub-13 e Paulista Sub-14 🔥
#PaulistaSub13 #PaulistaSub14",0,"06/21/2026 03:00",https://www.instagram.com/p/DZ17E8dmnfD/,"Carrossel do Instagram",,Total,86786,34486,757,102,11,0,2
18595927567018238,17841426196827383,copinha,Copinha,"BORA PARA MAIS UMA RODADA!
Vem ver os confrontos da 8ª rodada do Paulista Sub-15 e do Paulista Sub-17!
#PaulistaSub15 #PaulistaSub17",0,"06/20/2026 03:00",https://www.instagram.com/p/DZzWR5TE-_l/,"Carrossel do Instagram",,Total,77610,30184,871,86,7,0,1
18344699566170816,17841400074692954,paulistao,Paulistão,"VAI PRA CIMA, CRIA!
Das bases do Futebol Paulista para a Copa do Mundo! Voa, Endrick!
#FutebolPaulista",68,"06/19/2026 18:58",https://www.instagram.com/reel/DZykNJ3DhIH/,"Reel do Instagram",,Total,34859,24734,2070,82,8,14,39
18161440846454991,17841426196827383,copinha,Copinha,"JOGOU A COPINHA E VAI ENFRENTAR O BRASIL NA COPA DO MUNDO!
O meio-campista Danley Jean-Jacques disputou a competição pelo Pérolas Negras, em 2017. Se liga na história do camisa 17 da Seleção do Haiti!
#Copinha #CopaDoMundo #Haiti",0,"06/19/2026 11:35",https://www.instagram.com/p/DZxxj0Fkmhh/,"Carrossel do Instagram",,Total,555650,180417,8006,538,3,22,134
18296609563303436,17841426196827383,copinha,Copinha,"PLAY NA TERCEIRA RODADA DO PAULISTA SUB-20 SÉRIE B!
#PaulistaSub20SérieB",0,"06/19/2026 05:00",https://www.instagram.com/p/DZw_LijE96P/,"Imagem do Instagram",,Total,58828,28460,781,43,11,1,8
18414717820183946,17841426196827383,copinha,Copinha,"Pra fechar o fim de semana, foi assim que terminou a sétima rodada do Paulista Sub-12.
#PaulistaSub12",0,"06/14/2026 14:43",https://www.instagram.com/p/DZlPFKIH7UW/,"Carrossel do Instagram",,Total,85025,33030,1025,90,11,5,11
18102815812854474,17841426196827383,copinha,Copinha,"Esses foram os resultados de mais uma rodada do Paulista Sub-11!
#PaulistaSub11",0,"06/14/2026 12:29",https://www.instagram.com/p/DZk_w5en4fJ/,"Carrossel do Instagram",,Total,73020,28081,705,41,23,1,7
18097337930238447,17841426196827383,copinha,Copinha,"Sétima rodada do Paulista Sub-17 concluída!
#PaulistaSub17",0,"06/14/2026 09:05",https://www.instagram.com/p/DZkoYx-Hy0X/,"Carrossel do Instagram",,Total,103533,37879,1852,59,16,5,17
18124132120653918,17841426196827383,copinha,Copinha,"Chegou a hora de ver como terminaram os confrontos da terceira rodada do Paulista Sub-20 Série A!
#PaulistaSub20SérieA",0,"06/14/2026 08:45",https://www.instagram.com/p/DZkmKngn4eA/,"Carrossel do Instagram",,Total,94889,36761,1472,24,7,3,18
17952925200170046,17841426196827383,copinha,Copinha,"Fim de semana de muitos gols no Paulista Sub-15!
#PaulistaSub15",0,"06/14/2026 07:15",https://www.instagram.com/p/DZkbzuOlrFj/,"Carrossel do Instagram",,Total,162076,64614,3163,125,52,5,19
18139104007559081,17841426196827383,copinha,Copinha,"BORA PARA MAIS UMA RODADA!
Esses são os duelos do fim de semana no Paulista Sub-15 e Sub-17!
#PaulistaSub15 #PaulistaSub17",0,"06/13/2026 05:00",https://www.instagram.com/p/DZhidopGd3J/,"Carrossel do Instagram",,Total,61589,21929,753,32,1,0,3
18184028827387605,17841426196827383,copinha,Copinha,"OLHA AÍ!
Os resultados da segunda rodada do Paulista Sub-20 Série B estão passando pelo seu feed!
#PaulistaSub20SérieB",0,"06/13/2026 04:57",https://www.instagram.com/p/DZhnTCYHyOp/,"Imagem do Instagram",,Total,69811,32235,1065,41,8,0,8
18127913722715788,17841426196827383,copinha,Copinha,"""𝘼𝙞, 𝙦𝙪𝙚 𝙣𝙖̃𝙤 𝙨𝙚𝙞 𝙤 𝙦𝙪𝙚, 𝙛𝙞𝙣𝙖𝙡 𝙙𝙚 𝙨𝙚𝙢𝙖𝙣𝙖 𝙩𝙚𝙢 𝘾𝙤𝙥𝙖 𝙙𝙤 𝙈𝙪𝙣𝙙𝙤..."" Final de semana tem Paulista Sub-11 e Paulista Sub-12! Vem conferir os horários dos confrontos da 7ª rodada.
#PaulistaSub11 #PaulistaSub12",0,"06/13/2026 04:00",https://www.instagram.com/p/DZhbl5yk5QI/,"Carrossel do Instagram",,Total,64864,25408,527,90,2,2,4
17948239068195609,17841426196827383,copinha,Copinha,"DA COPINHA PARA A COPA DO MUNDO!
Você conhece os jogadores que começaram a carreira na @copinha e já jogaram na Copa do Mundo por outras seleções? Vem conferir a lista 🤩
#CopaDoMundo",0,"06/12/2026 10:33",https://www.instagram.com/p/DZfo9PiEUkL/,"Carrossel do Instagram",,Total,416035,184314,11196,330,17,62,364
18106618696979379,17841426196827383,copinha,Copinha,"SEGUNDA RODADA NA ÁREA!
Vem conferir os confrontos dessa sexta-feira do Paulista Sub-20 Série B!
#PaulistaSub20SerieB",0,"06/12/2026 04:00",https://www.instagram.com/p/DZe2xETkrdW/,"Imagem do Instagram",,Total,64598,29247,769,49,13,0,6
17888255943558595,17841426196827383,copinha,Copinha,"VEM DE PAULISTA SUB-20!
Se liga nos jogos da terceira rodada!
#PaulistasEmCampo",0,"06/11/2026 05:00",https://www.instagram.com/p/DZcY8sqj3H7/,"Carrossel do Instagram",,Total,63469,24666,746,28,0,2,11
17979180320865917,17841426196827383,copinha,Copinha,"Sexta rodada ✅
#PaulistaSub14",0,"06/07/2026 16:32",https://www.instagram.com/p/DZTaB1QHwQ-/,"Carrossel do Instagram",,Total,128211,49631,1906,143,22,5,17
18136276165559709,17841426196827383,copinha,Copinha,"Mais uma rodada completa no Paulista Sub-13!
#PaulistaSub13",0,"06/07/2026 15:59",https://www.instagram.com/p/DZTWNd2nw_u/,"Carrossel do Instagram",,Total,106146,38031,1340,82,13,4,8
17937523632068597,17841426196827383,copinha,Copinha,"Assim terminou a rodada da estreia do Paulista Sub-20 Série B!
#PaulistaSub20SérieB",0,"06/07/2026 14:47",https://www.instagram.com/p/DZTOC0Wn_MY/,"Imagem do Instagram",,Total,74216,33447,1143,42,18,6,18
18133560877603519,17841426196827383,copinha,Copinha,"Bora ver como terminou a segunda rodada do Paulista Sub-20 Série A!
#PaulistaSub20SerieA",0,"06/07/2026 14:43",https://www.instagram.com/p/DZTNly_H8oj/,"Carrossel do Instagram",,Total,127416,50833,2505,26,15,3,26
17929293765324976,17841426196827383,copinha,Copinha,"Foi assim que terminou a sexta rodada do Paulista Sub-2.
#PaulistaSub15",0,"06/07/2026 14:31",https://www.instagram.com/p/DZTMLLvn_yK/,"Carrossel do Instagram",,Total,109383,41993,1905,44,18,2,13
17977604298031332,17841426196827383,copinha,Copinha,"Se liga nos resultados de mais uma rodada do Paulista Sub-17.
#PaulistaSub17",0,"06/07/2026 14:30",https://www.instagram.com/p/DZTMGCJn1jK/,"Carrossel do Instagram",,Total,124861,47732,2539,57,22,5,19
18106855759942865,17841426196827383,copinha,Copinha,"DOMINGOU COM SUB-13 E SUB-14!
Vem conferir os confrontos da 6ª rodada do #PaulistaSub13 e do #PaulistaSub14!",0,"06/07/2026 05:00",https://www.instagram.com/p/DZSFrXnEnK_/,"Carrossel do Instagram",,Total,72793,26183,839,42,7,3,5
18018729290683025,17841426196827383,copinha,Copinha,"CHEGOU MAIS UMA!
A sexta rodada do Paulista Sub-15 e Paulista Sub-17 chegou para animar o fim de semana 🤩
#PaulistaSub15 #PaulistaSub17",0,"06/06/2026 02:00",https://www.instagram.com/p/DZPMS_sD0Tg/,"Carrossel do Instagram",,Total,106024,39915,1336,76,7,2,15
18154888963479328,17841426196827383,copinha,Copinha,"A SEGUNDA RODADA DO PAULISTA SUB-20 ESTÁ NA ÁREA!
#PaulistaSub20",0,"06/04/2026 07:00",https://www.instagram.com/p/DZKlArCFrhk/,"Carrossel do Instagram",,Total,94304,34180,1412,46,15,6,12
18118628515683969,17841426196827383,copinha,Copinha,"VAI COMEÇAR O PAULISTA SUB-20 SÉRIE B!
Se liga nos jogos da 1ª rodada!
#PaulistaSub20SérieB",0,"06/04/2026 06:00",https://www.instagram.com/p/DZKeHsdFUN7/,"Imagem do Instagram",,Total,117370,55977,1451,150,32,15,15
17911082856408862,17841448990528542,sferafc,"Sfera Futebol Clube","Nossa Auxiliar Técnica, @nadimaskeff , comandou o Sfera contra o Red Bull Bragantino e cravou seu nome na história do Paulista Sub-20 como a primeira mulher a liderar uma equipe na elite da categoria. 💪🏼💙

Pioneirismo, coragem e muito trabalho. Orgulho gigante de ter esse marco acontecendo aqui no Raio Amado! ⚡️

Nádima, parabéns! Que a sua trajetória abra portas para muitas outras. O futebol é de quem quer fazer acontecer.

#Sfera #RaioAmado #PaulistaSub20 #Mulher #Futebol",61,"06/01/2026 12:22",https://www.instagram.com/reel/DZDf6x6vkK1/,"Reel do Instagram",,Total,119042,,3265,116,,122,0
