"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
17942932812312697,17841448142257491,cirilodafiel,"Pedro Ivo","Todos os jogadores do Cruzeiro vieram falar com Fernando Diniz! 👏🏾👏🏾",20,"08/16/2026 15:31",https://www.instagram.com/reel/DcHikTyRvZm/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18109009349105317,17841405688144679,rivalobrasil,"Rivalo Brasil","Quem vocês acham que foi melhor? 👀
@osascosporting.oz , comenta aí! 🔥

#MudeParaRivalo 🔁",52,"08/13/2026 14:00",https://www.instagram.com/reel/Db_p4YGx284/,"Reel do Instagram","Ocorreu um erro ao computar métricas.",-,,,,,,,
18428869189195346,17841400074692954,paulistao,Paulistão,"MASSA BRUTA E TIMÃO SE ENFRENTAM! 🔥
Quem vai levar a melhor no #DueloPaulista entre Red Bull Bragantino e Corinthians?
#PaulistasEmCampo #Brasileirão",0,"08/09/2026 08:00",https://www.instagram.com/p/Db0oUSYjvpG/,"Imagem do Instagram",,Total,36262,18894,853,12,1,2,8
18365217727246003,17841400074692954,paulistao,Paulistão,"LOCOMOTIVA E BUGRE EM CAMPO!
Ferroviária e Guarani recebem seus adversários na @cbfseriec e vão buscar os três pontos em casa!
#PaulistasEmCampo",0,"08/17/2026 06:00",https://www.instagram.com/p/DcJA9nMoH1L/,"Imagem do Instagram",,Total,3171,819,42,0,0,0,0
18041143202819297,17841400074692954,paulistao,Paulistão,"CLÁSSICO DO ABC!
Não vai faltar emoção para São Caetano e Santo André pela #CopaPaulistaRivalo. Para quem vai sua torcida? 👀",0,"08/17/2026 05:00",https://www.instagram.com/p/DcI6FJHFjEo/,"Imagem do Instagram",,Total,3927,1880,44,0,0,0,1
18071021837439166,17841400074692954,paulistao,Paulistão,"O Santos garantiu a vitória para o #FutebolPaulista neste domingo.
#PaulistasEmCampo",0,"08/16/2026 17:53",https://www.instagram.com/p/DcHy409DMZX/,"Imagem do Instagram",,Total,52515,30144,2076,67,1,45,17
18120509690308461,17841400074692954,paulistao,Paulistão,"Garro fez a alegria do menininho na torcida! 🥹🤏 #PaulistasEmCampo #Corinthians #Garro",20,"08/16/2026 17:36",https://www.instagram.com/reel/DcHw4zTtVDx/,"Reel do Instagram",,Total,352276,203453,25936,408,26,183,322
17909936916453346,17841400074692954,paulistao,Paulistão,"O Corinthians não conseguiu pontuar em casa.
#PaulistasEmCampo
📷Marco Galvão/Cruzeiro",0,"08/16/2026 17:31",https://www.instagram.com/p/DcHwb3yDOAy/,"Imagem do Instagram",,Total,37532,21096,992,640,0,51,3
18097363745277464,17841400074692954,paulistao,Paulistão,"GUSTAVO HENRIQUEEEEEE!!!! O CORINTHIANS EMPATA NA NEO QUÍMICA ARENA! ⚫️⚪️ #PaulistasEmCampo #Corinthians",39,"08/16/2026 16:53",https://www.instagram.com/reel/DcHr3-ONMsF/,"Reel do Instagram",,Total,89650,61536,5253,370,8,50,76
17906823813468492,17841400074692954,paulistao,Paulistão,"PLACAR ZERADO NO REI PELÉ!
Nada de gols para CRB e Novorizontino.
#PaulistasEmCampo
📷Ozzair Jr/Novorizontino",0,"08/16/2026 16:32",https://www.instagram.com/p/DcHptaiEQz6/,"Imagem do Instagram",,Total,16855,8739,158,4,1,1,0
