"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18080337470288449,17841429857362439,paulistaof,"Paulistão F Petrobras","SÁBADO MOVIMENTADO!
Tem mais uma rodada do Paulista F Sub-15 @petrobras chegando 🤩
#PaulistaFSub15Petrobras",0,"08/01/2026 04:00",https://www.instagram.com/p/Dbfmfo4mznr/,"Imagem do Instagram",,Total,31185,16916,245,89,5,0,4
18086051168216779,17841429857362439,paulistaof,"Paulistão F Petrobras","PARA CIMA DELAS!
O Realidade Jovem vai em busca da vantagem no primeiro jogo da semifinal do Brasileirão A3!
#ElasEmCampo",0,"08/17/2026 06:00",https://www.instagram.com/p/DcJA8vZIKCe/,"Imagem do Instagram",,Total,496,0,13,0,0,0,0
17919704712422345,17841429857362439,paulistaof,"Paulistão F Petrobras","O PAULISTÃO F PETROBRAS É…
Seja torcendo ou trabalhando, a gente sabe que não faltam adjetivos para o Paulistão F @petrobras. Qual seria a sua palavra, torcedor? 
#Sil #PaulistãoFPetrobras",23,"08/16/2026 15:56",https://www.instagram.com/reel/DcHlfudvzjq/,"Reel do Instagram",,Total,2878,1912,65,0,2,1,2
17973879207095213,17841429857362439,paulistaof,"Paulistão F Petrobras","Duas vitórias e dois tropeços marcaram o domingo do futebol paulista pelas duas divisões do Brasileirão Feminino.
#ElasEmCampo",0,"08/16/2026 13:55",https://www.instagram.com/p/DcHXp1cDkm3/,"Imagem do Instagram",,Total,4921,3154,100,1,0,0,2
18128550706678457,17841429857362439,paulistaof,"Paulistão F Petrobras","Taubaté perde o jogo de ida e vai ter que decidir a vaga para a semifinal do Brasileirão Feminino A2 jogando fora de casa.
#ElasEmCampo
📷Beatriz de Sá/Vasco",0,"08/16/2026 13:27",https://www.instagram.com/p/DcHUeDCH2iC/,"Imagem do Instagram",,Total,1838,969,44,3,0,0,1
17905458387471285,17841429857362439,paulistaof,"Paulistão F Petrobras","GOLEADA TRICOLOR!
O São Paulo não deu chances para o Botafogo no Nilton Santos!
#ElasEmCampo
📷Arthur Barreto/Botafogo",0,"08/16/2026 09:25",https://www.instagram.com/p/DcG42Kon9fT/,"Imagem do Instagram",,Total,2953,1744,143,4,0,5,0
17974756497083787,17841429857362439,paulistaof,"Paulistão F Petrobras","AVANTI, PALESTRINAS!
Palmeiras faz o dever de casa e garante os três pontos contra o Juventude.
#ElasEmCampo
📷Paloma Cassiano/Palmeiras",0,"08/16/2026 09:19",https://www.instagram.com/p/DcG4EeDn0iT/,"Imagem do Instagram",,Total,1859,1024,82,3,0,0,1
18128358091674347,17841429857362439,paulistaof,"Paulistão F Petrobras","As Sereias da Vila foram superadas pelo Flamengo no Brasileirão Feminino.
#ElasEmCampo
📷Raul Baretta/Santos",0,"08/16/2026 09:15",https://www.instagram.com/p/DcG3sIjn0AK/,"Imagem do Instagram",,Total,2157,1247,45,0,0,0,1
18479410111110615,17841400738755454,baamaia,"Bárbara Maia 🧿","Bia Zaneratto faz mais dois, garantindo mais três pontos para as Palestrinas, em um resultado muito importante para a sequência do campeonato.

#brfeminino #paulistaof #palmeiras #futebolfeminino",47,"08/16/2026 09:11",https://www.instagram.com/reel/DcG3Bf3xqaH/,"Reel do Instagram",,Total,15770,11840,976,17,2,9,0
18386919847166530,17841400738755454,baamaia,"Bárbara Maia 🧿","QUE GOLAÇO, @glaucia.cristiano 

A camisa 9 recebeu e, no cruzamento, a bola acabou no ângulo para abrir o placar para o Palmeiras contra o Juventude.

#paulistaof #brfeminino #palmeirasfeminino #futebol",48,"08/16/2026 08:04",https://www.instagram.com/reel/DcGvQMTRBZ7/,"Reel do Instagram",,Total,36773,26186,1428,36,6,20,0
