"Identificação do post","Identificação da conta","Nome de usuário da conta","Nome da conta",Descrição,"Duração (s)","Horário de publicação","Link permanente","Tipo de post","Comentário de dados",Data,Visualizações,Alcance,Curtidas,Compartilhamentos,Seguimentos,Comentários,Salvamentos
18042455228889861,17841400074692954,paulistao,Paulistão,"AVANTI, PALESTRA!
O líder do Brasileirão vence mais uma!
#PaulistasEmCampo
📷Cesar greco/Palmeiras",0,"05/31/2026 14:23",https://www.instagram.com/p/DZBJrDGH1Ta/,"Imagem do Instagram",,Total,58230,34398,2308,150,2,68,18
18086612225628672,17841400074692954,paulistao,Paulistão,"GOLEADA BUGRINA! 🖐️
O Guarani fez a festa da torcida neste domingo!
#PaulistasEmCampo
📷Raphael Silvestre/Guarani",0,"05/31/2026 14:19",https://www.instagram.com/p/DZBJQDTH-Dh/,"Imagem do Instagram",,Total,30914,18696,989,23,3,37,9
18076794836260146,17841400074692954,paulistao,Paulistão,"PONTO LÁ!
A Ferroviária fica no empate contra o Santa Cruz.
#PaulistasEmCampo
📷Guilherme Moro/Ferroviária",0,"05/31/2026 14:17",https://www.instagram.com/p/DZBI-T_n6g3/,"Imagem do Instagram",,Total,13222,8068,122,3,0,0,1
18010979054899776,17841400074692954,paulistao,Paulistão,"VAI, LEÃO!
A Inter de Limeira garante mais uma vitória na Série C!
#PaulistasEmCampo
📷Rogério Rueda/Divulgação/Inter de Limeira",0,"05/31/2026 14:13",https://www.instagram.com/p/DZBIjY0n-af/,"Imagem do Instagram",,Total,16313,9536,210,1,0,3,1
18103294171832703,17841400074692954,paulistao,Paulistão,"MASSA BRUTA VENCE!
Red Bull Bragantino não dá chances para o Internacional e consegue os três pontos no Brasileirão!
#PaulistasEmCampo
📷Ari Ferreira/Red Bull Bragantino",0,"05/31/2026 09:05",https://www.instagram.com/p/DZAlTTclua4/,"Imagem do Instagram",,Total,22083,13143,316,3,0,2,6
18171781732420672,17841400074692954,paulistao,Paulistão,"TIGRES EMPATAM NA SÉRIE B!
Ficou tudo igual entre São Bernardo e Novorizontino.
#PaulistasEmCampo
📷Ozzair Jr/Novorizontino",0,"05/31/2026 09:02",https://www.instagram.com/p/DZAk71HFnDo/,"Imagem do Instagram",,Total,14489,8912,161,3,0,4,1
18065778083702523,17841400074692954,paulistao,Paulistão,"CONVOCAÇÃO DUPLA! 🇺🇾
Joaquín Piquerez e Emiliano Martínez, do Palmeiras, vão defender o Uruguai na Copa do Mundo!
#FutebolPaulista",0,"05/31/2026 07:00",https://www.instagram.com/p/DZAXBDxli3L/,"Imagem do Instagram",,Total,137118,76488,11460,288,17,28,93
18583342234019403,17841400074692954,paulistao,Paulistão,"A ÚLTIMA RODADA ANTES DA COPA DO MUNDO!
Vem conferir os sete confrontos das minhas equipes que vão rolar hoje nas competições nacionais!
#PaulistasEmCampo",0,"05/31/2026 06:00",https://www.instagram.com/p/DZAK8FUlHwN/,"Imagem do Instagram",,Total,80643,40309,2189,252,4,88,41
18165117295440453,17841400074692954,paulistao,Paulistão,"CINCO JOGOS!
Veio ai o encerramento da rodada no domingão.
#PaulistaSub23SegundaDivisão",0,"05/31/2026 02:00",https://www.instagram.com/p/DY_veCelJUO/,"Imagem do Instagram",,Total,13509,7943,125,6,0,2,0
18086659268227476,17841400074692954,paulistao,Paulistão,"PARTIU COPA DO MUNDO!
Na despedida com a torcida, o Brasil entra em campo no Maracanã! 
#Brasil #CopaDoMundo",0,"05/30/2026 20:05",https://www.instagram.com/p/DY_G1-vnbfB/,"Imagem do Instagram",,Total,82162,42851,3766,28,1,5,19
18426622963131011,17841400074692954,paulistao,Paulistão,"Sábado de muitos jogos por aqui! Se liga só no que rolou ao longo do dia.
#PaulistasEmCampo",0,"05/30/2026 18:30",https://www.instagram.com/p/DY_BH_LCD05/,"Imagem do Instagram",,Total,71465,43458,1251,5,4,7,22
18165483826430512,17841400074692954,paulistao,Paulistão,"SANTOS, SEMPRE SANTOS!
Vitória Alvinegra na Vila Belmiro!
#PaulistasEmCampo
📷Raul Baretta/Santos",0,"05/30/2026 18:05",https://www.instagram.com/p/DY--VfIn2kR/,"Imagem do Instagram",,Total,45472,25394,1780,48,0,13,10
18052645538742749,17841400074692954,paulistao,Paulistão,"O Ituano levou a virada em Caxias do Sul e acabou superado pela Série C.
#PaulistasEmCampo
📷Flavio Torres/Arquivo/Ituano",0,"05/30/2026 17:35",https://www.instagram.com/p/DY-61O1mBxk/,"Imagem do Instagram",,Total,15094,8710,149,2,1,1,2
18324921493265105,17841400074692954,paulistao,Paulistão,"Não era esse o resultado que o Velo Clube esperava conseguir.
#PaulistasEmCampo
📷Divulgação/Velo Clube",0,"05/30/2026 17:18",https://www.instagram.com/p/DY-43nZDPZj/,"Imagem do Instagram",,Total,33938,20044,329,8,0,2,5
18163538503443449,17841400074692954,paulistao,Paulistão,"DE VIRADA!
O Corinthians buscou o resultado e saiu com os três pontos contra o Grêmio!
#PaulistasEmCampo
📷Rodrigo Coca/Agência Corinthians",0,"05/30/2026 15:54",https://www.instagram.com/p/DY-vXSlli6P/,"Imagem do Instagram",,Total,57697,33331,2465,181,0,12,19
17928777153300384,17841400777371682,xvpiracicaba,"XV de Piracicaba","UNIÃO SINISTRA ⚫️⚪️",59,"05/30/2026 15:27",https://www.instagram.com/reel/DY-r2p-sM_I/,"Reel do Instagram",,Total,84190,53551,3353,133,91,76,0
18106590182067249,17841400074692954,paulistao,Paulistão,"EMPATE PAULISTA!
Ficou tudo igual no confronto entre XV de Piracicaba e Noroeste pela Série D.
#PaulistasEmCampo
📷Mariana Kasten/XV de Piracicaba",0,"05/30/2026 15:17",https://www.instagram.com/p/DY-rEDnn6EE/,"Imagem do Instagram",,Total,14185,8436,213,2,0,3,4
18011110367886266,17841400074692954,paulistao,Paulistão,"A 🔟 É DELE! 
Neymar vai vestir a camisa 10 do Brasil na Copa do Mundo!
#FutebolPaulista
📷Vitor Silva/CBF",0,"05/30/2026 15:14",https://www.instagram.com/p/DY-qx-UnzTx/,"Imagem do Instagram",,Total,78328,39074,6207,81,0,46,33
17899393044449861,17841400074692954,paulistao,Paulistão,"GOLEADA DO NETUNO!
Põe mais três pontos na conta do Água Santa!
#PaulistasEmCampo
📷Alan Silva/Divulgação/Água Santa",0,"05/30/2026 14:16",https://www.instagram.com/p/DY-kFC5n_pO/,"Imagem do Instagram",,Total,14264,8503,174,5,1,2,1
18084456527304961,17841400074692954,paulistao,Paulistão,"VAI, LUSA!
A Portuguesa vence mais uma pela Série D!
#PaulistasEmCampo
📷André Lucas/Portuguesa",0,"05/30/2026 14:11",https://www.instagram.com/p/DY-jhWtHwyQ/,"Imagem do Instagram",,Total,31987,19693,1083,14,14,15,5
18104281976474509,17841400074692954,paulistao,Paulistão,"O Mirassol sofreu o revés contra o Athletico.
#PaulistasEmCampo
📷Pedro Zacchi/Ag. Mirassol",0,"05/30/2026 14:08",https://www.instagram.com/p/DY-jKYHH5mp/,"Imagem do Instagram",,Total,28811,17464,329,3,0,4,4
18090610547460151,17841400074692954,paulistao,Paulistão,"Sabadão agitado no Paulista Sub-23 Segunda Divisão!
#FutebolPaulista",0,"05/30/2026 14:02",https://www.instagram.com/p/DY-ien3n6IH/,"Imagem do Instagram",,Total,22016,12053,345,11,3,10,3
18075049151463561,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇦🇷💚 Que jogada, Flaquito! Aí foi só correr pra cambalhota, Allan 🐷 @Palmeiras",35,"05/30/2026 13:01",https://www.instagram.com/reel/DY-ba67ghW8/,"Reel do Instagram",,Total,221147,172510,12779,416,41,72,0
18116855149755262,17841401659538306,ecaguasanta,"Esporte Clube Água Santa","SEMPRE ELE! 🫡💙

Levi marca o primeiro do Netuno após belo passe de Vitinho!

🎥 Gustavo Braz",44,"05/30/2026 12:17",https://www.instagram.com/reel/DY-V8mhBXrd/,"Reel do Instagram",,Total,58809,38819,1209,27,8,28,0
17957755020124156,17841426196827383,copinha,Copinha,"SABADÃO DE ESTREIA!
Tem jogão ao vivo no YouTube da @energia97fm! É dia de Sertãozinho e Santos pelo Paulista Sub-20 Série A!
#PaulistasEmCampo",0,"05/30/2026 10:01",https://www.instagram.com/p/DY-G5T_yf84/,"Imagem do Instagram",,Total,56580,28690,490,22,3,3,7
18122589214654721,17841400074692954,paulistao,Paulistão,"A PRIMEIRA COPA DO BRASIL DO VERDÃO!🏆
No MorumBIS lotado, aos 44 minutos do segundo tempo, Oséas fez o gol do título do Verdão na
@copadobrasilcbf.
#FutebolPaulista #PaulistasEmCampo
#BaúDoPaulistão",0,"05/30/2026 08:00",https://www.instagram.com/p/DY9z4Jrn-ht/,"Imagem do Instagram",,Total,47913,27393,3310,38,4,16,31
18106879690751773,17841400074692954,paulistao,Paulistão,"SÁBADÃO CHEIO!
Só tem jogão para animar o sábado do torcedor do #FutebolPaulista 🤩
#PaulistasEmCampo",0,"05/30/2026 07:27",https://www.instagram.com/p/DY91TvblpHQ/,"Imagem do Instagram",,Total,25774,15002,494,6,0,10,7
18110171752923421,17841427660247984,porcaopalestrino,Porcão,"Bia Zaneratto recebe homanagem pelos 100 jogos vestindo a camisa do Palmeiras",15,"05/30/2026 07:02",https://www.instagram.com/reel/DY9yS6_xBkH/,"Reel do Instagram",,Total,10485,7216,1299,9,2,18,0
18116913049696586,17841400074692954,paulistao,Paulistão,"🏆Há 24 anos, o São Paulo vencia o Ituano no MorumBIS por 4 a 1 e conquistava o Supercampeonato Paulista 2002.
#FutebolPaulista #BaúDoPaulistão",0,"05/30/2026 07:00",https://www.instagram.com/p/DY9tAnvlp8n/,"Imagem do Instagram",,Total,53557,29351,2070,11,5,38,27
18093289154351484,17841400074692954,paulistao,Paulistão,"TARDE CHEIA!
Seis jogos agitam o sábado à tarde por aqui na Paulista Sub-23 Segunda Divisão.
#PaulistaSub23SegundaDivisão",0,"05/30/2026 04:00",https://www.instagram.com/p/DY9Ybe9lhJM/,"Imagem do Instagram",,Total,19726,12077,158,14,0,1,2
18051655205523334,17841400074692954,paulistao,Paulistão,"História, paixão e compromisso com o futebol. ⚽🇪🇨
Parabéns à Federación Ecuatoriana de Fútbol pelo seus 101 anos de história! #Aniversário",0,"05/30/2026 04:00",https://www.instagram.com/p/DY9YaUNFqOO/,"Imagem do Instagram",,Total,24116,13348,493,0,0,2,6
17888545188541474,17841400074692954,paulistao,Paulistão,"FANATICÃO EM ROLAND GARROS! 🎾
Nosso mascote virou o João Fonseca com essa disputa histórica de hoje 🤩
#Fanaticão #RolandGarros",0,"05/29/2026 13:30",https://www.instagram.com/p/DY74SMcoOVf/,"Imagem do Instagram",,Total,19508,11438,363,8,1,1,4
17997491441957370,17841400074692954,paulistao,Paulistão,"IMAGINA O SEU EU PEQUENO OUVINDO ISSO… 👀
E se alguns convocados da Seleção Brasileira que já jogaram o Paulistão Casas Bahia se encontrassem com a mini versão deles? 🥹🇧🇷
#PaulistasEmCampo",0,"05/29/2026 12:43",https://www.instagram.com/p/DY70qtCCZl4/,"Carrossel do Instagram",,Total,1257752,642233,43137,931,84,98,1049
18094270726963700,17841400074692954,paulistao,Paulistão,"CHAVEAMENTO DA SUDAMERICANA!
São Paulo, Red Bull Bragantino e Santos estão em busca da grande conquista!
#PaulistasEmCampo",0,"05/29/2026 09:45",https://www.instagram.com/p/DY7fHRlEnNs/,"Imagem do Instagram",,Total,184201,96393,4742,82,5,22,59
18065511401413900,17841400074692954,paulistao,Paulistão,"A TRAJETÓRIA ATÉ A TAÇA!
Olha só como ficou o chaveamento da @libertadoresbr.
#PaulistasEmCampo",0,"05/29/2026 09:23",https://www.instagram.com/p/DY7dyrrRg1K/,"Imagem do Instagram",,Total,303298,152973,12531,236,13,130,148
17994994016968630,17841400074692954,paulistao,Paulistão,"EM BUSCA DA GLÓRIA ETERNA!
O Timão, o Verdão e o Leão conheceram os confrontos das oitavas de final da @libertadoresbr.
#PaulistasEmCampo",0,"05/29/2026 08:41",https://www.instagram.com/p/DY7Y-xix0nX/,"Imagem do Instagram",,Total,65856,37921,2170,36,1,42,19
18059508686711220,17841400074692954,paulistao,Paulistão,"O CAMINHO DOS PAULISTAS!
Vem conferir como ficaram os playoffs e o caminhos do #FutebolPaulista na @sudamericanabr.
#PaulistasEmCampo",0,"05/29/2026 08:35",https://www.instagram.com/p/DY7YFQfRHJ2/,"Imagem do Instagram",,Total,37382,21874,770,13,0,7,14
17906113242423918,17841400074692954,paulistao,Paulistão,"MAIS UMA!
A sétima rodada do #PaulistãoSub23SegundaDivisão chegou com tudo por aqui 🔥",0,"05/29/2026 07:00",https://www.instagram.com/p/DY7IN4DFgQe/,"Imagem do Instagram",,Total,20549,12365,232,16,2,4,3
18322852105284017,17841400074692954,paulistao,Paulistão,"CONFRONTOS DEFINIDOS!
Confira os duelos dos paulistas nos playoffs da @sudamericanabr!
#FutebolPaulista #PaulistasEmCampo",0,"05/28/2026 20:21",https://www.instagram.com/p/DY6ER9EFjpM/,"Imagem do Instagram",,Total,34824,19075,980,21,1,19,12
17886506838561265,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","⚽🇳🇬 @palmeiras em noite artilheira para avançar às Oitavas de Final!",28,"05/28/2026 17:30",https://www.instagram.com/reel/DY5wnvwjT19/,"Reel do Instagram",,Total,420725,297470,12546,1385,86,121,0
18200940451359401,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🎯🐷 ANDREEEEEAS 💚 @Palmeiras",13,"05/28/2026 17:11",https://www.instagram.com/reel/DY5uX1VJmx2/,"Reel do Instagram",,Total,1013837,662543,50263,1078,68,437,0
18094457257964045,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇦🇷🤝🇨🇴 Eles voaram antes da @fifaworldcup! De novo Flaco-Arias para o gol do @Palmeiras na CONMEBOL #Libertadores.",27,"05/28/2026 17:08",https://www.instagram.com/reel/DY5uGshJSek/,"Reel do Instagram",,Total,787834,515248,45566,590,56,152,0
17956445081963710,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","💎🐷 Allan 💚 @Palmeiras 🔥",27,"05/28/2026 17:06",https://www.instagram.com/reel/DY5t2Dcpsg6/,"Reel do Instagram",,Total,1571621,1008234,95179,4714,384,1045,0
18084877154530943,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🇦🇷💚🇨🇴 Pique @fifaworldcup! De Flaco para Arias, gol do @Palmeiras com brilho dos convocados!",13,"05/28/2026 17:02",https://www.instagram.com/reel/DY5tdkeJ43j/,"Reel do Instagram",,Total,105533,73837,7112,99,7,26,0
18005859722867817,17841400074692954,paulistao,Paulistão,"GOLEADA E CLASSIFICAÇÃO!⚽⚽⚽⚽
O Palmeiras deu show na Libertadores!
#PaulistasEmCampo #FutebolPaulista 
📷Staff Images/Conmebol",0,"05/28/2026 17:01",https://www.instagram.com/p/DY5tbx2EguS/,"Imagem do Instagram",,Total,39519,24159,1293,117,0,14,16
18118945339667329,17841400074692954,paulistao,Paulistão,"PALMEIRAS NAS OITAVAS!🐷💚
Verdão goleia e garante classificação na Libertadores!
#FutebolPaulista #PaulistasEmCampo",0,"05/28/2026 16:55",https://www.instagram.com/p/DY5svbUFkpN/,"Imagem do Instagram",,Total,51935,31739,1557,35,1,17,11
18069483764676326,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🐷💚 Figurinha conhecida! Por 🔟 anos seguidos, tem @Palmeiras nas Oitavas da CONMEBOL #Libertadores.",15,"05/28/2026 16:53",https://www.instagram.com/reel/DY5scW5pdAL/,"Reel do Instagram",,Total,582884,457373,21767,3227,95,386,0
17929973178316182,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🙌💚 É pra festejar, Carlos Miguel!",19,"05/28/2026 16:46",https://www.instagram.com/reel/DY5rhEtpzcR/,"Reel do Instagram",,Total,170626,127309,8687,51,17,104,0
18109402198913842,17841400074692954,paulistao,Paulistão,"FLAQUITO CONVOCADO! 🇦🇷🐷💚
#PaulistasEmCampo #Convocação #CopaDoMundo #FlacoLópez",0,"05/28/2026 15:33",https://www.instagram.com/p/DY5jUGJkvKA/,"Imagem do Instagram",,Total,151948,82728,14491,180,29,31,76
18592646140049997,17841400074692954,paulistao,Paulistão,"O CRAQUE DO PAULISTÃO CASAS BAHIA ESTÁ NA COPA DO MUNDO!
Flaco López foi convocado por Lionel Scaloni e vai representar a Argentina no Mundial!
#PaulistãoCasasBahia #PelasLentes",81,"05/28/2026 15:26",https://www.instagram.com/reel/DY5iYyjjRKd/,"Reel do Instagram",,Total,26779,22133,1802,21,0,20,31
18099831964869328,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","💚📲 Zoom na casa do @Palmeiras! É mais uma noite de CONMEBOL #Libertadores.",17,"05/28/2026 13:59",https://www.instagram.com/reel/DY5YiOmpkOz/,"Reel do Instagram",,Total,156803,123082,2094,24,2,11,0
18062519105476622,17841400074692954,paulistao,Paulistão,"EMOCIONANTE!😍🥰
Imagina você achar que é só mais uma gravação e dar de cara com o seu ídolo?
Foi isso que aconteceu com o Eduardo Conceição, atleta do Palmeiras, que conheceu o seu ídolo, Neymar Jr.!
🎥 @pumabrasil",39,"05/28/2026 12:24",https://www.instagram.com/reel/DY5NiEikxBi/,"Reel do Instagram",,Total,366939,211420,18682,512,189,112,626
17889483210545109,17841400074692954,paulistao,Paulistão,"A TAÇA LIBERTADORES, OBSESSÃO! 
O Verdão vai em busca da classificação em casa na @libertadoresbr.
#PaulistasEmCampo",0,"05/28/2026 10:08",https://www.instagram.com/p/DY4-K5wkmXM/,"Imagem do Instagram",,Total,13233,7522,259,3,0,0,3
17947439382187251,17841400074692954,paulistao,Paulistão,"Esses foram os resultados dos confrontos das equipes paulistas dessa quarta-feira!
#PaulistasEmCampo",0,"05/27/2026 19:41",https://www.instagram.com/p/DY3a3Z7DeQN/,"Imagem do Instagram",,Total,25424,16186,302,16,0,8,3
18444064903136620,17841400074692954,paulistao,Paulistão,"O Corinthians sofre a derrota na Neo Química Arena na @libertadoresbr.
#PaulistasEmCampo
📷Divulgação/@caplatense",0,"05/27/2026 19:37",https://www.instagram.com/p/DY3aanFmeZo/,"Imagem do Instagram",,Total,47700,26348,937,234,0,55,11
18594418363055838,17841400074692954,paulistao,Paulistão,"VITÓRIA + CLASSIFICAÇÃO!
O Massa Bruta venceu em casa e continua na disputa pela taça da @sudamericanabr!
#PaulistasEmCampo
📷Ari Ferreira/Red Bull Bragantino",0,"05/27/2026 19:31",https://www.instagram.com/p/DY3ZvXRDTjP/,"Imagem do Instagram",,Total,25275,15140,258,4,0,1,0
18328672585266456,17841400074692954,paulistao,Paulistão,"MASSA BRUTA CLASSIFICADO!
O Red Bull Bragantino está garantido na próxima fase da @sudamericanabr!
#PaulistasEmCampo",0,"05/27/2026 19:28",https://www.instagram.com/p/DY3ZdUKjeTn/,"Imagem do Instagram",,Total,19058,11661,262,6,3,6,2
18065634959402921,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🎶🖤 Faz barulho, Fiel! Medimos os decibéis do POROPÓPÓ dentro do campo do @Corinthians!",51,"05/27/2026 18:02",https://www.instagram.com/reel/DY3Pflnp4gc/,"Reel do Instagram",,Total,247028,165225,15250,596,186,193,0
17965255875118324,17841400074692954,paulistao,Paulistão,"O empate não foi suficiente e o Novorizontino se despede da Copa Sul-Sudeste.
#PaulistasEmCampo
📷Juan Rodrigues/Novorizontino",0,"05/27/2026 17:00",https://www.instagram.com/p/DY3Idj2GBwP/,"Imagem do Instagram",,Total,17566,10232,219,2,0,1,7
18077765579218767,17841408376344663,libertadoresbr,"CONMEBOL Libertadores","🔝5⃣ artilheiros do @Corinthians na CONMEBOL #Libertadores: VALENDO!",33,"05/27/2026 15:56",https://www.instagram.com/reel/DY3BBH0pIVf/,"Reel do Instagram",,Total,30838,22881,757,2,2,6,0
17904053511264701,17841400074692954,paulistao,Paulistão,"DENTRE OS GRANDES, ÉS O PRIMEIRO! 🎵🇾🇪
O @saopaulofc atingiu a marca de 11 mil gols na história do Tricolor Paulista! #FutebolPaulista",0,"05/27/2026 13:50",https://www.instagram.com/p/DY2yw1rlFPA/,"Imagem do Instagram",,Total,44707,23610,2069,43,0,18,17
17988286713004487,17841400074692954,paulistao,Paulistão,"DE VOLTA AO MUNDIAL!
Em 2014, Memphis marcou esse gol na Copa do Mundo na Neo Química Arena. O homem tá on demais 🔙⚽
#CopaDoMundo #Memphis
🎥 @fifaworldcup",35,"05/27/2026 12:38",https://www.instagram.com/reel/DY2qaKsDeul/,"Reel do Instagram",,Total,96117,66257,4237,60,2,34,59
18138672823531719,17841408259134524,sudamericanabr,"CONMEBOL Sudamericana","🇧🇴🤍 MIGUELITO 😍 @SantosFC",22,"05/27/2026 11:55",https://www.instagram.com/reel/DY2ldqJBxqX/,"Reel do Instagram",,Total,88139,62170,3729,11,12,15,0
18003788984928008,17841400074692954,paulistao,Paulistão,"CAMISA 10 DO TIMÃO CONVOCADO! 🇳🇱
Memphis Depay vai representar a Holanda na Copa do Mundo! 
#PaulistasEmCampo #Corinthians #CopaDoMundo",0,"05/27/2026 11:31",https://www.instagram.com/p/DY2ihEJJoY9/,"Imagem do Instagram",,Total,265448,196642,36714,1253,645,121,400
17995134596785809,17841400074692954,paulistao,Paulistão,"ELE TÁ VOANDO!
São 20 participações em gols na temporada para o Gabigol no Peixão.
#PaulistasEmCampo #Santos",0,"05/27/2026 09:24",https://www.instagram.com/p/DY2UUgflmGU/,"Imagem do Instagram",,Total,38104,21512,1502,90,0,3,15
17964993438095385,17841400074692954,paulistao,Paulistão,"UM EM CADA COMPETIÇÃO!
Novorizontino quer a vaga na Copa Sul-Sudeste, Red Bull Bragantino quer avançar na @sudamericanabr e o Timão quer mais uma vitória na @libertadoresbr!
#PaulistasEmCampo",0,"05/27/2026 06:00",https://www.instagram.com/p/DY13xtwGZIS/,"Imagem do Instagram",,Total,15499,9140,278,10,0,2,2
17858186229637262,17841408259134524,sudamericanabr,"CONMEBOL Sudamericana","💪 PAREDÃO BRAZÃO 🤍

🐋 @SantosFC ⭐️ #GrandeConquista",18,"05/27/2026 04:01",https://www.instagram.com/reel/DY1vNWIhmjO/,"Reel do Instagram",,Total,851102,561848,35670,1261,68,456,0
17869582344617978,17841408259134524,sudamericanabr,"CONMEBOL Sudamericana","👑⚡ O Príncipe e o Rayo!

🎉 @neymarjr 🤝🏽 @rodrygogoes 💎 @santosfc",15,"05/26/2026 20:44",https://www.instagram.com/reel/DY09UIEk1RC/,"Reel do Instagram",,Total,1096512,592011,100085,2122,325,386,0
18139050787527735,17841408259134524,sudamericanabr,"CONMEBOL Sudamericana","🕷️👀 Ah, o Gabriel foi decisivo hoje na CONMEBOL #Sudamericana! 

🙂‍↕️🤪 Pois me diga... QUAL? @santosfc",0,"05/26/2026 20:16",https://www.instagram.com/p/DY06J8mjune/,"Carrossel do Instagram",,Total,1759131,687680,78521,4000,57,434,0
