ID do post,Data,Texto do post,Postar link,Impressões,Curtidas,Engajamentos,Itens salvos,Compartilhamentos,Novos seguidores,Respostas,Reposts,Visitas ao perfil,Expansões de detalhes,Cliques de URL,Cliques de hashtag,Cliques de link permanente
2102004926427599319,"Mon, Sep 21, 2026",FAZ GOL E BAILA! É O RONY RÚSTICO DO PEIXÃO! #PaulistasEmCampo #Santos #Brasileirão 🎥@santosfc https://t.co/EvKgLE0tua,https://x.com/Paulistao/status/2102004926427599319,3784,17,24,0,0,0,0,0,2,4,0,1,0
2101989831920501082,"Mon, Sep 21, 2026",O ÚLTIMO DUELO! Juventus e União São João disputam pela última vaga na semifinal da Copa Paulista Rivalo! Quem vai levar a melhor? #CopaPaulistaRivalo https://t.co/8wwash9GyE,https://x.com/Paulistao/status/2101989831920501082,1092,5,20,0,0,0,0,1,3,5,0,0,0
2101821173910667311,"Sun, Sep 20, 2026",EMPATE COM SABOR DE VITÓRIA! Inter de Limeira busca resultado nos acréscimos e soma mais um ponto na Série C! #PaulistasEmCampo #FutebolPaulista 📷Divulgação/Inter de Limeira https://t.co/TZUnGBljcu,https://x.com/Paulistao/status/2101821173910667311,1174,3,28,0,0,0,0,0,1,10,0,3,0
2101819087059902903,"Sun, Sep 20, 2026",VIRADA HISTÓRICA EM BUSCA DO ACESSO! Ferroviária vira o jogo nos acréscimos e segue firme na liderança na @cbfseriec! #PaulistasEmCampo #FutebolPaulista 📷Guilherme Moro/Divulgação/Ferroviária https://t.co/BUPvAhlwXX,https://x.com/Paulistao/status/2101819087059902903,1579,12,29,1,0,0,2,2,2,4,0,0,0
2101816838413860976,"Sun, Sep 20, 2026",Red Bull Bragantino sofre revés no Maracanã! #PaulistasEmCampo #FutebolPaulista 📷Ari Ferreira/Red Bull Bragantino https://t.co/CTtGoPNKJN,https://x.com/Paulistao/status/2101816838413860976,1067,2,16,0,0,0,0,0,0,7,0,2,0
2101778514433265841,"Sun, Sep 20, 2026",O Corinthians sofre revés pelo @brasileirao. #PaulistasEmCampo 📷 Marina Garcia/Fluminense FC https://t.co/wHlLlESbZ9,https://x.com/Paulistao/status/2101778514433265841,1110,9,15,0,0,0,0,0,1,2,0,0,0
2101704501790925025,"Sun, Sep 20, 2026",NADA DE GOLS EM PORTO ALEGRE! O Palmeiras empata com o Grêmio e soma um ponto fora de casa no @brasileirao. #PaulistasEmCampo 📷Cesar Greco/Palmeiras https://t.co/15cjRXpWC5,https://x.com/Paulistao/status/2101704501790925025,1081,3,9,0,0,0,0,0,0,1,0,0,0
2101703420004508135,"Sun, Sep 20, 2026",VITÓRIA DA MACACA! A Ponte Preta volta a vencer no @brasileiraob e soma três pontos em casa! #PaulistasEmCampo 📷Divulgação/Ponte Preta https://t.co/yQZV5ORsOa,https://x.com/Paulistao/status/2101703420004508135,2335,29,53,0,0,0,2,5,3,5,0,0,0
2101689325289095316,"Sun, Sep 20, 2026",VENCE O GRÊMIO PRUDENTE! O Carcará conquista a classificação para a semifinal da Copa Paulista Rivalo! #CopaPaulistaRivalo 📷Luiz Maziero/CALinense https://t.co/lda1Mlco7d,https://x.com/Paulistao/status/2101689325289095316,876,1,6,0,0,0,0,0,1,0,0,0,0
2101689031851421881,"Sun, Sep 20, 2026",CARCARÁ CLASSIFICADO! O Grêmio Prudente vence o Linense fora de casa e garante a vaga para a semifinal da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/3eJtwZH9rd,https://x.com/Paulistao/status/2101689031851421881,905,3,13,0,0,0,0,0,1,3,0,0,0
2101597238288114071,"Sun, Sep 20, 2026",DOMINGOU! Linense e Grêmio Prudente disputam por um espaço na semifinal da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/1ICO4hve5t,https://x.com/Paulistao/status/2101597238288114071,845,3,9,1,0,0,0,0,0,2,0,0,0
2101498223521099905,"Sun, Sep 20, 2026",O GOL DA VITÓRIA TRICOLOR! Calleri garantiu os três pontos para o São Paulo no @brasileirao! #PaulistasEmCampo #FutebolPaulista 🎥 Premiere https://t.co/zAIkoytbZP,https://x.com/Paulistao/status/2101498223521099905,2157,69,86,0,0,0,0,4,3,7,0,3,0
2101492581448212547,"Sun, Sep 20, 2026","VAMOS, SÃO PAULO!🇾🇪 Anota mais três pontos para o Tricolor do MorumBIS! #PaulistasEmCampo #FutebolPaulista 📷Rubens Chiri/São Paulo FC https://t.co/cs8PKqnKtu",https://x.com/Paulistao/status/2101492581448212547,1649,85,106,0,0,0,1,5,0,2,0,2,0
2101462463308796078,"Sun, Sep 20, 2026",TUDO IGUAL! Botafogo fica no empate pelo @brasileiraob. #PaulistasEmCampo 📷 Reprodução/Botafogo https://t.co/vMcSRH0OPV,https://x.com/Paulistao/status/2101462463308796078,1076,2,6,2,0,0,0,0,0,0,0,0,0
2101462445734731992,"Sun, Sep 20, 2026",SÃO JOSÉ SEMIFINALISTA! Águia do Vale vence em casa e está entre os quatro melhores da #CopaPaulistaRivalo! 📷Victor Cônsoli/SJEC https://t.co/98z1cQJPlD,https://x.com/Paulistao/status/2101462445734731992,927,5,8,1,0,0,0,0,2,0,0,0,0
2101461427479294412,"Sun, Sep 20, 2026",ÁGUIA DO VALE NA SEMI! São José vence e garante classificação na Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/dIHFd7JdLX,https://x.com/Paulistao/status/2101461427479294412,958,5,14,0,0,0,0,1,2,0,0,0,0
2101456618726511056,"Sat, Sep 19, 2026","NOS PÊNALTIS... Jogando em casa, Diogo Silva pega duas cobranças e o Noroeste garante vaga na semifinal da #CopaPaulistaRivalo. 📷 Tainá Araújo/Primavera SAF https://t.co/TDLmJv3iwk",https://x.com/Paulistao/status/2101456618726511056,1393,4,14,0,0,0,1,0,0,1,0,2,0
2101455183809008052,"Sat, Sep 19, 2026","MAIS UMA VITÓRIA DO PEIXÃO! Fora de casa, o Santos leva a melhor e garante mais três pontos na conta. #PaulistasEmCampo 📷 Reinaldo Campos/Santos FC https://t.co/ncs02jjqks",https://x.com/Paulistao/status/2101455183809008052,1289,84,101,0,0,0,1,7,0,5,0,0,0
2101454298605408764,"Sat, Sep 19, 2026",PRIMEIRO CLASSIFICADO! O Norusca leva a melhor nos pênaltis e se garante nas semifinais da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/N3snzICBkV,https://x.com/Paulistao/status/2101454298605408764,1029,2,9,0,0,0,0,1,4,0,0,0,0
2101438908965753322,"Sat, Sep 19, 2026",DEU LEÃO! 🦁 Eduardo marca duas vezes e o Mirassol leva mais três pontos no @brasileirao. #PaulistasEmCampo 📷 JP Pinheiro/Agencia Mirassol https://t.co/0OwiusT9pV,https://x.com/Paulistao/status/2101438908965753322,1080,3,8,0,0,0,0,0,0,1,0,0,0
2101295243253711296,"Sat, Sep 19, 2026","FIM DE SEMANA LOTADO! Vem conferir os confrontos de sábado e domingo dos #PaulistasEmCampo no @brasileirao, @brasileiraob e na @cbfseriec! https://t.co/HlcO7NM9Ah",https://x.com/Paulistao/status/2101295243253711296,849,7,22,0,0,0,0,1,0,0,0,0,0
2101265051306819913,"Sat, Sep 19, 2026",ABRINDO A RODADA! Dois confrontos nesse sábado definem os dois primeiros semifinalistas da #CopaPaulistaRivalo! https://t.co/wp0zvCz3LG,https://x.com/Paulistao/status/2101265051306819913,903,4,6,0,0,0,0,0,1,0,0,0,0
2101130302743580947,"Sat, Sep 19, 2026",MAIS 3 PONTOS! 👏👏👏 O São Bernardo venceu o Atlético-GO no @brasileiraob! #PaulistasEmCampo 📷 Janes Carvalho https://t.co/dwtd7YIG5m,https://x.com/Paulistao/status/2101130302743580947,1544,7,11,0,0,0,0,0,0,1,0,0,0
2101123462873915540,"Sat, Sep 19, 2026",Não deu pro Novorizontino no @brasileiraob! 🥲 #PaulistasEmCampo 📷 Ozzair Jr./Novorizontino https://t.co/hAyGe6v4ln,https://x.com/Paulistao/status/2101123462873915540,1891,1,11,1,0,0,0,0,1,1,0,1,0
2101061198750048510,"Fri, Sep 18, 2026",QUEM SERÃO OS SEMIFINALISTAS? Os jogos de volta das quartas de final da Copa Paulista Rivalo vem aí! Confira os horários e transmissões dos confrontos. #CopaPaulistaRivalo https://t.co/gbrqkpFTea,https://x.com/Paulistao/status/2101061198750048510,1433,8,28,0,0,0,0,1,1,0,0,0,0
2100963054825377972,"Fri, Sep 18, 2026","ROMARINHO É DA LUSA ❤️💚 O atacante é o novo reforço da Portuguesa para a temporada 2027! Aprovado, torcedor? #FutebolPaulista 📷Divulgação/Portuguesa https://t.co/H0DdA50y3v",https://x.com/Paulistao/status/2100963054825377972,9634,21,132,0,2,1,2,2,6,9,0,3,0
2100932853479719299,"Fri, Sep 18, 2026",O HOMEM-GOL DO LEÃO EM BUSCA DO ACESSO! Miguel Bianconi é o cara da Inter de Limeira e o artilheiro da Série C! #FutebolPaulista #PaulistasEmCampo #SérieC https://t.co/bAm3vytglE,https://x.com/Paulistao/status/2100932853479719299,3435,11,41,0,0,0,2,2,0,0,0,2,0
2100872461810377190,"Fri, Sep 18, 2026","DIA DO FENÔMENO! 🌟 Campeão paulista e bicampeão do mundo com a Seleção Brasileira, Ronaldo completa 50 anos nessa sexta-feira (18)! #FPF #Aniversário https://t.co/BdYtpSYy5d",https://x.com/Paulistao/status/2100872461810377190,1989,16,34,1,0,0,0,1,1,0,0,0,0
2100711717718130856,"Thu, Sep 17, 2026",MANIFESTO DO FUTEBOL! Um movimento dos clubes e da Federação Paulista de Futebol pelo mercado responsável de apostas. https://t.co/Tyre4NrV7t,https://x.com/Paulistao/status/2100711717718130856,183660,275,6466,16,11,2,469,33,164,1374,0,0,0
2100676167443337354,"Thu, Sep 17, 2026",O ARTILHEIRO DA LOCOMOTIVA! 🚂 São 11 gols na conta do Vitor Barreto nesse ano! #PaulistasEmCampo https://t.co/Y4eajjeL2Y,https://x.com/Paulistao/status/2100676167443337354,1651,2,4,1,0,0,0,0,1,0,0,0,0
2100645964444786990,"Thu, Sep 17, 2026",QUE MOMENTO!🐷💚 AQUELE ABRAÇO ESPECIAL DA DUPLA ABEL E GÓMEZ! #Palmeiras #Libertadores 🎥 @Palmeiras https://t.co/5AWWjkG1as,https://x.com/Paulistao/status/2100645964444786990,1979,27,28,0,0,0,0,1,0,0,0,0,0
2100615774712836175,"Thu, Sep 17, 2026",NOVORIZONTINO NO TOPO! É o Tigre na liderança do @brasileiraob! #PaulistasEmCampo https://t.co/VgMobd7x6j,https://x.com/Paulistao/status/2100615774712836175,1736,10,19,0,0,0,1,0,1,1,0,0,0
2100540275265613871,"Thu, Sep 17, 2026","PARABÉNS, CAPETINHA!🥳🎉 Tricampeão do Paulistão e Campeão do Mundo com a Seleção Brasileira em 2002, Edilson comemora 56 anos de vida! #FutebolPaulista #Aniversário https://t.co/oVq9tjLbe0",https://x.com/Paulistao/status/2100540275265613871,1196,3,6,0,0,0,0,0,2,0,0,0,0
2100413968648958057,"Thu, Sep 17, 2026",O Corinthians foi superado pelo Estudiantes e se despede da @libertadoresbr. #PaulistasEmCampo 📷 Reprodução/Estudiantes https://t.co/4iZub9yrNU,https://x.com/Paulistao/status/2100413968648958057,1393,4,10,0,0,0,0,0,1,2,0,0,0
2100401164193812702,"Thu, Sep 17, 2026","O VERDÃO SEGUE FAZENDO HISTÓRIA... Pela sétima vez em nove anos, o Palmeiras chega à semifinal da @libertadoresbr. É a equipe brasileira que mais vezes chegou nesta fase da competição 🔥 #Libertadores #PaulistasEmCampo https://t.co/Poj1UtTs6x",https://x.com/Paulistao/status/2100401164193812702,1322,44,57,2,0,0,0,4,1,0,0,1,0
2100396332510818618,"Thu, Sep 17, 2026","As definições de PAREDÃO foram atualizada, né, Carlos Miguel? #PaulistasEmCampo #Palmeiras https://t.co/BsqlAzUosG",https://x.com/Paulistao/status/2100396332510818618,2039,64,96,0,0,1,0,2,2,0,0,0,0
2100392093646565864,"Thu, Sep 17, 2026",RIO X SP MAIS UMA VEZ! Palmeiras e Fluminense será o confronto da semifinal da @libertadoresbr. #PaulistasEmCampo https://t.co/XoeRGhII7P,https://x.com/Paulistao/status/2100392093646565864,1146,14,24,0,0,0,0,1,1,0,0,0,0
2100389031796211860,"Thu, Sep 17, 2026",O HERÓI DA CLASSIFICAÇÃO... Carlos Miguel defendeu dois pênaltis e garantiu a vaga na semifinal para o Verdão. #Palmeiras #Libertadores #PaulistasEmCampo https://t.co/8iw5swW5gY,https://x.com/Paulistao/status/2100389031796211860,1437,121,143,1,0,0,1,7,1,0,0,0,0
2100380982373151225,"Thu, Sep 17, 2026","QUE TEMPORADA 😮‍💨💚 Já veio título do Paulistão Casas Bahia e, agora, o Verdão segue na disputa por mais três taças. #PaulistasEmCampo #Palmeiras https://t.co/F9EpAmkBBn",https://x.com/Paulistao/status/2100380982373151225,1584,26,58,0,1,1,1,0,0,1,0,0,0
2100378925826261116,"Thu, Sep 17, 2026","Nos pênaltis, o Santos se despede da @sudamericanabr. #PaulistasEmCampo 📷 Reinaldo Campos/Santos FC https://t.co/kiwblAbR8I",https://x.com/Paulistao/status/2100378925826261116,1218,10,26,0,0,0,1,1,0,3,0,2,0
2100377484592062936,"Thu, Sep 17, 2026",AGUENTA CORAÇÃO! Carlos Miguel defende dois pênaltis e o Palmeiras está classificado na @libertadoresbr. #PaulistasEmCampo #Palmeiras 📷 Cesar Greco/Palmeiras https://t.co/9EAIQ33iXQ,https://x.com/Paulistao/status/2100377484592062936,2093,38,166,1,1,0,2,1,6,61,0,4,0
2100376373114102227,"Thu, Sep 17, 2026","FOI NA EMOÇÃO! NOS PÊNALTIS, O PALMEIRAS GARANTE A VAGA NA SEMIFINAL DA @libertadoresbr. #Palmeiras #Libertadores #PaulistasEmCampo https://t.co/ZOAvqcNEv2",https://x.com/Paulistao/status/2100376373114102227,1602,77,122,0,1,1,1,4,1,15,0,4,0
2100335958344204449,"Wed, Sep 16, 2026",QUEM TÁ PASSANDO É O BONDE... Combo PESADÍSSIMO chegando na Vila Belmiro 🐳 #SantosFC #PaulistasEmCampo https://t.co/rcEcsSGOTo,https://x.com/Paulistao/status/2100335958344204449,2417,54,99,1,1,0,1,2,2,3,0,0,0
2100316437260743116,"Wed, Sep 16, 2026",QUE CATEGORIA DO JÚLIO BAPTISTA! O técnico do São Paulo esbanjou qualidade no Paulista Sub-20! #PaulistaSub20 https://t.co/FHFHv1MV2A,https://x.com/Paulistao/status/2100316437260743116,2246,4,8,0,0,0,0,1,1,2,0,0,0
2100268477252538636,"Wed, Sep 16, 2026",FERROVIÁRIA E INTER DE LIMEIRA EM BUSCA DO ACESSO NA SÉRIE C! #FutebolPaulista #PaulistasEmCampo https://t.co/ppqoaGCXq8,https://x.com/Paulistao/status/2100268477252538636,1449,4,13,0,0,0,0,2,0,0,0,0,0
2100253377817182603,"Wed, Sep 16, 2026","VAMO, VAMO, MEU TIMÃO! 🔥 Com o agregado empatado, a Neo Química Arena vai tremer com o confronto entre Corinthians e Estudiantes na @libertadoresbr! #PaulistasEmCampo #Libertadores https://t.co/E3RReNnRBs",https://x.com/Paulistao/status/2100253377817182603,1372,79,97,1,0,0,0,4,7,1,0,0,0
2100238289341133225,"Wed, Sep 16, 2026","450 JOGOS DOS PORTUGUESES! Muita história construída nesse período, hein, torcedor palmeirense? #PaulistasEmCampo #Palmeiras https://t.co/lV3xpRUqlE",https://x.com/Paulistao/status/2100238289341133225,1344,9,17,0,1,0,0,0,1,0,0,0,0
2100223185602162753,"Wed, Sep 16, 2026","PELA OBSESSÃO! PELA VAGAS NA SEMIFINAL! Com vantagem conquistada em casa, o Palmeiras visita a LDU em busca de cravar a vaga na semifinal da @libertadoresbr! #PaulistasEmCampo #Libertadores https://t.co/i6jdJVM2sk",https://x.com/Paulistao/status/2100223185602162753,915,2,6,0,0,0,0,0,1,0,0,0,0
2100177886649237833,"Wed, Sep 16, 2026","TEM QUE DAR A VIDA, TEM QUE DEIXAR O SANGUE! O Santos já está com a vantagem e quer a classificação na @sudamericanabr. #PaulistasEmCampo #Santos https://t.co/IBWoBn9SUm",https://x.com/Paulistao/status/2100177886649237833,2004,123,143,1,0,0,0,3,2,1,0,0,0
2100051866906214616,"Wed, Sep 16, 2026",O São Paulo se despede da @sudamericanabr. #PaulistasEmCampo 📷Rubens Chiri/São Paulo FC https://t.co/qn5ZH0xnMj,https://x.com/Paulistao/status/2100051866906214616,1471,5,12,0,0,0,0,2,1,0,0,0,0
2100050336199127435,"Wed, Sep 16, 2026",O São Paulo se despede da @sudamericanabr. #PaulistasEmCampo 📷Rubens Chiri/São Paulo FC https://t.co/6QdqO5MyZd,https://x.com/Paulistao/status/2100050336199127435,1429,2,11,1,0,0,0,2,0,3,0,1,0
2100020538575925538,"Wed, Sep 16, 2026",FIM DE PAPO! Esses foram os resultados dos primeiros jogos das quartas de final da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/uqOaPI4hcW,https://x.com/Paulistao/status/2100020538575925538,1132,1,7,0,0,0,0,0,0,0,0,0,0
2100019881278116304,"Wed, Sep 16, 2026","TUDO IGUAL! No primeiro jogo das quartas de final da Copa Paulista Rivalo, Grêmio Prudente e Linense terminam empatados! #CopaPaulistaRivalo 📷Murilo Aguilar https://t.co/aZjDpI2rOl",https://x.com/Paulistao/status/2100019881278116304,1086,2,5,0,0,0,0,0,0,0,0,0,0
2100016844199350428,"Wed, Sep 16, 2026",A Ponte Preta sofre a derrota no @brasileiraob. #PaulistasEmCampo 📷Rafael Martins/Londrina Esporte Clube https://t.co/FZbifcx5js,https://x.com/Paulistao/status/2100016844199350428,2064,10,40,0,0,0,1,0,3,5,0,0,0
2099988237661945861,"Tue, Sep 15, 2026","NO MORUMBIS, O TRICOLOR RESOLVE! 🇾🇪 O São Paulo precisa da virada para manter vivo o sonho da #GrandeConquista da @sudamericanabr! #PaulistasEmCampo https://t.co/kchPVtIaX3",https://x.com/Paulistao/status/2099988237661945861,1191,36,46,0,0,0,0,4,0,3,0,0,0
2099981593100341299,"Tue, Sep 15, 2026","O COUTINHO CHEGOU, QUERENDO DEMAIS! Com passagens pelo Vasco, Inter de Milão, Liverpool, Barcelona, Bayern e Aston Villa, o craque chega para vestir a camisa 11 no Peixão! #PaulistasEmCampo #Santos https://t.co/19WZkZBL5W",https://x.com/Paulistao/status/2099981593100341299,2026,109,145,1,0,0,0,3,2,4,0,1,0
2099943835799560438,"Tue, Sep 15, 2026",TREZE JOGOS SEM PERDER NO CHOQUE-REI! O Palmeiras aumentou ainda mais a vantagem nos últimos clássicos contra o São Paulo! #PaulistasEmCampo #ChoqueRei https://t.co/vMjRxuOvpF,https://x.com/Paulistao/status/2099943835799560438,2045,108,136,1,0,0,1,3,0,1,0,1,0
2099921190286737659,"Tue, Sep 15, 2026",OLHA ELA AÍ! 👀 Como está o seu time na classificação do @brasileirao? #FutebolPaulista #Brasileirão #PaulistasEmCampo https://t.co/jSQMi38Jy7,https://x.com/Paulistao/status/2099921190286737659,2106,25,48,0,1,0,0,2,3,0,0,1,0
2099906096857272451,"Tue, Sep 15, 2026",CHOQUE-REI EM 2026? O VERDÃO DOMINOU COM QUATRO VITÓRIAS! #FutebolPaulista #Palmeiras https://t.co/ov335Hoz5C,https://x.com/Paulistao/status/2099906096857272451,2857,138,181,3,1,1,4,9,2,10,0,0,0
2099890995047411941,"Tue, Sep 15, 2026",É A SELESANTOS EM AÇÃO! Ninguém segura o Peixão no Brasileirão! #PaulistasEmCampo #Santos https://t.co/tAuvWwAIvS,https://x.com/Paulistao/status/2099890995047411941,3636,227,281,3,1,0,3,5,2,12,0,0,0
2099881015288217759,"Tue, Sep 15, 2026",SEMANA CHEIA! Bora ficar de olho em todos os compromissos dos #PaulistasEmCampo nesta semana 👀 https://t.co/jbGHrnjWAr,https://x.com/Paulistao/status/2099881015288217759,1231,12,27,0,0,0,0,5,3,0,0,0,0
2099867481993093346,"Tue, Sep 15, 2026",2️⃣5️⃣0️⃣ VITÓRIAS!🐷💚 MARCA HISTÓRICA DO CAPITÃO GUSTAVO GÓMEZ! #FutebolPaulista #Palmeiras https://t.co/D1gzPIYhG5,https://x.com/Paulistao/status/2099867481993093346,2172,208,235,1,1,0,0,7,3,0,0,0,0
2099823044734668919,"Tue, Sep 15, 2026",PARA FECHAR A RODADA! Grêmio Prudente e Linense encerram a ida das quartas de final da Copa Paulista Rivalo nessa terça-feira! #CopaPaulistaRivalo https://t.co/JgYugnGrrC,https://x.com/Paulistao/status/2099823044734668919,833,1,2,0,0,0,0,0,0,0,0,0,0
2099800397074636949,"Tue, Sep 15, 2026","TEM TETRACAMPEÃO COMEMORANDO ANIVERSÁRIO! Nesta terça-feira, Márcio Santos completa 57 anos. Parabéns!🥳🎉🎂 #FutebolPaulista #Aniversário https://t.co/fitXGcgqTQ",https://x.com/Paulistao/status/2099800397074636949,1171,1,3,0,0,0,0,1,0,0,0,0,0
2099694946559111562,"Tue, Sep 15, 2026","NO MORUMBIS, O BICHO PEGA! Hoje é dia do Tricolor buscar a virada na @SudamericanaBR! #FutebolPaulista #PaulistasEmCampo #SãoPaulo https://t.co/zXfTNqyfdd",https://x.com/Paulistao/status/2099694946559111562,948,4,14,0,0,0,0,1,1,0,0,0,0
2099659752800166097,"Tue, Sep 15, 2026",É O TIGRE DO ABC!⚽⚽🐯 São Bernardo volta de Minas Gerais com três pontos na bagagem! #PaulistasEmCampo #FutebolPaulista 📷Panda Mourão/São Bernardo https://t.co/hThdIgiNjx,https://x.com/Paulistao/status/2099659752800166097,1228,3,7,0,0,0,0,0,0,1,0,0,0
2099658224915959886,"Tue, Sep 15, 2026",Botafogo sofre revés em casa pelo @brasileiraob! #PaulistasEmCampo #FutebolPaulista 📷João Victor Menezes de Souza/Agência Botafogo https://t.co/SxYFr9LRVm,https://x.com/Paulistao/status/2099658224915959886,1042,4,9,0,0,0,0,0,0,0,0,0,0
2099643563269034383,"Mon, Sep 14, 2026","DE RONY RÚSTICO PARA PHILIPPE COUTINHO! Rony presenteou Coutinho com a camisa 11 do Peixão. A partir de agora, o Rústico usará o número 33! #PaulistasEmCampo #FutebolPaulista #Santos 📷 Raul Baretta/Santos FC https://t.co/d1jQ2CoLyp",https://x.com/Paulistao/status/2099643563269034383,1210,21,29,1,0,1,0,0,0,1,0,0,0
2099641400321094136,"Mon, Sep 14, 2026",O PRIMEIRO DO BOTAFOGO! Hygor aproveitou o vacilo de Tadeu e abriu o placar para o Pantera! #FutebolPaulista #PaulistasEmCampo 🎥 ESPN https://t.co/9e3W3agz9k,https://x.com/Paulistao/status/2099641400321094136,1776,1,3,0,0,0,0,0,0,2,0,0,0
2099632971162464577,"Mon, Sep 14, 2026",UNS 15 ANOS DEPOIS.... 🤩 O Santos recriou o momento marcante da dupla Neymar e Philippe Coutinho! 👏👏👏 #PaulistãoCasasBahia #Neymar #Coutinho #Santos 📷 @SantosFC https://t.co/ousKAmCnDp,https://x.com/Paulistao/status/2099632971162464577,1720,66,86,2,0,1,0,1,1,1,0,0,0
2099612056294998431,"Mon, Sep 14, 2026","MAIS UM REFORÇO NO PEIXÃO? O Jimmy Butler visitou o CT Rei Pelé, ganhou camisa e trocou aquela ideia com o elenco santista! #FutebolPaulista #Santos #NBA 🎥@santosfc https://t.co/YQcmJsd0b7",https://x.com/Paulistao/status/2099612056294998431,2068,78,87,0,1,0,0,7,1,1,0,0,0
2099549182201585684,"Mon, Sep 14, 2026",ATUALIZADO ✅ 🐷💚 O VERDÃO ESTÁ DOMINANDO OS CLÁSSICOS EM 2026! #FutebolPaulista #PaulistasEmCampo https://t.co/iKdxIJ9NMP,https://x.com/Paulistao/status/2099549182201585684,5979,242,1132,9,10,1,3,28,4,36,0,5,0
2099529779326156898,"Mon, Sep 14, 2026","FOTO ICÔNICA 🤝 DUPLA ICÔNICA! Agora, Neymar e Coutinho estão juntos no Santos! 🤩 #PaulistãoCasasBahia #Santos #Neymar #Coutinho 🎥 @SantosFC https://t.co/f4euDpttlx",https://x.com/Paulistao/status/2099529779326156898,2704,125,131,2,0,0,1,4,0,1,0,0,0
2099483310556594568,"Mon, Sep 14, 2026",DOSE DUPLA! Botafogo e São Bernardo vão em busca de mais três pontos no @brasileiraob. #PaulistasEmCampo https://t.co/JhANSECZJu,https://x.com/Paulistao/status/2099483310556594568,1321,1,2,0,0,0,0,0,0,0,0,0,0
