ID do post,Data,Texto do post,Postar link,Impressões,Curtidas,Engajamentos,Itens salvos,Compartilhamentos,Novos seguidores,Respostas,Reposts,Visitas ao perfil,Expansões de detalhes,Cliques de URL,Cliques de hashtag,Cliques de link permanente
2088994256060899713,"Sun, Aug 16, 2026",TUDO IGUAL NA DECISÃO!!!!! 🤩🤩🤩 #PaulistaSub23SegundaDivisão https://t.co/NheB5wExFR,https://x.com/Paulistao/status/2088994256060899713,996,4,5,0,0,0,0,0,1,0,0,0,0
2088988861615448416,"Sun, Aug 16, 2026","GALO NA FRENTE! Fim de primeiro tempo no Agostinho Prada e o Independente vai para o intervalo com a vitória parcial sobre o América. No agregado, a vantagem ainda é da equipe Alvirrubra. #PaulistaSub23SegundaDivisão 📷Alexandre Battibugli/Ag. Paulistão https://t.co/gj8XmOS5dP",https://x.com/Paulistao/status/2088988861615448416,815,4,7,0,0,0,0,0,1,0,0,0,0
2088983888940986509,"Sun, Aug 16, 2026",O AMÉRICA É SENTIMENTO! #PaulistaSub23SegundaDivisão https://t.co/wOndNlx2e5,https://x.com/Paulistao/status/2088983888940986509,1556,6,11,0,0,0,1,0,3,0,0,1,0
2088983518927814861,"Sun, Aug 16, 2026",O LEOZINHO QUASE FAZ UM GOLAÇO! #PaulistaSub23SegundaDivisão https://t.co/PvOpbPT459,https://x.com/Paulistao/status/2088983518927814861,829,1,1,0,0,0,0,0,0,0,0,0,0
2088983106040590732,"Sun, Aug 16, 2026",ÉDIPO VAI PRA REDE! O América abre o placar em Limeira! #PaulistaSub23SegundaDivisão https://t.co/XQIibImWKu,https://x.com/Paulistao/status/2088983106040590732,986,4,8,0,0,0,0,0,4,0,0,0,0
2088977832357540061,"Sun, Aug 16, 2026",Torcida do América em peso para acompanhar a decisão do Paulista Sub-23 Segunda Divisão! #FutebolPaulista https://t.co/7M0wLKyS5P,https://x.com/Paulistao/status/2088977832357540061,914,5,8,0,0,0,0,0,1,2,0,0,0
2088977050774159552,"Sun, Aug 16, 2026",As crianças vieram em peso apoiar o Independente!🤩 #PaulistaSub23SegundaDivisão https://t.co/NtP58wADSM,https://x.com/Paulistao/status/2088977050774159552,1425,9,14,0,0,0,0,0,5,0,0,0,0
2088974053885227072,"Sun, Aug 16, 2026",ALERTA DE JOGÃO! 🚨 O que não falta nesse domingo é Futebol Paulista para você assistir! #PaulistasEmCampo https://t.co/OKuI09fuD2,https://x.com/Paulistao/status/2088974053885227072,719,8,16,0,0,0,0,2,1,0,0,0,0
2088973499100446870,"Sun, Aug 16, 2026","Que tapa do preparador, hein? 😮‍💨 #PaulistaSub23SegundaDivisão https://t.co/j1e12thUW1",https://x.com/Paulistao/status/2088973499100446870,977,2,2,0,0,0,0,0,0,0,0,0,0
2088973238747402528,"Sun, Aug 16, 2026",🏆 QUEM VAI LEVANTAR A TAÇA DO PAULISTA SUB- 23 SEGUNDA DIVISÃO? #PaulistaSub23SegundaDivisão https://t.co/J5wU0Ztvbs,https://x.com/Paulistao/status/2088973238747402528,989,3,6,0,0,0,0,0,3,0,0,0,0
2088965271738266040,"Sun, Aug 16, 2026","DOMINGO DE DECISÃO! Chegou o dia de conhecer o grande campeão do Paulista Sub-23 Segunda Divisão! Já já a bola rola para Independente e América, no segundo jogo da finalíssima! #FutebolPaulista 📷Alexandre Battibugli/Ag. Paulistão https://t.co/v8zAsej9um",https://x.com/Paulistao/status/2088965271738266040,904,7,21,0,0,0,0,0,1,1,0,0,0
2088943858373808350,"Sun, Aug 16, 2026",MAIS UM! Vamos começar o dia com Osasco Sporting e Primavera pela Copa Paulista Rivalo. #CopaPaulistaRivalo https://t.co/UnDDkruhsC,https://x.com/Paulistao/status/2088943858373808350,861,5,8,0,0,0,0,0,1,0,0,0,0
2088823310339518935,"Sun, Aug 16, 2026",PARA ONDE VAI A TAÇA: LIMEIRA OU SÃO JOSÉ DO RIO PRETO? Chegou o dia da grande final do Paulista Sub-23 Segunda Divisão! Para quem vai sua torcida: Independente ou América? 👀 #PaulistaSub23SegundaDivisão https://t.co/tAvk7zsfj2,https://x.com/Paulistao/status/2088823310339518935,1146,5,15,1,0,0,0,0,1,0,0,2,0
2088808320752570760,"Sun, Aug 16, 2026",Confira como foi o sábado das equipes paulistas. #PaulistasEmCampo https://t.co/aijiWCYzFt,https://x.com/Paulistao/status/2088808320752570760,1196,8,24,0,0,1,0,1,4,2,0,1,0
2088807899602567263,"Sun, Aug 16, 2026",EMPATE NO MORUMBIS São Paulo e Coritiba ficaram em igualdade no marcador. #PaulistasEmCampo 📷Paulo Pinto/São Paulo https://t.co/IHFwgfNk56,https://x.com/Paulistao/status/2088807899602567263,1328,6,20,0,0,0,1,0,1,2,0,0,0
2088785554284388443,"Sun, Aug 16, 2026",Não era o resultado que a Inter de Limeira esperava para este sábado. #PaulistasEmCampo 📷Marco Jr/Divulgação/Inter de Limeira https://t.co/SjIHq7y9FE,https://x.com/Paulistao/status/2088785554284388443,2379,11,42,0,0,0,0,0,2,4,0,1,0
2088784581310702071,"Sun, Aug 16, 2026","São José, Paulista e Linense garantiram os três pontos neste sábado de Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/i2OvblKlbB",https://x.com/Paulistao/status/2088784581310702071,1185,10,31,0,0,0,0,2,1,5,0,1,0
2088770790330155408,"Sat, Aug 15, 2026",EMPATE NO PARANÁ! Ficou tudo igual entre Athletico e Red Bull Bragantino. #PaulistasEmCampo 📷Ari Ferreira/Red Bull Bragantino https://t.co/Wua3PpGpRD,https://x.com/Paulistao/status/2088770790330155408,1384,2,11,0,0,0,0,0,0,0,0,2,0
2088749242458231144,"Sat, Aug 15, 2026",O Ituano não conseguiu pontuar contra o Volta Redonda. #PaulistasEmCampo 📷 João Braz/Volta Redonda https://t.co/HExtCZFLJt,https://x.com/Paulistao/status/2088749242458231144,1286,3,11,0,0,0,1,0,2,1,0,0,0
2088739680841855186,"Sat, Aug 15, 2026",Palmeiras leva a virada e acaba superado no Maracanã. #PaulistasEmCampo 📷Cesar Greco/Palmeiras https://t.co/3SqTPzqBVw,https://x.com/Paulistao/status/2088739680841855186,1447,13,25,0,0,0,1,0,1,3,0,0,0
2088611673909105059,"Sat, Aug 15, 2026",FOI AQUI QUE PEDIRAM FUTEBOL PAULISTA? Hoje tem muito jogo importante para as minhas equipes no @brasileirao e na @cbfseriec! #PaulistasEmCampo https://t.co/TRVHTEvkI4,https://x.com/Paulistao/status/2088611673909105059,1126,7,15,0,0,0,1,2,0,0,0,0,0
2088566373576294603,"Sat, Aug 15, 2026",DIA CHEIO! Três jogos da Copa Paulista Rivalo movimentam o sábado 🤩 #CopaPaulistaRivalo https://t.co/QzKANNcI6I,https://x.com/Paulistao/status/2088566373576294603,1192,3,10,0,0,0,0,0,0,0,0,1,0
2088434503387697640,"Sat, Aug 15, 2026","VITÓRIA DO LEÃO! Na abertura da quinta rodada da Copa Paulista Rivalo, o Bandeirante fez o dever de casa e garantiu os três pontos. #CopaPaulistaRivalo 📷Divulgação/Bandeirante https://t.co/NnXyqt8MTQ",https://x.com/Paulistao/status/2088434503387697640,1751,6,17,0,0,1,0,0,2,3,0,0,0
2088426047171698774,"Sat, Aug 15, 2026","Com vitória do Botafogo pra cima do São Bernardo e empate da Ponte Preta em Campinas, foi assim que terminou a sexta-feira de futebol para os times paulistas. #PaulistasEmCampo https://t.co/bZfANjBj60",https://x.com/Paulistao/status/2088426047171698774,1783,9,23,0,0,0,0,3,1,6,0,0,0
2088425687828898202,"Sat, Aug 15, 2026",VITÓRIA TRICOLOR! O Botafogo ficou com os três pontos no duelo paulista! #PaulistasEmCampo 📷Ariston Tavares/Agência Botafogo https://t.co/A2pniFXGgQ,https://x.com/Paulistao/status/2088425687828898202,2269,10,22,0,0,0,0,1,0,1,0,0,0
2088424957361504486,"Sat, Aug 15, 2026",IGUALDADE NO MARCADOR! Ponte Preta e Náutico ficaram no empate pela Série B. #PaulistasEmCampo 📷Marcos Ribolli/Ponte Preta https://t.co/kmkcvb0XEZ,https://x.com/Paulistao/status/2088424957361504486,1942,14,18,1,0,0,0,1,0,1,0,0,0
2088279483648197024,"Fri, Aug 14, 2026",PENÚLTIMA RODADA! A quinta rodada da #CopaPaulistaRivalo está chegando com TUDO 🔥 https://t.co/WC2oNYtSMr,https://x.com/Paulistao/status/2088279483648197024,1188,2,13,0,0,0,0,0,1,0,0,0,0
2088249281341968564,"Fri, Aug 14, 2026","SEXTA-FEIRA DE MUITO @brasileiraob! Com direito a duelo paulista, hoje tem dose dupla de confrontos na Série B! #PaulistasEmCampo https://t.co/dk7oO9hXMX",https://x.com/Paulistao/status/2088249281341968564,1382,6,8,0,0,0,0,1,0,0,0,0,0
2088094556805881937,"Fri, Aug 14, 2026",Vitória do Santos na @SudamericanaBR e empates pela Libertadores. É assim que terminou a quinta-feira do #FutebolPaulista. #PaulistasEmCampo https://t.co/h9sYdNdT4v,https://x.com/Paulistao/status/2088094556805881937,1779,26,42,0,0,0,1,1,1,4,0,0,0
2088093660093042760,"Fri, Aug 14, 2026",IGUALDADE LÁ! Corinthians segura o empate na Argentina e vai decidir a vaga para as quartas de final da Libertadores jogando em casa. #PaulistasEmCampo 📷Conmebol https://t.co/zpyPPV5nYs,https://x.com/Paulistao/status/2088093660093042760,1692,27,43,0,0,0,0,4,0,3,0,0,0
2088056081435988293,"Fri, Aug 14, 2026",EMPATE NA IDA! Mirassol fica em igualdade com a LDU e agora vai decidir a vaga nas quartas de final da Libertadores jogando no Equador. #PaulistasEmCampo 📷Pedro Zacchi/Ag. Mirassol https://t.co/4lhUtlqNL4,https://x.com/Paulistao/status/2088056081435988293,1717,12,22,0,0,0,0,1,3,1,0,1,0
2088055487698751807,"Fri, Aug 14, 2026",DE VIRADA! Santos leva a melhor pra cima do Maracá-EQU e larga na frente por um lugar nas quartas de final da @SudamericanaBR. #PaulistasEmCampo 📷Raul Baretta/Santos https://t.co/o8lWNKD7dC,https://x.com/Paulistao/status/2088055487698751807,1265,24,43,0,0,0,0,2,0,8,0,0,0
2088035179654742225,"Thu, Aug 13, 2026",HISTÓRICO! 💯 Gabigol chega ao 100º gol com a camisa do Santos! #FutebolPaulista https://t.co/3nc9uKRs52,https://x.com/Paulistao/status/2088035179654742225,1905,76,98,0,0,0,0,6,0,3,0,0,0
2087953490341441628,"Thu, Aug 13, 2026",ARBITRAGEM PAULISTA &amp; FEMININA! 🌟 Daiane Muniz e Edina Alves são duas das três árbitras escaladas para uma mesma rodada do @brasileirao - o que acontece pela primeira vez na história! #FPF #Aribtragem https://t.co/53OGwQQ62c,https://x.com/Paulistao/status/2087953490341441628,5368,22,172,1,1,1,3,2,4,9,0,1,0
2087932196887597285,"Thu, Aug 13, 2026",FIM DE MAIS UMA RODADA! Vem conferir como estão os paulistas na tabela de classificação do @brasileiraob! #PaulistasEmCampo https://t.co/0MKE54Qi2N,https://x.com/Paulistao/status/2087932196887597285,3326,30,79,4,0,0,0,2,3,1,0,0,0
2087901998410559681,"Thu, Aug 13, 2026",AGORA EU QUERO VER! 🦶 Quem é o melhor canhoto do Futebol Paulista? Conta aí nos comentários! #DiaDoCanhoto #FutebolPaulista https://t.co/Z4kRJbbO6e,https://x.com/Paulistao/status/2087901998410559681,1518,8,20,0,0,0,0,0,1,2,0,1,0
2087886900682236332,"Thu, Aug 13, 2026","NOITE AGITADA! Nessa quinta-feira, minhas equipes tem compromissos importantes na @sudamericanabr e na @libertadoresbr! #PaulistasEmCampo https://t.co/yPihZ1foUX",https://x.com/Paulistao/status/2087886900682236332,1427,12,22,0,0,0,1,5,0,1,0,0,0
2087856699084280107,"Thu, Aug 13, 2026","BUGRE CAMPEÃO BRASILEIRO DE 78! 🏹🌟🏆 Há 48 anos, o Guarani trazia a taça do @brasileirao para Campinas pela primeira vez! #BaúDoPaulistão https://t.co/xqge9LRbbE",https://x.com/Paulistao/status/2087856699084280107,4209,166,251,4,6,0,1,22,3,16,0,0,0
2087697857654435843,"Thu, Aug 13, 2026",A noite não foi muito boa para os paulistas na @libertadoresbr e @sudamericanabr! #PaulistasEmCampo #FutebolPaulista https://t.co/Av8WUKMxbu,https://x.com/Paulistao/status/2087697857654435843,1441,7,13,0,0,0,0,0,3,1,0,0,0
2087696291153264690,"Thu, Aug 13, 2026","TUDO IGUAL! Com um a menos, Palmeiras sai na frente, mas sofre empate em casa nas oitavas da @libertadoresbr! #PaulistasEmCampo #FutebolPaulista 📷Cesar Greco/Palmeiras https://t.co/z82UrqhdSD",https://x.com/Paulistao/status/2087696291153264690,1617,20,35,0,0,0,0,1,1,3,0,0,0
2087695988248945034,"Thu, Aug 13, 2026",Red Bull Bragantino é derrotado e vai buscar a classificação fora de casa! #PaulistasEmCampo #FutebolPaulista 📷Ari Ferreira/Red Bull Bragantino https://t.co/e8EspAEviA,https://x.com/Paulistao/status/2087695988248945034,1740,9,16,0,0,0,0,0,0,0,0,0,0
2087641072461557810,"Wed, Aug 12, 2026",PALMEIRAS E CERRO PORTEÑO SE CONHECEM BEM... O duelo mais vezes disputado na história da @libertadoresbr se repete hoje! Vem conferir o retrospecto do confronto na competição 👀 #PaulistasEmCampo https://t.co/U5nym8MtQn,https://x.com/Paulistao/status/2087641072461557810,1546,10,22,1,0,0,0,2,1,0,0,1,0
2087590152545751137,"Wed, Aug 12, 2026","NA COPA DO BRASIL, A VANTAGEM É DO VERDÃO! 👀 É a terceira edição da @copadobrasilcbf em que Palmeiras e Santos se cruzam... Lembra das outras duas, torcedor? #PaulistasEmCampo https://t.co/foStCOHSnL",https://x.com/Paulistao/status/2087590152545751137,1271,5,8,0,0,0,0,0,1,0,0,0,0
2087554701222981750,"Wed, Aug 12, 2026",NINGUÉM SEGURA O LEÃO 🦁🚀 A Inter de Limeira está voando na liderança da Série C. #PaulistasEmCampo #InterDeLimeira https://t.co/P2xaIFwRvt,https://x.com/Paulistao/status/2087554701222981750,1693,9,15,0,0,0,0,0,0,0,0,1,0
2087524506458079569,"Wed, Aug 12, 2026","QUARTA DE LIBERTADORES E SULAMERICANA! O Palmeiras segue em busca da Glória Eterna, enquanto o Red Bull Bragantino dá mais um passo rumo à Grande Conquista! #PaulistasEmCampo https://t.co/c8eLlZg7TG",https://x.com/Paulistao/status/2087524506458079569,1164,15,17,0,0,0,0,0,0,0,0,0,0
2087369518733525432,"Wed, Aug 12, 2026",NO ALTO! O Arboleda marcou o gol do @saopaulofc na Bolívia. #PaulistasEmCampo #Sudamericana 🎥 @sudamericanabr https://t.co/lnn5AS3t0G,https://x.com/Paulistao/status/2087369518733525432,2891,21,25,0,0,0,0,1,1,0,0,1,0
2087366939022660094,"Wed, Aug 12, 2026",TUDO IGUAL! O Tricolor volta para o Brasil com um empate na bagagem. #PaulistasEmCampo 📷 Divulgação/Conmebol https://t.co/imrESJxSkm,https://x.com/Paulistao/status/2087366939022660094,1802,15,24,1,0,0,2,2,1,0,0,0,0
2087344566374375667,"Wed, Aug 12, 2026",MAIS UMA ENCERRADA! A quarta rodada da #CopaPaulistaRivalo foi recheada de gols. Vem conferir 👀 https://t.co/wTr8F2jmzl,https://x.com/Paulistao/status/2087344566374375667,1650,12,22,0,0,0,0,1,1,1,0,1,0
2087340460486353311,"Wed, Aug 12, 2026",TUDO IGUAL... Marília e Bandeirante encerraram a rodada da Copa Paulista Rivalo com um empate. #CopaPaulistaRivalo 📷 Matheus Dahsan/Marília https://t.co/k73Hs7BZqq,https://x.com/Paulistao/status/2087340460486353311,1565,5,11,0,0,0,0,1,0,1,0,0,0
2087255874884558858,"Tue, Aug 11, 2026","TRÊS TÍTULOS CONQUISTADOS! 🏆🏆🏆 Em sua passagem pelo Corinthians, Memphis conquistou o Paulistão Casas Bahia, a Copa do Brasil e a Supercopa do Brasil! Vai deixar saudade, torcedor? ⚫⚪ #PaulistãoCasasBahia #Memphis #Corinthians https://t.co/DVOXCs264f",https://x.com/Paulistao/status/2087255874884558858,3740,228,296,5,0,0,1,24,3,3,0,0,0
2087254859003154733,"Tue, Aug 11, 2026","DESPEDIDA DO CAMISA 10! 🥲 Campeão do Paulistão Casas Bahia em 2025, Memphis não seguirá vestindo a camisa do Corinthians. #PaulistãoCasasBahia #Corinthians #Memphis 📷 Mauro Horita/Ag. Paulistão https://t.co/MIyCvzYqoa",https://x.com/Paulistao/status/2087254859003154733,3837,205,278,2,0,0,4,8,1,2,0,1,0
2087225118380392617,"Tue, Aug 11, 2026",INTER DE LIMEIRA NO TOPO! Vem conferir como ficou a classificação da #SérieC ao final de mais uma rodada! #PaulistasEmCampo https://t.co/ZQUNpXF8hU,https://x.com/Paulistao/status/2087225118380392617,3145,37,98,1,0,0,1,3,4,9,0,0,0
2087190027977580813,"Tue, Aug 11, 2026",CLÁSSICO DA SAUDADE NA COPA DO BRASIL! 🐷🐳🌟 O sorteio definiu e Palmeiras e Santos vão se enfrentar nas quartas de final da @copadobrasilcbf! Quem vai levar a melhor? #PaulistasEmCampo #CopaDoBrasil https://t.co/ysMAfIW5Ba,https://x.com/Paulistao/status/2087190027977580813,2304,23,40,1,0,0,1,2,3,2,0,1,0
2087162113920045400,"Tue, Aug 11, 2026","VAMOS, TRICOLOR! A caminhada do São Paulo nas oitavas da @sudamericanabr começa hoje! #PaulistasEmCampo #FutebolPaulista https://t.co/pbw9eAja2a",https://x.com/Paulistao/status/2087162113920045400,2197,37,47,1,1,0,1,1,0,0,0,0,0
2087147019366531580,"Tue, Aug 11, 2026",FECHANDO A RODADA! Marília e Bandeirante encerram a rodada com TUDO! Quem vai levar a melhor na Copa Paulista Rivalo? #CopaPaulistaRivalo https://t.co/vO5uDiSUvW,https://x.com/Paulistao/status/2087147019366531580,1427,6,12,0,0,0,0,2,0,1,0,0,0
2087116815415583132,"Tue, Aug 11, 2026",Hoje é dia de sorteio das quartas de final da Copa do Brasil e o Futebol Paulista será representado por Santos e Palmeiras! Palpites para os adversários dos paulistas? #PaulistasEmCampo #CopaDoBrasil https://t.co/ATcfwse8IX,https://x.com/Paulistao/status/2087116815415583132,1642,9,17,1,0,0,0,0,1,3,0,0,0
2086981421302776065,"Tue, Aug 11, 2026",O Guarani sofre a derrota jogando fora de casa na #SérieC. #PaulistasEmCampo 📷Josué Alexandre/Divulgação/Anápolis https://t.co/RPJf0t9jwf,https://x.com/Paulistao/status/2086981421302776065,2716,19,52,0,0,0,0,2,1,8,0,1,0
2086903037583319341,"Mon, Aug 10, 2026",Como está o seu time na classificação do @brasileirao? 👀 #PaulistasEmCampo #Brasileirao https://t.co/fn0yxKl3i5,https://x.com/Paulistao/status/2086903037583319341,4024,77,157,0,0,0,0,4,7,3,0,1,0
2086872478828175683,"Mon, Aug 10, 2026","VAMOS, BUGRE! O Guarani vai em busca da vitória fora de casa na Série C! #PaulistasEmCampo https://t.co/cazVPbygPU",https://x.com/Paulistao/status/2086872478828175683,2768,15,32,0,0,0,0,1,2,4,0,0,0
2086603082851332296,"Sun, Aug 9, 2026",Ponto final no domingo de futebol. #PaulistasEmCampo https://t.co/WzFEnFzPps,https://x.com/Paulistao/status/2086603082851332296,2339,25,35,0,0,0,0,2,2,1,0,0,0
2086598507251613737,"Sun, Aug 9, 2026",DEU CORINTHIANS! O Timão fica com a vitória no duelo paulista! #PaulistasEmCampo 📷Rodrigo Coca/Corinthians https://t.co/KBwfYmTaUJ,https://x.com/Paulistao/status/2086598507251613737,2944,197,257,1,0,0,1,8,4,20,0,0,0
2086595650213359855,"Sun, Aug 9, 2026",O Santos foi superado na Vila Belmiro. #PaulistasEmCampo 📷Raul Baretta/Santos https://t.co/Va3AZtiznD,https://x.com/Paulistao/status/2086595650213359855,1978,23,48,0,0,0,1,1,3,10,0,1,0
2086560073627668892,"Sun, Aug 9, 2026",ZERADOS! Nada de gols para Palmeiras e Internacional. #PaulistrasEmCampo 📷Cesar Greco/Palmeiras https://t.co/TkM7H7TB0W,https://x.com/Paulistao/status/2086560073627668892,1678,8,13,0,0,0,0,2,1,1,0,0,0
2086559914957173002,"Sun, Aug 9, 2026","Em casa, o Novorizontino foi superado pelo Juventude. #PaulistasEmCampo 📷Juan Rodrigues/Novorizontino https://t.co/TUI6RVLKH8",https://x.com/Paulistao/status/2086559914957173002,2319,8,31,1,0,0,0,0,0,2,0,0,0
2086497737315692989,"Sun, Aug 9, 2026",MASSA BRUTA E TIMÃO SE ENFRENTAM! 🔥 Quem vai levar a melhor no #DueloPaulista entre Red Bull Bragantino e Corinthians? #PaulistasEmCampo #Brasileirão https://t.co/nFdoHg0awa,https://x.com/Paulistao/status/2086497737315692989,1210,13,21,0,0,0,0,2,2,0,0,1,0
2086493940002271548,"Sun, Aug 9, 2026",Quatro partidas movimentaram a Copa Paulista Rivalo neste domingo. Se liga nos resultados. #CopaPaulistaRivalo https://t.co/FYO7AToZ9j,https://x.com/Paulistao/status/2086493940002271548,1515,6,12,0,0,0,0,0,0,0,0,1,0
