ID do post,Data,Texto do post,Postar link,Impressões,Curtidas,Engajamentos,Itens salvos,Compartilhamentos,Novos seguidores,Respostas,Reposts,Visitas ao perfil,Expansões de detalhes,Cliques de URL,Cliques de hashtag,Cliques de link permanente
2090878839383609575,"Fri, Aug 21, 2026",O MEMPHIS TEM UM RECADO IMPORTANTE! #Corinthians #FutebolPaulista #Libertadores 🎥 GE https://t.co/Nu1Ty9fGp8,https://x.com/Paulistao/status/2090878839383609575,3583,303,340,1,0,0,1,22,2,7,0,3,0
2090876590028718555,"Fri, Aug 21, 2026","ADVERSÁRIO ANTIGO! São Paulo e Boca Juniors se enfrentaram na @sudamericanabr em 2007 e o Tricolor levou a melhor. Lembra desses confrontos, torcedor? #PaulistasEmCampo https://t.co/PbYGJaPwm4",https://x.com/Paulistao/status/2090876590028718555,2597,37,124,1,0,0,0,1,1,0,0,1,0
2090639032061468946,"Fri, Aug 21, 2026","ATÉ O FINAL! 😮‍💨🔥 Com gol de Bidon, o Corinthians tá nas quartas de final da @libertadoresbr! #PaulistasEmCampo #Libertadores #Corinthians 📷 Evander Portilho/Corinthians https://t.co/VYcsnRsFj0",https://x.com/Paulistao/status/2090639032061468946,1197,77,101,0,0,0,0,9,0,5,0,0,0
2090637393132924994,"Fri, Aug 21, 2026",Essa foi a quinta-feira dos paulistas! #PaulistasEmCampo https://t.co/uVhG0M5yos,https://x.com/Paulistao/status/2090637393132924994,1487,5,10,1,0,0,0,1,0,0,0,0,0
2090632096335188064,"Fri, Aug 21, 2026","Palmeiras, Corinthians, São Paulo e Santos seguem vivos na @libertadoresbr e na @sudamericanabr! 🤝 #PaulistasEmCampo #Libertadores #Sudamericana https://t.co/h8fbq2hGRW",https://x.com/Paulistao/status/2090632096335188064,1274,20,47,0,0,0,0,3,0,8,0,1,0
2090627638884811177,"Fri, Aug 21, 2026",CONFRONTO DEFINIDO! ⚫⚪ O Timão enfrenta o Estudiantes nas quartas de final da @libertadoresbr! #PaulistasEmCampo #Libertadores #Corinthians https://t.co/elkDFsJauY,https://x.com/Paulistao/status/2090627638884811177,1206,86,119,1,0,0,0,10,1,8,0,2,0
2090626760865993022,"Fri, Aug 21, 2026",O CORINTHIANS TÁ CLASSIFICADO PRAS QUARTAS DE FINAL DA LIBERTADORES!!! ⚫⚪🦅 #PaulistasEmCampo #Libertadores #Corinthians https://t.co/t7v2wJv59c,https://x.com/Paulistao/status/2090626760865993022,1583,137,177,2,2,0,0,16,3,6,0,2,0
2090611481096200665,"Fri, Aug 21, 2026",TIGRE NO G4! 🐯 O Novorizontino venceu o América-MG e garantiu a 4ª posição na tabela do @brasileiraob! #PaulistasEmCampo 📷 Juan Rodrigues/Novorizontino https://t.co/ePMBnNXsly,https://x.com/Paulistao/status/2090611481096200665,1396,7,18,0,0,0,0,1,1,3,0,0,0
2090593232497320039,"Fri, Aug 21, 2026",CONFRONTO DEFINIDO! 🟢⚪ O Palmeiras encara a LDU nas quartas de final da @libertadoresbr! #PaulistasEmCampo #Libertadores #Palmeiras https://t.co/nHPxRejCAO,https://x.com/Paulistao/status/2090593232497320039,940,4,10,0,0,0,0,1,1,1,0,2,0
2090592786517049439,"Fri, Aug 21, 2026","FORAM GIGANTES! 👏 O Mirassol lutou até o fim, mas deixou a Libertadores nos pênaltis diante da LDU! 🥲 #PaulistasEmCampo #Libertadores #Mirassol 📷 Pedro Zacchi/Agência Mirassol https://t.co/Ureq9epP6W",https://x.com/Paulistao/status/2090592786517049439,1256,6,13,1,0,0,0,1,0,2,0,1,0
2090591189695127637,"Fri, Aug 21, 2026",NAS QUARTAS! 🤩 O Santos segurou o empate fora de casa e avançou às quartas de final no placar agregado! #PaulistasEmCampo #Sudamericana #Santos 📷 Raul Baretta/Santos https://t.co/EmjHaSClGr,https://x.com/Paulistao/status/2090591189695127637,1273,25,36,0,0,0,0,1,2,3,0,0,0
2090590171381027120,"Fri, Aug 21, 2026",CONFRONTO BRASILEIRO! ⚪⚫ O Santos encara o Atlético-MG nas quartas de final da @sudamericanabr! #PaulistasEmCampo #Sudamericana #Santos https://t.co/5CbL8TijjW,https://x.com/Paulistao/status/2090590171381027120,1113,28,41,0,0,0,0,1,1,5,0,0,0
2090588927652516314,"Thu, Aug 20, 2026",O SANTOS TÁ CLASSIFICADO PRAS QUARTAS DE FINAL DA SUDAMERICANA!!! ⚪⚫🐳 #PaulistasEmCampo #Sudamericana #Santos https://t.co/wa39lH6are,https://x.com/Paulistao/status/2090588927652516314,1420,98,117,0,0,1,0,5,0,4,0,0,0
2090521752438997155,"Thu, Aug 20, 2026",O LUCIANO É 10/10! 🤩 O camisa 10 do São Paulo se consagrou como maior artilheiro do Tricolor na @sudamericanabr com 10 gols marcados! #PaulistasEmCampo #Sulamericana https://t.co/iSi4pR4SN9,https://x.com/Paulistao/status/2090521752438997155,1630,68,81,0,1,0,0,2,3,2,0,0,0
2090502374737502372,"Thu, Aug 20, 2026",O CARLOS MIGUEL PROMETEU E CUMPRIU! 🐷💚 #Palmeiras #FutebolPaulista 🎥 ESPN https://t.co/mJOwZZe6dU,https://x.com/Paulistao/status/2090502374737502372,2090,3,3,0,0,0,0,0,0,0,0,0,0
2090499106032464212,"Thu, Aug 20, 2026","BOAS LEMBRANÇAS CONTRA EQUIPES ARGENTINAS 👀 Nas oitavas de 2022 contra o Boca Juniors, em 2026 contra o Rosario Central. O que resta pro Timão é repetir a dose, vencer os hermanos e avançar para as quartas de final mais uma vez! #PaulistasEmCampo https://t.co/7GzgnHmJ2l",https://x.com/Paulistao/status/2090499106032464212,1960,51,70,0,1,0,0,2,1,2,0,1,0
2090488459727188235,"Thu, Aug 20, 2026","EM BUSCA DA CLASSIFICAÇÃO! O Peixe já venceu o jogo de ida, agora quer a vaga na @sudamericanabr. #PaulistasEmCampo https://t.co/IEMhjgyRtR",https://x.com/Paulistao/status/2090488459727188235,1367,4,8,0,0,0,0,0,1,0,0,0,0
2090468903080374440,"Thu, Aug 20, 2026",MAIS UMA PÁGINA DA HISTÓRIA A SER ESCRITA! O Mirassol visita o Equador em busca da classificação para as quartas de final da @libertadoresbr! #PaulistasEmCampo https://t.co/kUW65pW1k3,https://x.com/Paulistao/status/2090468903080374440,854,2,6,0,0,0,1,0,0,0,0,0,0
2090438704825311724,"Thu, Aug 20, 2026","VAAAAAAAAAAI, CORINTHIANS! 🦅 O objetivo é um só: avançar para as quartas de final da @libertadoresbr! #PaulistasEmCampo https://t.co/DOeKxdPdMk",https://x.com/Paulistao/status/2090438704825311724,2210,193,245,2,0,1,1,20,4,1,0,0,0
2090423607659020423,"Thu, Aug 20, 2026",@libertadoresbr 🤝 @sudamericanabr 🤝 @brasileiraob Dia lotado de confrontos importantes para as minhas equipes! #PaulistasEmCampo https://t.co/OausjTHjJY,https://x.com/Paulistao/status/2090423607659020423,791,1,6,0,0,0,0,1,0,0,0,0,0
2090270052226355246,"Thu, Aug 20, 2026",GOL DO PANTERA NO ÚLTIMO LANCE! O Botafogo busca o empate contra o Criciúma no @brasileiraob! #PaulistasEmCampo 📷João Victor Menezes de Souza/Agência Botafogo https://t.co/RgZ42FaI5L,https://x.com/Paulistao/status/2090270052226355246,837,4,11,0,0,0,0,1,0,0,0,0,0
2090264941936746571,"Thu, Aug 20, 2026","QUARTA-FEIRA MOVIMENTADA! Com Palmeiras classificado, esses foram os resultados dos confrontos de hoje. #PaulistasEmCampo https://t.co/c0aFQJOupJ",https://x.com/Paulistao/status/2090264941936746571,1384,15,36,0,1,0,1,3,0,0,0,0,0
2090235806640132597,"Thu, Aug 20, 2026",TUDO IGUAL! O São Bernardo soma um ponto fora de casa contra o Fortaleza no @brasileiraob! #PaulistasEmCampo 📷Andreison Castro/Divulgação/São Bernardo https://t.co/1BodmXzF6C,https://x.com/Paulistao/status/2090235806640132597,1025,0,4,0,0,0,0,0,0,0,0,0,0
2090229839999520908,"Thu, Aug 20, 2026",FIM DE PAPO! Assim terminou a 5ª rodada da Copa Paulista Rivalo! #CopaPaulistaRivalo https://t.co/5fFhRT2v2t,https://x.com/Paulistao/status/2090229839999520908,1043,1,6,0,0,0,0,0,0,1,0,0,0
2090229382442844504,"Thu, Aug 20, 2026",UM GOL PARA CADA LADO! União São João e Noroeste encerram a rodada da Copa Paulista Rivalo com um empate! #CopaPaulistaRivalo 📷Luiz Malavolta Jr./Noroeste SAF https://t.co/j6lCJo8RNK,https://x.com/Paulistao/status/2090229382442844504,960,1,2,0,0,0,0,0,0,0,0,0,0
2090228630047617261,"Thu, Aug 20, 2026","Apesar do empate, o Red Bull Bragantino se despede da @sudamericanabr. #PaulistasEmCampo 📷Ari Ferreira/Red Bull Bragantino https://t.co/fGYyBFTfvJ",https://x.com/Paulistao/status/2090228630047617261,1010,1,22,0,0,0,0,0,1,7,0,1,0
2090226730388554193,"Wed, Aug 19, 2026","VITÓRIA E CLASSIFICAÇÃO DO VERDÃO! Com gol de Gustavo Gómez, o Palmeiras vence o Cerro Porteño no Paraguai! #PaulistasEmCampo 📷Cesar Greco/Palmeiras https://t.co/6NaTrnPIB6",https://x.com/Paulistao/status/2090226730388554193,1140,5,15,1,0,1,1,0,0,2,0,0,0
2090226699463954833,"Wed, Aug 19, 2026",PALMEIRAS NA LIBERTADORES É SINÔNIMO DE TRADIÇÃO! 🐷🌟 Coloca mais uma semifinal de @libertadoresbr na conta do Verdão! #PaulistasEmCampo https://t.co/mSjWnVVv5C,https://x.com/Paulistao/status/2090226699463954833,939,13,27,1,1,1,0,0,1,3,0,0,0
2090151820723421560,"Wed, Aug 19, 2026",EM BUSCA DA VIRADA! O Massa Bruta vai com foco total em garantir a vaga para a próxima fase da @sudamericanabr. #PaulistasEmCampo #RedBullBragantino https://t.co/UV7ODRVJ9J,https://x.com/Paulistao/status/2090151820723421560,1063,3,3,1,0,0,0,0,0,0,0,0,0
2090136715075932419,"Wed, Aug 19, 2026",É TRADIÇÃO QUE FALA? 😮‍💨 O Palmeiras anda batendo ponto nas quartas de final da @libertadoresbr nos últimos dez anos! #PaulistasEmCampo #Libertadores #Verdão https://t.co/tIuLARgiUi,https://x.com/Paulistao/status/2090136715075932419,974,1,3,0,0,0,0,0,0,0,0,0,0
2090106521103237572,"Wed, Aug 19, 2026","A TAÇA LIBERTADORES, OBSESSÃO! 🐷🔥 O Palmeiras vai buscar a vitória no Paraguai para avançar às quartas de final da @libertadoresbr! #PaulistasEmCampo https://t.co/B14quQpYmB",https://x.com/Paulistao/status/2090106521103237572,1133,6,12,0,0,0,0,0,2,0,0,0,0
2090076316351738078,"Wed, Aug 19, 2026","PARA FECHAR! União São João e Noroeste encerram a rodada da #CopaPaulistaRivalo, com transmissão do YouTube do @paulistao. https://t.co/aOtlEftqOS",https://x.com/Paulistao/status/2090076316351738078,842,2,3,0,0,0,0,0,0,0,0,0,0
2090061221252767796,"Wed, Aug 19, 2026","DIA CHEIO! Tem decisão na @libertadoresbr e na @sudamericanabr, tem trio paulista querendo os três pontos no @brasileiraob. #PaulistasEmCampo https://t.co/q1obGg0ePf",https://x.com/Paulistao/status/2090061221252767796,1002,2,9,0,0,0,0,1,1,0,0,0,0
2089906982467588363,"Wed, Aug 19, 2026",FECHANDO A CONTA! Sabino subiu mais que a marcação e marcou o terceiro gol do Tricolor no MorumBIS nesta noite. #PaulistasEmCampo 🎥 @sudamericanabr https://t.co/84NNfRzAb2,https://x.com/Paulistao/status/2089906982467588363,1929,55,64,0,0,0,1,3,2,2,0,0,0
2089905622640652412,"Wed, Aug 19, 2026",DA MARCA DA CAL! Calleri também deixou o dele para seguir em busca da Grande Conquista. #PaulistasEmCampo 🎥 @sudamericanabr https://t.co/3gsjxkaegM,https://x.com/Paulistao/status/2089905622640652412,2436,58,68,0,0,0,0,2,5,2,0,1,0
2089905080749137956,"Wed, Aug 19, 2026",É LUCIANO! O camisa 10 do Tricolor iniciou a contagem no marcador com esse gol. #PaulistasEmCampo 🎥 @sudamericanabr https://t.co/IB8gkyEmqH,https://x.com/Paulistao/status/2089905080749137956,2611,76,85,0,0,0,0,6,1,2,0,0,0
2089903170918990013,"Wed, Aug 19, 2026",O MORUMBIS É PARA QUEM ACREDITA! O São Paulo venceu em casa e está classificado para a próxima fase da @sudamericanabr. #PaulistasEmCampo #AGrandeConquista 📷 Staff Images/Conmebol https://t.co/zSEyfiEj5H,https://x.com/Paulistao/status/2089903170918990013,1085,78,91,0,0,0,1,3,0,1,0,0,0
2089902248989966567,"Wed, Aug 19, 2026",BRASIL ⚔️ ARGENTINA! Teremos simplesmente um São Paulo e Boca Juniors nas quartas de final da @sudamericanabr. #PaulistasEmCampo https://t.co/d1EPu9axjy,https://x.com/Paulistao/status/2089902248989966567,1307,76,95,0,1,0,0,7,1,1,0,0,0
2089901857388839345,"Wed, Aug 19, 2026",O TRICOLOR SEGUE EM BUSCA DA GRANDE CONQUISTA! 🌟🏆 #PaulistasEmCampo https://t.co/qnYgL2Nbqc,https://x.com/Paulistao/status/2089901857388839345,1019,92,103,2,0,0,0,5,1,0,0,0,0
2089894694230675846,"Wed, Aug 19, 2026",ARTILHEIROS DA NOITE! ⭐ #PaulistasEmCampo 📷 Staff Images/Conmebol https://t.co/ujlz3zcCot,https://x.com/Paulistao/status/2089894694230675846,2077,272,313,1,0,0,1,9,5,3,0,1,0
2089886343870423162,"Wed, Aug 19, 2026",QUE DUPLA! 🤝🇾🇪 #PaulistasEmCampo 🎥 @sudamericanabr https://t.co/eECNLFkhfQ,https://x.com/Paulistao/status/2089886343870423162,1529,62,69,0,0,0,0,3,3,1,0,0,0
2089880521190904314,"Wed, Aug 19, 2026","NHÔ QUIM VENCE! Com gol no primeiro tempo, o @xvpiracicaba leva a melhor nesta noite na #CopaPaulistaRivalo. 📷 Mariana Kasten/XV de Piracicaba https://t.co/7ecNkzUN38",https://x.com/Paulistao/status/2089880521190904314,1131,4,20,1,0,0,0,0,2,6,0,0,0
2089790536873812196,"Tue, Aug 18, 2026",ELE VAI BUSCAR MAIS! 🏆 Memphis já conquistou três títulos com a camisa do Timão e agora continua sua história em busca de mais taças! ⚫⚪ #PaulistãoCasasBahia #Corinthians #Memphis https://t.co/xg44zcYChn,https://x.com/Paulistao/status/2089790536873812196,2804,364,426,6,0,0,2,34,1,2,0,2,0
2089787444832923942,"Tue, Aug 18, 2026","O CHEFE TÁ DE VOLTA! 👉🦁👈 O Corinthians chegou a um acordo com Memphis e anunciou oficialmente sua renovação! Feliz, torcedor? ⚫⚪ #PaulistãoCasasBahia #Corinthians #Memphis https://t.co/jSETxh1p6i",https://x.com/Paulistao/status/2089787444832923942,2854,452,532,3,0,1,5,40,3,6,0,0,0
2089778862506881525,"Tue, Aug 18, 2026","DE MATA-MATA, O HOMEM ENTENDE! 🔥😮‍💨 Dorival Jr tá mais que acostumado a disputar (e vencer) confrontos eliminatórios... Será que vem mais uma classificação por aí na @sudamericanabr? #PaulistasEmCampo #SãoPaulo #Tricolor #Sulamericana https://t.co/QWDPY0hi8O",https://x.com/Paulistao/status/2089778862506881525,2067,14,23,1,0,0,0,2,0,1,0,0,0
2089713932944785589,"Tue, Aug 18, 2026",DUELO DE ALVINEGROS! Comercial e XV de Piracicaba fazem mais um jogo da quinta rodada da Copa Paulista Rivalo nesta terça-feira. #CopaPaulistaRivalo https://t.co/RaROXzM08p,https://x.com/Paulistao/status/2089713932944785589,1217,2,10,0,0,0,1,0,1,0,0,0,0
2089698838785269934,"Tue, Aug 18, 2026","VAMOS, SÃO PAULO! 🇾🇪 O Tricolor precisa da vitória para avançar para as quartas da @sudamericanabr e vai contar com o apoio da torcida no MorumBIS! #PaulistasEmCampo #Sulamericana https://t.co/LlVBIZ3gah",https://x.com/Paulistao/status/2089698838785269934,1218,13,17,0,0,0,0,1,0,0,0,0,0
2089519093636378805,"Tue, Aug 18, 2026",Segundamos de forma invicta pela Série C. #PaulistasEmCampo https://t.co/L2l1MNTYVF,https://x.com/Paulistao/status/2089519093636378805,1324,11,15,0,0,0,0,1,0,0,0,0,0
2089518954293190894,"Tue, Aug 18, 2026",EMPATE EM CAMPINAS! O Guarani cede o empate ao Ypiranga. #PaulistasEmCampo 📷Raphael Silvestre/Guarani https://t.co/FWGipsghTv,https://x.com/Paulistao/status/2089518954293190894,1710,8,38,0,0,1,0,1,2,8,0,4,0
2089516919845966046,"Tue, Aug 18, 2026",BICHO PAPÃO! Teve goleada da Ferroviária na Arena da Fonte Luminosa! #PaulistasEmCampo 📷Guilherme Moro/Ferroviária https://t.co/vI5l98Mogh,https://x.com/Paulistao/status/2089516919845966046,1931,13,25,1,1,0,1,1,0,3,0,0,0
2089502295029321876,"Mon, Aug 17, 2026","BARBA, CABELO E BIGODE! Campeão, artilheiro, melhor meia e Craque do Paulista Sub-23 Segunda Divisão! O Hiago Ramiro, do Independente, foi o dono da competição em 2026! #FutebolPaulista https://t.co/8skgDUHGUS",https://x.com/Paulistao/status/2089502295029321876,1174,4,8,0,0,0,0,1,2,0,0,0,0
2089501951817814311,"Mon, Aug 17, 2026","FUTURO DO FUTEBOL PAULISTA! Vice-campeão ao lado do América, Aislan foi escolhido como a Revelação Sil do Paulista Sub-23 Segunda Divisão em 2026! #FutebolPaulista #Sil https://t.co/P0cbtRUTbS",https://x.com/Paulistao/status/2089501951817814311,1338,5,9,0,0,0,0,1,0,0,0,0,0
2089501658694779312,"Mon, Aug 17, 2026","HOMEM-GOL! Com 12 bolas na rede, Hiago Ramiro, do Independente, foi o artilheiro do Paulista Sub-23 Segunda Divisão! #FutebolPaulista https://t.co/Ulq4dJSHff",https://x.com/Paulistao/status/2089501658694779312,1206,5,9,0,0,0,0,1,0,0,0,0,0
2089501000012796031,"Mon, Aug 17, 2026",MELHORES DO ANO! Confira como ficaram os dois melhores quadros de arbitragem do Paulista Sub-23 Segunda Divisão em 2026! #FutebolPaulista #Quartzolit #Unisa #Cristalins https://t.co/KzSoCtItzU,https://x.com/Paulistao/status/2089501000012796031,1252,2,19,0,0,0,0,1,1,1,0,0,0
2089500242336993586,"Mon, Aug 17, 2026",Assim ficou a seleção do Paulista Sub-23 Segunda Divisão em 2026! #FutebolPaulista https://t.co/knNFZi0BnI,https://x.com/Paulistao/status/2089500242336993586,1056,3,19,0,0,0,0,1,0,0,0,0,0
2089499311864213935,"Mon, Aug 17, 2026","O COMANDANTE! Tiago Miguel, do Independente, campeão, foi escolhido como o Melhor Treinador do Paulista Sub-23 Segunda Divisão! #FutebolPaulista https://t.co/aHYIEs9qiW",https://x.com/Paulistao/status/2089499311864213935,1452,5,10,0,0,0,0,1,0,0,0,0,0
2089498721658589314,"Mon, Aug 17, 2026","NÃO VAI FALTAR BOLA NA REDE! Gustavinho e Salomão, do Itaquá, e Édipo, do América, formam o trio de Melhores Atacantes do Paulista Sub-23 Segunda Divisão! #FutebolPaulista https://t.co/ogZzwrrZNi",https://x.com/Paulistao/status/2089498721658589314,1246,4,14,0,0,0,0,1,1,0,0,0,0
2089497611849945598,"Mon, Aug 17, 2026","CRIAÇÃO! Kenzo e Hiago Ramalho, do Independente, e Chico, do América, foram a trica Melhores Meias na seleção do Paulista Sub-23 Segunda Divisão! #FutebolPaulista https://t.co/Vm6n5JmrfC",https://x.com/Paulistao/status/2089497611849945598,1260,4,15,0,0,0,0,1,1,0,0,0,0
2089496903188705751,"Mon, Aug 17, 2026","NÃO PASSA NADA! Com quatro representantes do Independente, campeão do Paulista Sub-23 Segunda Divisão, é assim que ficou formado o setor defensivo da seleção do campeonato! #FutebolPaulista https://t.co/0Ta6kX8a6g",https://x.com/Paulistao/status/2089496903188705751,519,2,6,0,0,0,0,1,1,0,0,0,0
2089496899040518508,"Mon, Aug 17, 2026","NÃO PASSA NADA! Com quatro representantes do Independente, campeão do Paulista Sub-23 Segunda Divisão, é assim que ficou formado o setor defensivo da seleção do campeonato! #FutebolPaulista https://t.co/4XZDtvsRwg",https://x.com/Paulistao/status/2089496899040518508,1530,3,19,0,0,0,1,1,0,2,0,0,0
2089457237160865879,"Mon, Aug 17, 2026","TODOS OS MEUS CAMPEÕES! 🏆🌟 Com a definição do Paulista Sub-23 Segunda Divisão, o hall das minhas equipes campeãs está fechadíssimo! #FutebolPaulista https://t.co/IVCmUZeVmI",https://x.com/Paulistao/status/2089457237160865879,1488,9,32,0,0,0,0,0,2,0,0,0,0
2089448845000274315,"Mon, Aug 17, 2026","VITÓRIA DO RAMALHÃO! Com gol no segundo tempo, o Santo André leva a melhor no clássico do ABC. #CopaPaulistaRivalo 📷Ariston Tavares/Santo André https://t.co/EX43VJ65Dr",https://x.com/Paulistao/status/2089448845000274315,1753,16,28,0,0,0,0,1,0,1,0,0,0
2089438078259638605,"Mon, Aug 17, 2026",DIA DE PREMIAR OS MELHORES DO PAULISTA SUB-23 SEGUNDA DIVISÃO! 👀✨ Assista AO VIVO daqui a pouco no YouTube do @paulistao! #PaulistaSub23SegundaDivisão #Premiação https://t.co/l7YTKCmu6K,https://x.com/Paulistao/status/2089438078259638605,1151,1,5,0,0,0,0,1,0,0,0,2,0
2089405746324689158,"Mon, Aug 17, 2026","4️⃣0️⃣0️⃣ VEZES ABEL! 5 anos, 11 títulos e muita história para contar nesses 400 jogos no comando do Verdão. #AbelFerreira #Palmeiras #PaulistasEmCampo https://t.co/hvA8GFLKYl",https://x.com/Paulistao/status/2089405746324689158,1845,10,21,0,0,0,0,0,0,0,0,1,0
2089336450240086108,"Mon, Aug 17, 2026",LOCOMOTIVA E BUGRE EM CAMPO! Ferroviária e Guarani recebem seus adversários na @cbfseriec e vão buscar os três pontos em casa! #PaulistasEmCampo https://t.co/vqvpemroKq,https://x.com/Paulistao/status/2089336450240086108,1757,11,19,0,0,0,0,2,0,0,0,0,0
2089321342135095382,"Mon, Aug 17, 2026",CLÁSSICO DO ABC! Não vai faltar emoção para São Caetano e Santo André pela #CopaPaulistaRivalo. Para quem vai sua torcida? 👀 https://t.co/PkCkkLvY6l,https://x.com/Paulistao/status/2089321342135095382,1320,6,9,0,0,0,0,0,1,0,0,0,0
2089148289681645987,"Mon, Aug 17, 2026",O Santos garantiu a vitória para o #FutebolPaulista neste domingo. #PaulistasEmCampo https://t.co/ftW2lpGJ2i,https://x.com/Paulistao/status/2089148289681645987,3557,94,141,1,0,0,0,4,1,10,0,0,0
2089147858641436881,"Mon, Aug 17, 2026",O Corinthians não conseguiu pontuar em casa. #PaulistasEmCampo 📷Marco Galvão/Cruzeiro https://t.co/EUC4giA8YF,https://x.com/Paulistao/status/2089147858641436881,1705,16,45,0,0,0,1,1,2,10,0,0,0
