Post id,Date,Post text,Post Link,Impressions,Likes,Engagements,Bookmarks,Shares,New follows,Replies,Reposts,Profile visits,Detail Expands,URL Clicks,Hashtag Clicks,Permalink Clicks
2101295242230284784,"Sat, Sep 19, 2026","DUELOS DECISIVOS DA SELEÇÃO E DO TRICOLOR! 👀 O Brasil quer a classificação na Copa do Mundo Feminina Sub-20, enquanto o São Paulo quer avançar no @brfeminino! #ElasEmCampo https://t.co/cQ4ZC6ptBn",https://x.com/PaulistaoFem/status/2101295242230284784,918,97,126,3,0,0,0,12,1,0,0,0,0
2101265055874699416,"Sat, Sep 19, 2026","MAIS TRÊS! Vem conferir quais são os confrontos dessa rodada da Taça Paulistana @petrobras, com transmissão AO VIVO do YouTube do @paulistao. #TaçaPaulistanaPetrobras https://t.co/rFUOqWceBF",https://x.com/PaulistaoFem/status/2101265055874699416,482,6,12,0,0,0,1,3,0,1,0,0,0
2101144498265055312,"Sat, Sep 19, 2026",AS QUARTAS DE FINAL VEM AÍ! 🔥 A Seleção Brasileira enfrenta a Espanha pela vaga na semifinal da Copa do Mundo Feminina Sub-20! #ElasEmCampo #CopaDoMundoFemininaSub20 https://t.co/6QNC4gKP53,https://x.com/PaulistaoFem/status/2101144498265055312,975,123,167,2,1,0,1,17,2,2,0,0,0
2100310362830647298,"Wed, Sep 16, 2026","¡HOLA, ESPAÑA! As espanholas são as próximas adversárias do Brasil na Copa do Mundo Sub-20. #CopaDoMundoSub20 #ElasEmCampo https://t.co/xNb9nsK4F2",https://x.com/PaulistaoFem/status/2100310362830647298,756,38,50,0,0,0,0,5,0,0,0,1,0
2100280779968221530,"Wed, Sep 16, 2026",O PÊNALTI DA CLASSIFICAÇÃO! 🇧🇷⚽️ A cobrança de Bianca que colocou o Brasil nas quartas do Mundial Feminino Sub-20! #ElasEmCampo #CopaDoMundoFemininaSub20 https://t.co/q4tODDvg8J,https://x.com/PaulistaoFem/status/2100280779968221530,961,82,112,1,0,0,0,9,4,0,0,17,0
2100250512901681625,"Wed, Sep 16, 2026",FOI NA EMOÇÃO! FOI NOS PÊNALTIS! A Seleção Brasileira bate os Estados Unidos nas penalidades e garante vaga nas quartas de final da Copa do Mundo Feminina Sub-20! #ElasEmCampo #CopaDoMundoFemininaSub20 📷Luciana Vermell/CBF https://t.co/HsSDFHYRxt,https://x.com/PaulistaoFem/status/2100250512901681625,1473,249,292,1,1,1,2,26,1,0,0,0,0
2100250010940059657,"Wed, Sep 16, 2026",A SELEÇÃO BRASILEIRA ESTÁ NAS QUARTAS DE FINAL DA COPA DO MUNDO FEMININA SUB-20! 🇧🇷🇧🇷🇧🇷🇧🇷 #ElasEmCampo #CopaDoMundoFemininaSub20 https://t.co/RZ36HK3Ym6,https://x.com/PaulistaoFem/status/2100250010940059657,15107,311,663,2,0,1,1,49,15,18,0,12,0
2100057334320124370,"Wed, Sep 16, 2026",RUMO ÀS QUARTAS DE FINAL! A #SeleçãoBrasileira enfrenta os Estados Unidos nas oitavas da Copa do Mundo Feminina Sub-20! #ElasEmCampo #CopaDoMundoSub20 https://t.co/xSyBMHkZ60,https://x.com/PaulistaoFem/status/2100057334320124370,1035,90,128,1,0,0,1,10,6,0,0,15,0
2100052211556339862,"Wed, Sep 16, 2026",VITÓRIA DAS BRABAS! O Corinthians garante a vantagem na semifinal do @brfeminino! #ElasEmCampo 📷Rodrigo Gazzanel/Corinthians https://t.co/nc5ZoOmtj7,https://x.com/PaulistaoFem/status/2100052211556339862,762,76,95,0,0,0,0,1,5,4,0,1,0
2099987290671989058,"Tue, Sep 15, 2026","O PAULISTA F SUB-13 PETROBRAS VEM AI! Com sede em Rio Claro e início no dia 27 de setembro, confira a primeira rodada da competição! #PaulistaFSub13Petrobras https://t.co/DrMEjIxRrR",https://x.com/PaulistaoFem/status/2099987290671989058,346,2,2,0,0,0,0,0,0,0,0,0,0
2099958936019354102,"Tue, Sep 15, 2026",TODOS OS CLASSIFICADOS JÁ ESTÃO DEFINIDOS! Falta uma rodada para o fim da primeira fase do Paulista F Sub-17 Petrobras... Vem conferir como está a tabela! #PaulistaFSub17Petrobras https://t.co/zeWLaaiQgC,https://x.com/PaulistaoFem/status/2099958936019354102,402,3,5,0,0,0,0,0,0,0,0,2,0
2099951388805701746,"Tue, Sep 15, 2026","FIM DA TERCEIRA RODADA! Com o Realidade Jovem na liderança, assim está a tabela de classificação da Taça Paulistana Petrobras! #TaçaPaulistanaPetrobras https://t.co/6KXWy2NzUG",https://x.com/PaulistaoFem/status/2099951388805701746,381,3,4,1,0,0,0,1,0,0,0,0,0
2099694946722931087,"Tue, Sep 15, 2026",BRABAS EM CAMPO! 🦅 O Corinthians quer a vantagem na semifinal do @brfeminino. #ElasEmCampo https://t.co/yWDaaRXm5Y,https://x.com/PaulistaoFem/status/2099694946722931087,948,115,134,2,0,0,1,10,0,0,0,0,0
2099531164876779629,"Mon, Sep 14, 2026",GRUPOS DEFINIDOS! Corinthians e Palmeiras conheceram seus adversários na primeira fase da @libertadoresfem de 2026 🤩 #ElasEmCampo https://t.co/1SURlNDa9Z,https://x.com/PaulistaoFem/status/2099531164876779629,427,11,20,0,0,0,0,1,1,0,0,0,0
2099528602844835985,"Mon, Sep 14, 2026",A CAMPANHA DAS BRABAS! 🦅💜 A semifinal do @brfeminino vem aí e essa foi a campanha do Corinthians até aqui! #ElasEmCampo #BrasileirãoFeminino https://t.co/HSQ5QoUtBQ,https://x.com/PaulistaoFem/status/2099528602844835985,688,50,65,0,0,0,1,8,1,0,0,1,0
2099240838580547599,"Sun, Sep 13, 2026",RODADA COMPLETA! A sexta rodada do Paulista F Sub-17 @petrobras foi cheia de emoção. Vem conferir os resultados 👀 #PaulistaFSub17Petrobras https://t.co/HU9mWuGbyu,https://x.com/PaulistaoFem/status/2099240838580547599,463,7,12,0,0,0,0,0,0,0,0,2,0
2099229596117827791,"Sun, Sep 13, 2026",RODADA DOS VISITANTES! Assim terminou a terceira volta da Taça Paulistana @petrobras. #TaçaPaulistanaPetrobras https://t.co/zyTKB3xJQ8,https://x.com/PaulistaoFem/status/2099229596117827791,395,3,3,0,0,0,0,0,0,0,0,0,0
2099090723652145566,"Sun, Sep 13, 2026",BORA PARA MAIS UMA! A 6ª rodada do Paulista F Sub-17 Petrobras vai rolar na tarde desse domingo! #PaulistaFSub17Petrobras https://t.co/F6by4OBqJb,https://x.com/PaulistaoFem/status/2099090723652145566,432,6,16,0,0,0,1,3,0,2,0,0,0
2098895585902232053,"Sat, Sep 12, 2026","VIRA, VIROUUUUUUU... E o Tricolor sai na frente na busca pela vaga na final do @brfeminino. #ElasEmCampo #SãoPaulo 📷 Thiago Ribeiro / São Paulo FC https://t.co/xyCfHmkaQj",https://x.com/PaulistaoFem/status/2098895585902232053,624,38,63,0,0,0,0,3,1,16,0,0,0
2098890068194652476,"Sat, Sep 12, 2026",QUE TARDE ESPECIAL! 100 partidas com a camisa do Tricolor e o gol de virada para comemorar. Que momento da Robinha 😍 #ElasEmCampo #SãoPaulo 📷 Divulgação/São Paulo FC https://t.co/CwBc73pM7r,https://x.com/PaulistaoFem/status/2098890068194652476,712,51,67,0,0,0,0,4,1,6,0,1,0
2098889005748076993,"Sat, Sep 12, 2026",DE VIRADA É MAIS ESPECIAL! Robinha pegou de fora da área e colocou o Tricolor na frente. #ElasEmCampo 🎥 @tvglobo https://t.co/IF4ngA67s2,https://x.com/PaulistaoFem/status/2098889005748076993,906,30,38,0,0,0,1,3,1,2,0,0,0
2098873195830845828,"Sat, Sep 12, 2026",ADVERSÁRIO DEFINIDO! Brasil e Estados Unidos será o confronto das oitavas de final da Copa do Mundo Sub-20. QUE JOGÃO! 🔥 #ElasEmCampo #Seleção #CopaDoMundoSub20 https://t.co/nozh3jTDnq,https://x.com/PaulistaoFem/status/2098873195830845828,4547,241,372,7,1,1,3,21,10,29,0,4,0
2098773636840657005,"Sat, Sep 12, 2026",O CAMINHO DO SÃO PAULO! 🇾🇪 Vem conferir como foi a campanha do Tricolor no @brfeminino antes da semifinal contra o Flamengo! #ElasEmCampo https://t.co/KGTAYni8OM,https://x.com/PaulistaoFem/status/2098773636840657005,652,29,34,0,0,0,0,3,0,0,0,0,0
2098758526705520865,"Sat, Sep 12, 2026","VAMOS, SÃO PAULO! 🇾🇪 O Tricolor enfrenta seu primeiro confronto pela semifinal do @brfeminino! #ElasEmCampo https://t.co/Y8yB81d1Rx",https://x.com/PaulistaoFem/status/2098758526705520865,1776,259,324,0,0,0,1,19,13,1,0,0,0
2098728332011639067,"Sat, Sep 12, 2026",VEM ASSISTIR À TAÇA PAULISTANA PETROBRAS! Os três confrontos da terceira rodada vão rolar nesse final de semana! #TaçaPaulistanaPetrobras https://t.co/BnwQKHXQqg,https://x.com/PaulistaoFem/status/2098728332011639067,490,7,15,0,0,0,1,2,0,2,0,0,0
2098533885919264784,"Fri, Sep 11, 2026",TUDO DEFINIDO! Vem conferir as datas e horários das semifinais do Paulista F Sub-15 Petrobras! #PaulistaFSub15Petrobras https://t.co/AI4hruQu6G,https://x.com/PaulistaoFem/status/2098533885919264784,886,21,62,0,0,1,0,4,1,13,0,1,0
2098428920974471599,"Fri, Sep 11, 2026",DE VIRADA É MAIS GOSTOSO! 🇧🇷 O Brasil vira para cima da Inglaterra e crava a liderança do Grupo B ao final da primeira fase da Copa do Mundo Feminina Sub-20! #ElasEmCampo #SeleçãoBrasileira 📷Luciana Vermell /CBF https://t.co/l22jyYU7Hs,https://x.com/PaulistaoFem/status/2098428920974471599,3802,512,615,2,0,0,4,42,4,9,0,3,0
2098411243623342184,"Fri, Sep 11, 2026","DIVISÃO DOS POTES! Com o Corinthians como cabeça de chave e o Palmeiras no Pote 4, assim ficou a divisão das equipes que vão disputar a @libertadoresfem este ano. Quais confrontos teremos na primeira fase? #ElasEmCampo https://t.co/OtZSrRIpjv",https://x.com/PaulistaoFem/status/2098411243623342184,622,23,43,1,0,0,0,4,0,2,0,0,0
2098245394949898302,"Fri, Sep 11, 2026","PELA LIDERANÇA! 🌟 Já classificada, a #SeleçãoBrasileira vai em busca da vitória para assumir o primeiro lugar do Grupo B e manter a invencibilidade! #ElasEmCampo #CopaDoMundoFemininaSub20 https://t.co/cv4SzOvhtj",https://x.com/PaulistaoFem/status/2098245394949898302,926,72,108,1,0,0,1,8,4,1,0,3,0
2098063959844909434,"Thu, Sep 10, 2026",DISPUTA MAJESTOSA NA ARTILHARIA DO @brfeminino! Três Brabas e três Tricolores estão próximas na tabela de artilheiras do Brasileirão Feminino! #ElasEmCampo https://t.co/Ny4yKFMbh8,https://x.com/PaulistaoFem/status/2098063959844909434,868,51,67,3,0,0,1,6,2,1,0,0,0
2097807259816558674,"Wed, Sep 9, 2026","ARTILHARIA PESADA! Antes dos jogos das semifinais do @brfeminino, vem ver quais foram as jogadoras das minhas equipes que mais marcaram na competição! #ElasEmCampo https://t.co/3yzgnsYk9T",https://x.com/PaulistaoFem/status/2097807259816558674,579,10,13,0,0,0,0,1,0,0,0,0,0
2097722901520588853,"Wed, Sep 9, 2026",RESTAM QUATRO! 🌟 Quem vai chegar à final do @brfeminino? #ElasEmCampo https://t.co/OanJxBwTk1,https://x.com/PaulistaoFem/status/2097722901520588853,632,21,28,0,0,0,0,5,1,0,0,0,0
2097684088438112590,"Wed, Sep 9, 2026",VOLTAMOS COM TUDO! Assim ficou a tabela de classificação do Paulista F Sub-17 Petrobras ao final da 5ª rodada! #PaulistaFSub17Petrobras https://t.co/qTcKFQ5ymp,https://x.com/PaulistaoFem/status/2097684088438112590,574,8,13,0,0,0,0,1,0,0,0,0,0
2097366819585589639,"Tue, Sep 8, 2026","100% DE APROVEITAMENTO... Segundo jogo, segunda vitória. As meninas estão voando 🚀🤩 #ElasEmCampo 📷 Luciana Vermell / CBF https://t.co/jg8baLuKWv",https://x.com/PaulistaoFem/status/2097366819585589639,333,14,18,0,0,0,0,0,1,0,0,0,0
2097361918205767741,"Tue, Sep 8, 2026","ALÔ, OITAVAS DE FINAL! A @SelecaoFeminina segue na disputa da Copa do Mundo Sub-20. #ElasEmCampo https://t.co/X6EQrgLfo1",https://x.com/PaulistaoFem/status/2097361918205767741,424,5,8,0,0,0,0,0,0,1,0,0,0
2097233479314342070,"Tue, Sep 8, 2026",PARA MANTER OS 100%... Mais um dia de Brasil em campo pela Copa do Mundo Sub-20 💚💛 #ElasEmCampo https://t.co/rW9an5YRlw,https://x.com/PaulistaoFem/status/2097233479314342070,581,16,19,0,0,0,0,3,0,0,0,0,0
