ID do post,Data,Texto do post,Postar link,Impressões,Curtidas,Engajamentos,Itens salvos,Compartilhamentos,Novos seguidores,Respostas,Reposts,Visitas ao perfil,Expansões de detalhes,Cliques de URL,Cliques de hashtag,Cliques de link permanente
2086169043485012412,"Sat, Aug 8, 2026",GRUPOS DEFINIDOS! Se liga só como ficou a divisão de clubes para a segunda fase do Paulista Sub-17! #PaulistaSub17 https://t.co/8fhuvkvupE,https://x.com/Copinha/status/2086169043485012412,2561,5,99,0,0,0,0,2,8,2,0,0,0
2086160563294425492,"Sat, Aug 8, 2026",Chegou a hora de ver os resultados da última rodada da primeira fase do Paulista Sub-17! #PaulistaSub17 https://t.co/BWu3mkgPFp,https://x.com/Copinha/status/2086160563294425492,2012,3,43,0,0,0,0,1,1,0,0,0,0
2086158025421684855,"Sat, Aug 8, 2026",GRUPOS DEFINIDOS! Se liga só como ficou a divisão de clubes para a segunda fase do Paulista Sub-15! #PaulistaSub15 https://t.co/m2dQ8rtoMZ,https://x.com/Copinha/status/2086158025421684855,2341,3,77,0,0,0,0,1,3,1,0,0,0
2086122808157900912,"Sat, Aug 8, 2026",A foi assim que terminou a última rodada da fase de grupos do Paulista Sub-15! #PaulistaSub15 https://t.co/GKYxMbJupB,https://x.com/Copinha/status/2086122808157900912,1882,4,31,0,0,0,0,2,1,1,0,0,0
2086044759915913332,"Sat, Aug 8, 2026",Sábado e domingo com muito futebol no Paulista Sub-11 e Sub-12! #PaulistaSub11 #PaulistaSub12 https://t.co/tenzhP8cqr,https://x.com/Copinha/status/2086044759915913332,1283,2,15,0,0,0,0,0,0,0,0,0,0
2086029662959046763,"Sat, Aug 8, 2026",A PRIMEIRA FASE VAI CHEGAR AO FIM! Esses são os confrontos da última rodada da primeira fase do Paulista Sub-15 e Sub-17! #PaulistaSub15 #PaulistaSub17 https://t.co/WyjjxjBJn4,https://x.com/Copinha/status/2086029662959046763,1757,3,18,0,1,0,0,0,0,1,0,0,0
2086029661243674741,"Sat, Aug 8, 2026",A PRIMEIRA FASE VAI CHEGAR AO FIM! Esses são os confrontos da última rodada da primeira fase do Paulista Sub-15 e Sub-17! #PaulistaSub15 #PaulistaSub17 https://t.co/XMWs7CKr8b,https://x.com/Copinha/status/2086029661243674741,1408,4,19,1,0,0,0,1,0,0,0,1,0
2085829045191647519,"Fri, Aug 7, 2026",A ÚLTIMA DA PRIMEIRA FASE! Vem conferir os resultados da 10ª rodada do Paulista Sub-20 Série B! #PaulistaSub20SérieB https://t.co/7SfajaZKbO,https://x.com/Copinha/status/2085829045191647519,2018,1,13,0,0,0,0,0,1,3,0,0,0
2085697467622760939,"Fri, Aug 7, 2026",RODADA 10 NA ÁREA! Bora para mais uma no Paulista Sub-20 Série B! #PaulistaSub20SérieB https://t.co/Ut3gN6Bjrs,https://x.com/Copinha/status/2085697467622760939,2165,0,6,0,0,0,0,0,0,0,0,0,0
2084071379377246359,"Mon, Aug 3, 2026",Mais um grande fim de semana no Paulista Sub-14! #PaulistaSub14 https://t.co/TO6Kvb48kI,https://x.com/Copinha/status/2084071379377246359,2965,13,111,1,2,0,0,3,3,0,0,0,0
2084015258209796150,"Sun, Aug 2, 2026",Se liga só como foi a nona rodada do Paulista Sub-20 Série A! #PaulistaSub20SérieA https://t.co/cwkwy48OWt,https://x.com/Copinha/status/2084015258209796150,2099,7,42,0,2,0,0,2,3,2,0,0,0
2084000420813246666,"Sun, Aug 2, 2026",OLHA AÍ! A 11ª rodada do Paulista Sub-13! #PaulistaSub13 https://t.co/VkckSU1QrE,https://x.com/Copinha/status/2084000420813246666,1912,2,48,0,0,0,0,0,0,1,0,0,0
2083975752236544049,"Sun, Aug 2, 2026",Bora ver os resultados da 13ª rodada do Paulista Sub-17! #PaulistaSub17 https://t.co/W54KFLFZTc,https://x.com/Copinha/status/2083975752236544049,1873,5,43,0,0,0,0,0,3,0,0,1,0
2083975474670096753,"Sun, Aug 2, 2026",Mais uma rodada completa no Paulista Sub-15! #PaulistaSub15 https://t.co/iXi6zOTcWs,https://x.com/Copinha/status/2083975474670096753,1197,4,20,0,0,0,0,0,0,1,0,0,0
2083652714181857584,"Sat, Aug 1, 2026",Se liga só nos resultados da nona rodada do Paulista Sub-20 Série B. #PaulistaSub20SérieB https://t.co/BHbXugfoGK,https://x.com/Copinha/status/2083652714181857584,1732,3,24,0,0,0,0,1,4,0,0,0,0
2083553341603229971,"Sat, Aug 1, 2026",TEM MOLECADA EM CAMPO! Se liga nos jogos do Paulista Sub-13 e do Paulista Sub-14 desse final de semana. #PaulistaSub13 #PaulistaSub14 https://t.co/RaqTmtqg6M,https://x.com/Copinha/status/2083553341603229971,1574,3,29,0,0,0,0,1,0,0,0,0,0
2083477846144487560,"Sat, Aug 1, 2026",OLHA AÍ QUEM CHEGOU! A 13ª rodada do #PaulistaSub15 e do #PaulistaSub17 tá na área 🤩 https://t.co/hU5z1di5oj,https://x.com/Copinha/status/2083477846144487560,1921,5,37,0,0,0,0,3,1,2,0,0,0
2083145654344536518,"Fri, Jul 31, 2026",CHEGOU MAIS UMA! A nona rodada do Paulista Sub-20 Série B vai começar nesta sexta-feira 🤩 #PaulistaSub20SérieB https://t.co/7MoVm6HOc5,https://x.com/Copinha/status/2083145654344536518,1329,3,6,0,0,0,0,0,0,0,0,0,0
