"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Consumo por direcionamento de público correspondente (Photo Click)","Outros cliques","Visualizações qualificadas","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Cliques no link","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","Negative feedback from users: Ocultar tudo","Negative feedback from users: Ocultar"
1256435869852694,100064588783898,"Federação Paulista de Futebol - FPF","PARA CIMA, TIGRE! 🔥
Em busca dos três pontos para se manter no G4 do @brasileiraob!
#PaulistasEmCampo",,0,"10/17/2025 06:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0tJvqj4YVJhb2LZEhnBFg88nuEsomgTvUswr5vupVrJRbrbVpSVh7jmUUntJyc2JEl,0,0,Fotos,,,,,Total,29688,21591,265,231,24,10,407,184,223,0,1,,,,,
1256705506492397,100064588783898,"Federação Paulista de Futebol - FPF","O VERDÃO SEGUE NO TOPO! 🐷⬆️
Mais uma rodada chegou ao fim no @brasileirao. Vem ver como os paulistas estão na tabela!
#PaulistasEmCampo",,0,"10/17/2025 12:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0SUEn4cgBT25off9FtYuy3MwTsAP3z7U5TmNaa4Juy2qEoqEpRKAC7bq4dJkRHgnMl,0,0,Fotos,,,,,Total,33707,22979,270,237,23,10,546,301,245,0,2,1,,,,
1256766459819635,100064588783898,"Federação Paulista de Futebol - FPF","SALVA DE PALMAS PARA AS GUERREIRAS! 👏🩷
Que atitude do goleiro do Verdão para exaltar as mulheres participantes da campanha do Outubro Rosa!
#PaulistasEmCampo #OutubroRosa",,0,"10/17/2025 13:16",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02bRXmq5YNR4nAXHA3anaqShrcEkj6CQWE79JzzF1wJfrV9WLYd6nyh5uvrBkNLZWZl,0,0,Fotos,,,,,Total,98575,68021,2858,2722,67,69,1323,575,748,0,3,1,,,,
1256795019816779,100064588783898,"Federação Paulista de Futebol - FPF","NA ESTICA! 😎🌟
Muito estilo para o camisa 10 do Verdão durante o São Paulo Fashion Week! 
#Palmeiras #SPFW
📽️@paulinho10","NA ESTICA! 😎🌟
Muito estilo para o camisa 10 do Verdão durante o São Paulo Fashion Week! 
#Palmeiras #SPFW
📽️@paulinho10",21,"10/17/2025 14:00",N/A,https://www.facebook.com/reel/1072018321504190/,0,0,Vídeos,,,,,Total,17524,16373,252,202,48,2,613,,613,0,,,,91223.227,5.888,0
1256934496469498,100064588783898,"Federação Paulista de Futebol - FPF","O Novorizontino somou mais um ponto fora de casa pelo @brasileiraob! #PaulistasEmCampo 
📷 Ozzair Jr./Novorizontino",,0,"10/17/2025 17:59",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0VpXJ5AMF232mudVFabBWcDvPfZnvoRuL6GWhmZrnyFqtXaBqwWCkhCkheb2m3nfZl,0,0,Fotos,,,,,Total,35350,25690,269,229,34,6,688,180,508,0,1,1,,,,
1257418326421115,100064588783898,"Federação Paulista de Futebol - FPF","SÁBADO ALVINEGRO NO FUTEBOL PAULISTA! 🔥
A Ponte Preta joga a primeira final da #SérieC, enquanto o Corinthians vai em busca da vitória em casa!
#PaulistasEmCampo",,0,"10/18/2025 06:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02vxuz1bpYskC1GKFx5WeRLjk3wRQDwLfdkb1oCjEoXo9R5o4iW2UukiubHjgqdqsql,0,0,Fotos,,,,,Total,20262,14488,184,164,12,8,215,108,107,0,,,,,,
1257464213083193,100064588783898,"Federação Paulista de Futebol - FPF","MACACA EM BUSCA DO TÍTULO! 🦍💪
A Ponte Preta quer a vantagem no primeiro jogo da final da #SérieC! Vamos, @pontepretaoficial! 
#PaulistasEmCampo",,0,"10/18/2025 07:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0ZB8pEKHdNnAerdRRkU77mScf6DLKJ18FyEab1iVr1QiKaokR5rUwFyZs8V8Vfmq3l,0,0,Fotos,,,,,Total,37957,25946,681,563,105,13,690,226,464,0,2,1,,,,
1257571896405758,100064588783898,"Federação Paulista de Futebol - FPF","TERCEIRA SEMANA CHEGANDO COM MAIS CARRETAS! 👀
Alô, cidade de São Paulo! As carretas da campanha ""Marque Esse Gol"" chegaram! A iniciativa da FPF com a Fundação Laço Rosa e a Marque Esse Gol leva carretas de mamografia para diversos pontos do Estado. Acesse: www.marqueessegol.com.br e faça sua inscrição de forma gratuita para o dia que preferir!
#FPF #MarqueEsseGol #OutubroRosa",,0,"10/18/2025 09:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid02SFtxLVVV7UkF3HMD5qmA2QC858yM9JhorixPK9pB9Gy3wr5mQgnWVDpVCjWninBml,0,0,Fotos,,,,,Total,3299,2350,15,13,0,2,12,9,3,0,,,,,,
1257647496398198,100064588783898,"Federação Paulista de Futebol - FPF","NA MINHA CASA, QUEM MANDA SOU EU! 🏟️🦁🔥
O @mirassolfc tem uma atuação impecável jogando no Maião! 
#PaulistasEmCampo #Mirassol #Maião",,0,"10/18/2025 11:00",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0Pe6Vi1Jv7LZY9NfxSomGkX2D1ZDdss5ZL2Q1vY22QaR5ZVJ4JneUzuXss5aBmCRTl,0,0,Fotos,,,,,Total,9748,6612,101,92,6,3,314,214,100,0,,,,,,
1257790533050561,100064588783898,"Federação Paulista de Futebol - FPF","ZERADOS!
Nada de gols no primeiro jogo da final da Série C.
#PaulistasEmCampo
📷Alexandre Henrique/PontePress",,0,"10/18/2025 15:04",N/A,https://www.facebook.com/futebolpaulista/posts/pfbid0TGmAaBqGmrJ3QM8F6VwGpoQxJsQPBsh4h34ukSKkp85wTx9em2jS6owsVSeKqw7Dl,0,0,Fotos,,,,,Total,71293,49565,626,511,103,12,1531,417,1114,0,,,,,,
