"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Visualizações,"Visualizações de Posts orgânicos","Visualizações de Posts turbinados",Alcance,"Alcance de Posts orgânicos","Alcance de Posts turbinados","Visualizações de 3 segundos do vídeo","Visualizações do vídeo de 1 minuto","Visualizadores de 3 segundos","Visualizadores de 1 minuto","Visualizações do vídeo de 3 segundos de Posts turbinados","Visualizações do vídeo de 3 segundos de Posts orgânicos","Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Segundos de visualização","Média de Segundos de visualização"
772409908838354,100082080567569,"Paulistão F","VANTAGEM ALVIVERDE!
Com um golaço de Brena, o Palmeiras vai para o intervalo do #SuperclássicoSicredi com o 1 a 0 de vantagem.
#PaulistãoFemininoSicredi 
📷Jhony Inácio e Rebeca Reis/Ag. Paulistão",,0,"09/28/2025 14:25",N/A,https://www.facebook.com/paulistaof/posts/pfbid02sYombxjNpBdyWxhVfxC7ayKEkweaGWpisKcHZpRhEakRZvDz1ZWPH3ax5wSqfZAHl,0,0,Fotos,,,,,Total,7379,7379,0,5278,5278,0,0,0,0,0,0,0,225,214,7,4,,
772365602176118,100082080567569,"Paulistão F","NAQUELE PIQUE!
Aquecimento à milhão para o #SuperclássicoSicredi!
#PaulistãoFemininoSicredi
📷Jhony Inácio e Rebeca Reis/Ag. Paulistão",,0,"09/28/2025 12:56",N/A,https://www.facebook.com/paulistaof/posts/pfbid02mQfzH4YKQAwhgS3ycgy8NycKccLyLcyzcifApuGbPrxxsEz8Q3oG93Jo5Tbj8LJXl,0,0,Fotos,,,,,Total,4979,4979,0,3439,3439,0,0,0,0,0,0,0,49,48,1,0,,
772363832176295,100082080567569,"Paulistão F","E lá se foi a quinta rodada do Paulista Feminino Sub-17 Petrobras! Se liga nos resultados.
#PaulistaFemininoSub17Petrobras",,0,"09/28/2025 12:54",N/A,https://www.facebook.com/paulistaof/posts/pfbid02XLmHLvv5Yy5rr5WJeiMYzE4rVZEDNGFCXPy8WG2dm67f5g4DtvTqM7JVRibqQYTTl,0,0,Fotos,,,,,Total,2908,2908,0,2164,2164,0,0,0,0,0,0,0,21,20,0,1,,
772358475510164,100082080567569,"Paulistão F","OLHA ELE AÍ!
Quem será que leva o troféu o #SuperclássicoSicredi pra cada?
#PaulistãoFemininoSicredi
📷Jhony Inácio/Ag. Paulistão",,0,"09/28/2025 12:44",N/A,https://www.facebook.com/paulistaof/posts/pfbid0J9e1T2W6z5YBN9fU8Cc2XttSYSH6CTEPUrZwSZocNFby9wfG53pLbFFi6DWB19VNl,0,0,Fotos,,,,,Total,1098,1098,0,743,743,0,0,0,0,0,0,0,9,7,1,1,,
772346445511367,100082080567569,"Paulistão F","QUE DIA INCRÍVEL!
Se liga como terminaram os duelos do Festival Paulista Feminino Sub-12 Petrobras que rolaram ao longo deste domingo!
#FestivalPaulistaFemininoSub12Petrobras",,0,"09/28/2025 12:22",N/A,https://www.facebook.com/paulistaof/posts/pfbid02yN3jhoMRcqXtCQdEe8TUNzVH7EdrT6ZnZp9D5Di3NywGMjhLJj2WFY9Et3haCKvZl,0,0,Fotos,,,,,Total,2094,2094,0,1499,1499,0,0,0,0,0,0,0,14,13,1,0,,
772340588845286,100082080567569,"Paulistão F","BORA PRA MAIS UM?!
Tem mais um #SuperclássicoSicredi vindo aí! É dia de Choque-Rainha no #PaulistãoFemininoSicredi!
📷Jhony Inácio/Ag. Paulistão",,0,"09/28/2025 12:12",N/A,https://www.facebook.com/paulistaof/posts/pfbid0zUNdePnqrgu6DXPo5Kk6qeVXYUfcxx2J8iyH4cQMyLDrvq7zYk4UrVkzHXWFJWaHl,0,0,Fotos,,,,,Total,1280,1280,0,878,878,0,0,0,0,0,0,0,14,13,0,1,,
772314528847892,100082080567569,"Paulistão F","LARGO TUDO SÓ PARA TE VER!
De olho na ponta da tabela, o Verdão entra em campo no Paulistão Feminino Sicredi.
#PaulistãoFemininoSicredi",,0,"09/28/2025 11:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid02Xhx7cFLMenfboyNj84ueQBPLehCdQrze9pBeKgz2RN4H2hFEKL1VfPkMrd7NCtXul,0,0,Fotos,,,,,Total,32295,32295,0,22916,22916,0,0,0,0,0,0,0,637,616,10,11,,
772260818853263,100082080567569,"Paulistão F","MEU TRICOLOR QUERIDO!
O São Paulo quer os três pontos no #PaulistãoFemininoSicredi",,0,"09/28/2025 10:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0314SpBAjGEnm72u5s6zNYS5oW2gncDSNb7JoAyxc8FGuqbRrfXk1sArsCG1zeLNW1l,0,0,Fotos,,,,,Total,49570,49570,0,34872,34872,0,0,0,0,0,0,0,414,376,33,5,,
772224405523571,100082080567569,"Paulistão F","É DAS GUERREIRAS!
A Ferroviária fica com a vitória no #SuperclássicoSicredi!
#PaulistãoFemininoSicredi",,0,"09/28/2025 09:09",N/A,https://www.facebook.com/paulistaof/posts/pfbid02vXo7xzEPMBnyuQwQBkCAduBvsfgH65FuVdRETwYABBy82JCNfrYbofzHApEveMEel,0,0,Fotos,,,,,Total,3121,3121,0,2184,2184,0,0,0,0,0,0,0,44,41,2,1,,
772218448857500,100082080567569,"Paulistão F","VITÓRIA GRENÁ!
A Ferroviária fica com os três pontos no #SuperclássicoSicredi!
#PaulistãoFemininoSicredi 
📷Alexandre Battibugli/Ag. Paulistão",,0,"09/28/2025 09:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02VbR8fct8BVtNQJjKskKs7xHEM33F37DLoJBt261hLxYTPPNWyssQcCSDFj7sjo2Vl,0,0,Fotos,,,,,Total,5557,5557,0,4165,4165,0,0,0,0,0,0,0,66,63,0,3,,
772206155525396,100082080567569,"Paulistão F","AS SEREIAS EMPATARAM!
Você piscou e tem mais gol no #SuperclássicoSicredi! Logo em seguida ao gol da Ferroviária, o Santos deixou tudo igual com o gol de @rafaa_andraade!
#PaulistãoFemininoSicredi","AS SEREIAS EMPATARAM!
Você piscou e tem mais gol no #SuperclássicoSicredi! Logo em seguida ao gol da Ferroviária, o Santos deixou tudo igual com o gol de @rafaa_andraade!
#PaulistãoFemininoSicredi",34,"09/28/2025 08:41",uploaded,https://www.facebook.com/reel/4217542415201344/,0,0,Reels,,,,,Total,10018,10009,0,9434,9434,0,6468,,,,0,6468,106,103,3,0,128595.894,14.483
772182078861137,100082080567569,"Paulistão F","Nada de gols nos primeiros 45 minutos do #SuperclássicoSicredi.
#PaulistãoFemininoSicredi
📷Alexandre Battibugli/Ag. Paulistão",,0,"09/28/2025 08:04",N/A,https://www.facebook.com/paulistaof/posts/pfbid0Y6EMApCYUMqbiVBhHXuBA1LbJh5o7MADevYqG6fxs9ELfSRaqYi2upX8SnYBUFRZl,0,0,Fotos,,,,,Total,3134,3134,0,2395,2395,0,0,0,0,0,0,0,18,18,0,0,,
772124288866916,100082080567569,"Paulistão F","DOMINGÃO DE FUTEBOL!
O Paulistão Feminino Sicredi tá na área com mais um jogão de bola! É dia de Superclássico Sicredi entre Santos e Ferroviária!
#PaulistãoFemininoSicredi #SuperclássicoSicredi
📷Alexandre Battibugli/Ag. Paulistão",,0,"09/28/2025 06:40",N/A,https://www.facebook.com/paulistaof/posts/pfbid0ywuPqrDiquv7UDHZYRkd7MQabBCZyBEvAv7aJfZTkMTEjcd43QpyRsJiR6f75iz7l,0,0,Fotos,,,,,Total,1203,1203,0,903,903,0,0,0,0,0,0,0,12,10,0,2,,
772098212202857,100082080567569,"Paulistão F","SÓ TÁ PERMITIDO CLÁSSICO!
Domingamos com dose dupla de Superclássico Sicredi 🤩
#PaulistãoFemininoSicredi",,0,"09/28/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid077tLyoGLbZkMBhPianEx3pEaW9tb6MR5TYn5PauwziJsqsAHw2FgdVP5V6GAXtjWl,0,0,Fotos,,,,,Total,10724,10724,0,7242,7242,0,0,0,0,0,0,0,71,66,3,2,,
772059465540065,100082080567569,"Paulistão F","A LOCOMOTIVA TÁ ON!
A Ferroviária vai com tudo em mais um Superclássico Sicredi.
#PaulistãoFemininoSicredi",,0,"09/28/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0fhDmVxBPPWCANpvyKwehJi14Q8JFkx6MUZUdBKZYCkn9cG4yaGds4ra4R2Qs9fDEl,0,0,Fotos,,,,,Total,2465,2465,0,1789,1789,0,0,0,0,0,0,0,37,36,0,1,,
772022492210429,100082080567569,"Paulistão F","EU VOU CANTAR PRO MUNDO INTEIRO!
As Sereias da Vila entram em campo em busca de três pontos.
#PaulistãoFemininoSicredi",,0,"09/28/2025 04:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0oydrTVFyHgNxjobP7CaNA8a6s9Lzps4s56Nyo4dwWNArHNavURxc7uWUETi3vgiRl,0,0,Fotos,,,,,Total,2143,2143,0,1450,1450,0,0,0,0,0,0,0,29,28,0,1,,
771752278904117,100082080567569,"Paulistão F","TRICOLOR ⚔ PALESTRINAS!
Bora para mais um Superclássico Sicredi por aqui.
#PaulistãoFemininoSicredi",,0,"09/27/2025 20:30",N/A,https://www.facebook.com/paulistaof/posts/pfbid0NQfwMTiJxU3HQiu83oDVnqBxNaQBfhUnijYW8rqrXfD11sBWgxkTckQseM5Ckht5l,0,0,Fotos,,,,,Total,182531,182531,0,132205,132205,0,0,0,0,0,0,0,1815,1707,63,45,,
771738502238828,100082080567569,"Paulistão F","O PRIMEIRO DO DIA!
Diretamente de Jundiaí, Santos e Ferroviária fazem o primeiro Superclássico Sicredi do domingo.
#PaulistãoFemininoSicredi",,0,"09/27/2025 20:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid02h5Gh4X98J1xdZ1JMDUaG4bP3oSV8wkpF69oZ48czuYbwRCzwYRdD3Gy2xrGyg3E6l,0,0,Fotos,,,,,Total,33860,33860,0,25262,25262,0,0,0,0,0,0,0,263,248,12,3,,
771616742251004,100082080567569,"Paulistão F","Mais uma rodada da Taça Paulistana Petrobras pra conta!
#TaçaPaulistanaPetrobras",,0,"09/27/2025 16:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02S5XEQURzkpu2VbS3hdzPcryXLNqJcyaXPds7nPpZDwXbtEXMR6NnwzXKfjJnvUQUl,0,0,Fotos,,,,,Total,12799,12799,0,10154,10154,0,0,0,0,0,0,0,24,23,0,1,,
771559362256742,100082080567569,"Paulistão F","PONTO FINAL!
Mais um Festival Paulista Feminino Sub-14 Petrobras chegou ao fim! Se liga nos resultados dos jogos que rolaram ao longo deste sabadão!
#FestivalPaulistaFemininoSub14Petrobras",,0,"09/27/2025 13:51",N/A,https://www.facebook.com/paulistaof/posts/pfbid021iLqUiXDpCxf325j1w3DaAai2TzVATAYG3Fm55HN8Mdcj9cyrQ9oJLjBRJTdmUMbl,0,0,Fotos,,,,,Total,6714,6714,0,4626,4626,0,0,0,0,0,0,0,28,27,0,1,,
771534892259189,100082080567569,"Paulistão F","MAIS UMA DAS BRABAS!
O Corinthians soma mais três pontos no Paulistão Feminino Sicredi!
#PaulistãoFemininoSicredi 
📷Anderson Romão/Ag. Paulistão",,0,"09/27/2025 13:02",N/A,https://www.facebook.com/paulistaof/posts/pfbid025Lu9XTehiE4f58j3rKv1RP97FYQ2cYt4XFoTHn1N9pURD9ifzKGBt5cZvxHtTb1Xl,0,0,Fotos,,,,,Total,36564,36564,0,26140,26140,0,0,0,0,0,0,0,686,650,24,12,,
771531718926173,100082080567569,"Paulistão F","ARIEL É REDE!
A camisa 94 do Timão deixou a marcação pra trás e bateu para aumentar a vantagem das Brabas!
#PaulistãoFemininoSicredi","ARIEL É REDE!
A camisa 94 do Timão deixou a marcação pra trás e bateu para aumentar a vantagem das Brabas!
#PaulistãoFemininoSicredi",28,"09/27/2025 12:55",N/A,https://www.facebook.com/reel/1153131196920882/,0,0,Reels,,,,,Total,94403,94160,0,79544,79544,0,54730,,,,0,54730,3249,3166,36,47,953192.914,11.674
771499302262748,100082080567569,"Paulistão F","TIMÃO NA FRENTE!
Corinthians embala no fim do primeiro tempo e abre dois gols de vantagem pra cima do Taubaté.
#PaulistãoFemininoSicredi 
📷Anderson Romão/Ag. Paulistão",,0,"09/27/2025 11:56",N/A,https://www.facebook.com/paulistaof/posts/pfbid028ns4snD9Q1SVrWvMDQMN3ixJVXxj1n9415p8WYmq6zswd36Ne6JdKhoADBAL82yUl,0,0,Fotos,,,,,Total,8015,8015,0,5777,5777,0,0,0,0,0,0,0,170,168,0,2,,
771457695600242,100082080567569,"Paulistão F","AQUECIMENTO FINALIZADO!
Bora por jogo!
#PaulistãoFemininoSicredi 
📷Anderson Romão/Ag. Paulistão",,0,"09/27/2025 10:43",N/A,https://www.facebook.com/paulistaof/posts/pfbid0xuHtx8hhkxDsoYPR9HxuyqvQzQKB1R7BUmnhdpKsp62L9N5UYBeLwR7eB5idDwe1l,0,0,Fotos,,,,,Total,1133,1133,0,817,817,0,0,0,0,0,0,0,17,16,0,1,,
771423935603618,100082080567569,"Paulistão F","CHEGUEI, TÁ?!
Avisa pra geral que o Paulistão Feminino Sicredi tá na área pra mais uma rodada! Pra começar os trabalhos, é dia de Taubaté e Corinthians!
#PaulistãoFemininoSicredi
📷Anderson Romão/Ag. Paulistão",,0,"09/27/2025 09:49",N/A,https://www.facebook.com/paulistaof/posts/pfbid0SeBDLHzmmm2xSudaoRE4kn6ST6Z1YhBYr2ySH8exCHvqYNASSAB7axYswq84wqNEl,0,0,Fotos,,,,,Total,5855,5855,0,4135,4135,0,0,0,0,0,0,0,59,52,3,4,,
771272135618798,100082080567569,"Paulistão F","PARA ABRIR A RODADA!
Taubaté e Corinthians fazem o primeiro jogo do final de semana de #PaulistãoFemininoSicredi.",,0,"09/27/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid04yH4dnkbAbvMuu8By8qX6i4yVng8dCZ8bgzeZtNXysBemDDEhmWQ2rCazb45da1fl,0,0,Fotos,,,,,Total,30850,30850,0,21661,21661,0,0,0,0,0,0,0,349,320,20,9,,
771196098959735,100082080567569,"Paulistão F","O SÁBADO PROMETE NA TAÇA PAULISTANA PETROBRAS!
#TaçaPaulistanaPetrobras",,0,"09/27/2025 04:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02riY2y9VtdeYc5U81o3m1S65KD4g22gud9xmrM4HzhmA8eH5WkLN8JvxVekZSRZDnl,0,0,Fotos,,,,,Total,1512,1512,0,1114,1114,0,0,0,0,0,0,0,13,13,0,0,,
771162242296454,100082080567569,"Paulistão F","PLAY NA 5ª RODADA DO PAULISTA FEMININO SUB-17 PETROBRAS!
#PaulistaSub17Petrobras",,0,"09/27/2025 03:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid0CqfdNjnkpb4uQ8v1Lc9VtGnM4gEmES9Ye41XKaHVJQ6BeYBRAd9qZSJ97kncKVy9l,0,0,Fotos,,,,,Total,8994,8994,0,6669,6669,0,0,0,0,0,0,0,48,45,0,3,,
770767759002569,100082080567569,"Paulistão F","BORA MAIS UMA!
Mais uma rodada do Paulistão Feminino Sicredi tá chegando aí 😍
#PaulistãoFemininoSicredi",,0,"09/26/2025 14:33",N/A,https://www.facebook.com/paulistaof/posts/pfbid02yeDAvZQyBAuXQMxqestqoZfdw6Ajm9TQCVPKx2emKK68KSJQJwGA74j38zxKPoSLl,0,0,Fotos,,,,,Total,40174,40174,0,28002,28002,0,0,0,0,0,0,0,338,307,9,22,,
770713652341313,100082080567569,"Paulistão F","Bora conhecer o bonde que vai participar do Festival Paulista Feminino @Petrobras 🙅‍♀️
#FestivalPaulistaFemininoPetrobras",,0,"09/26/2025 12:41",N/A,https://www.facebook.com/paulistaof/posts/pfbid0WAwnf4V6d9cQNNNUxC2omiZT4jWwo62K3BiijchD9Lp98r2kaR4A7SUtVZUBnox9l,0,0,Fotos,,,,,Total,3507,3507,0,2627,2627,0,0,0,0,0,0,0,24,23,0,1,,
770565879022757,100082080567569,"Paulistão F","NÃO TEM DESCULPA!
Dá para acompanhar o Festival Paulista Feminino @Petrobras de onde você estiver 📲🖥️
#FestivalPaulistaFemininoPetrobras",,0,"09/26/2025 08:32",N/A,https://www.facebook.com/paulistaof/posts/pfbid02HRbHbn2i8dXnmFePDgtk3TQS8jZwxPSyCtViMAK7vJzZ8etrooHdLFcLCvmhGXwtl,0,0,Fotos,,,,,Total,2951,2951,0,2216,2216,0,0,0,0,0,0,0,19,18,0,1,,
770080282404650,100082080567569,"Paulistão F","VITÓRIA FORA DE CASA!
As @grenasguerreiras voltam para casa com a classificação na mala.
#ElasEmCampo
📷 Rafael Zocco/Ferroviária",,0,"09/25/2025 18:25",N/A,https://www.facebook.com/paulistaof/posts/pfbid0HZZk1o2RLHerKEKXECqsvRKPoiP68LYciBmMpHjxMJYGY1MnBjQxCwcpKq48ewbCl,0,0,Fotos,,,,,Total,19216,19216,0,14144,14144,0,0,0,0,0,0,0,173,158,9,6,,
770071035738908,100082080567569,"Paulistão F","FECHANDO O BONDE!
As Guerreiras Grenás ficam com a última vaga para as semifinais da @copadobrasil_fem.
#ElasEmCampo",,0,"09/25/2025 18:06",N/A,https://www.facebook.com/paulistaof/posts/pfbid0224DgaqXJcjatS6zA75RoCY5CL6qogEP1s7DPXr2V5bDFFhHM4SnXwEs6TS5z8LPvl,0,0,Fotos,,,,,Total,9263,9263,0,6766,6766,0,0,0,0,0,0,0,73,65,2,6,,
770015132411165,100082080567569,"Paulistão F","GOLEADA EM CASA!
As Palestrinas dominaram e levaram a melhor nesta noite pela @copadobrasil_fem.
#ElasEmCampo
📷 Fabio Menotti/Palmeiras",,0,"09/25/2025 16:08",N/A,https://www.facebook.com/paulistaof/posts/pfbid02wViDxkezg3quoYdzofDPrt62LrirJjjLFXK9dmTfxv6eXKDAj2EKa2cJMRiC5YW9l,0,0,Fotos,,,,,Total,210403,210403,0,148893,148893,0,0,0,0,0,0,0,6868,6454,176,238,,
770012769078068,100082080567569,"Paulistão F","PALESTRINAS AVANÇAM!
Com goleada, o Palmeiras garante vaga na semifinal da @copadobrasil_fem.
#ElasEmCampo",,0,"09/25/2025 16:03",N/A,https://www.facebook.com/paulistaof/posts/pfbid0hix3bfRY1hGBKB3mGvAyPe5byTiHgein5ebaXyGWPhkdMYrgRhJFfEmhE5WF9iEGl,0,0,Fotos,,,,,Total,10977,10977,0,8043,8043,0,0,0,0,0,0,0,389,359,9,21,,
769920122420666,100082080567569,"Paulistão F","FIM DE MAIS UMA!
Bora conferir os resultados dos jogos da nona rodada do Paulista Feminino Sub-20 @petrobras.
#PaulistaFemininoSub20Petrobras",,0,"09/25/2025 12:42",N/A,https://www.facebook.com/paulistaof/posts/pfbid032i1FZjmAQETCrJBN6BJDaCGmT645Nd46RaxZ1T3tNJ1B6ieBb1RYXh3D9q2iT2jWl,0,0,Fotos,,,,,Total,21930,21930,0,15053,15053,0,0,0,0,0,0,0,71,68,0,3,,
769869215759090,100082080567569,"Paulistão F","TUDO IGUAL NO RANKING! ⚽🔥
Ariel segue liderando as artilheiras do Paulistão Feminino Sicredi! Será que muda no fim de semana? 👀 #PaulistãoFemininoSicredi #Assaí #Artilharia",,0,"09/25/2025 11:10",N/A,https://www.facebook.com/paulistaof/posts/pfbid02WrhNXcJu7rN5snFHbC5UhcgRosFNWGQDpWcwMFDWYSaSuvr5oW6oLihSe8nfJXRHl,0,0,Fotos,,,,,Total,4763,4763,0,3423,3423,0,0,0,0,0,0,0,33,29,3,1,,
769676659111679,100082080567569,"Paulistão F","PALESTRINAS E GUERREIRAS EM BUSCA DA CLASSIFICAÇÃO! 👀🫵
Quintou com os Paulistas de olho na semifinal da @copadobrasil_fem!
#ElasEmCampo",,0,"09/25/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid07x3kEQk3r8oY3qifuJca5RQvKA8unpPCaSvXxt9d1yKgFpYKKUcu3DRqVrnJR13rl,0,0,Fotos,,,,,Total,40082,40082,0,28035,28035,0,0,0,0,0,0,0,292,272,6,14,,
769230595822952,100082080567569,"Paulistão F","SÃO PAULO CLASSIFICADO! 🇾🇪
O Tricolor tá na semifinal da @copadobrasil_fem! 🤩 #ElasEmCampo
📷 Jhonny Inácio/Ag. Paulistão",,0,"09/24/2025 16:15",N/A,https://www.facebook.com/paulistaof/posts/pfbid02bH1hyGfx1C43w2kfFzQdGpucJF2RRPMyjczd7gTaEGfycjK36tZGBmBX1zxMH6SGl,0,0,Fotos,,,,,Total,371178,371178,0,252459,252459,0,0,0,0,0,0,0,9231,8482,422,327,,
769223392490339,100082080567569,"Paulistão F","TRICOLOR NA SEMI! 🇾🇪
O São Paulo derrotou o Corinthians e garantiu a classificação na @copadobrasil_fem! 👏👏👏 #ElasEmCampo",,0,"09/24/2025 15:59",N/A,https://www.facebook.com/paulistaof/posts/pfbid02qkjGMaq4EbnijRyHLnbMTsWm5nt5pey8vqLpkxJmoRJLbh7aeY1g3UeTKmZrBZc8l,0,0,Fotos,,,,,Total,35801,35801,0,25948,25948,0,0,0,0,0,0,0,963,859,69,35,,
769163995829612,100082080567569,"Paulistão F","O Red Bull Bragantino foi superado nos penâltis e deixa a @copadobrasil_fem. 
#ElasEmCampo
📷Fernando Roberto/Red Bull Bragantino",,0,"09/24/2025 13:49",N/A,https://www.facebook.com/paulistaof/posts/pfbid0DCk6pcpAA7gCM1id6U28wkCT7kdo2SneemSD5GJNM7G2hJpHEcrvLEjb5BZPM8svl,0,0,Fotos,,,,,Total,10441,10441,0,7775,7775,0,0,0,0,0,0,0,53,50,1,2,,
769150792497599,100082080567569,"Paulistão F","GUTIGOL! 🟢⚪
Amanda Gutierres foi eleita a Craque da 9ª rodada do Paulistão Feminino Sicredi, com 63,5% dos votos no X! #PaulistãoFemininoSicredi #CraqueDaRodada #Betano",,0,"09/24/2025 13:23",N/A,https://www.facebook.com/paulistaof/posts/pfbid0nrL2yXZqxmxKr8eZRZp2TRqDFz39dvvpvbEPM2JrdA4ia5tD8iasEwiCBcvoVks6l,0,0,Fotos,,,,,Total,9116,9116,0,6720,6720,0,0,0,0,0,0,0,408,388,12,8,,
769102379169107,100082080567569,"Paulistão F","“Lembra Daquele Dia?”
Em 2019, o futebol feminino viveu um ano histórico. Um dos momentos marcantes foi a final entre Corinthians e São Paulo, no Paulistão Feminino Sicredi. O vídeo completo está no YouTube do @paulistao!
#FutebolFeminino #PaulistãoFemininoSicredi","“Lembra Daquele Dia?”
Em 2019, o futebol feminino viveu um ano histórico. Um dos momentos marcantes foi a final entre Corinthians e São Paulo, no Paulistão Feminino Sicredi. O vídeo completo está no YouTube do @paulistao!
#FutebolFeminino #PaulistãoFemininoSicredi",62,"09/24/2025 11:55",uploaded,https://www.facebook.com/paulistaof/videos/1325504068925522/,0,0,Vídeos,,,,,Total,1559,1559,0,1487,1487,0,396,64,385,64,0,396,24,22,2,0,9743.161,6.837
769034139175931,100082080567569,"Paulistão F","TODOS PRONTOS PARA O MAJESTOSO? ❤️‍🔥😮‍💨
O clássico entre as Tricolores e as Brabas vale vaga na semifinal da @copadobrasil_fem! Deixe seu palpite para o jogo nos comentários!
#ElasEmCampo #Majestoso",,0,"09/24/2025 10:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02cgp1h4y9MHoTWnmniJnxnXaV2uXSX4zY2KYzi5k4BxaydedLhmmjWn3N9HeHUjsDl,0,0,Fotos,,,,,Total,31030,31030,0,21616,21616,0,0,0,0,0,0,0,421,365,45,11,,
768876612525017,100082080567569,"Paulistão F","QUARTA-FEIRA DECISIVA NA @copadobrasil_fem! 🔥
As Bragantinas recebem o Bahia, enquanto São Paulo e Corinthians disputam um clássico pela vaga na semifinal da Copa do Brasil! Quem avança, torcedor?
#ElasEmCampo",,0,"09/24/2025 06:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid033RitMvRyCXW4eZubgrgAy8z4roEPPXx2PAttPcdc5rSEgW7LceQwFGo7zRyoX7mXl,0,0,Fotos,,,,,Total,34528,34528,0,24907,24907,0,0,0,0,0,0,0,249,229,10,10,,
768838042528874,100082080567569,"Paulistão F","DE OLHO NA PRÓXIMA FASE! 👀
Chegamos na 9ª rodada do Paulista Feminino Sub-20 Petrobras! Se liga nas datas e horários dos confrontos dessa semana 😉
#PaulistaFemininoSub20Petrobras",,0,"09/24/2025 05:00",N/A,https://www.facebook.com/paulistaof/posts/pfbid02GixyCPGYmzsVC4JCurpfr1cn1twRn6YFf1uRYaJnyXuzm8Bcoo1W87bQjdU4YRfMl,0,0,Fotos,,,,,Total,39392,39392,0,28356,28356,0,0,0,0,0,0,0,178,161,4,13,,
768414759237869,100082080567569,"Paulistão F","BORA ESCOLHER A CRAQUE DA 9ª RODADA! 👀
Vote na jogadora destaque da última rodada do Paulistão Feminino Sicredi! Corre lá no X do @paulistaofeminino! 🔥 #PaulistãoFemininoSicredi #CraqueDaRodada #Betano",,0,"09/23/2025 15:52",N/A,https://www.facebook.com/paulistaof/posts/pfbid027ZYpUCjDL5Fi1NEauKAFNGqS6bxvJSGaXYeTvwSsMhLuZwDwWCLBMLPCgskHmB6ml,0,0,Fotos,,,,,Total,22323,22323,0,16279,16279,0,0,0,0,0,0,0,260,149,110,1,,
767685055977506,100082080567569,"Paulistão F","OLHA ELA AÍ!
Chegou a hora de conferir a classificação do Paulistão Feminino Sicredi!
#PaulistãoFemininoSicredi",,0,"09/22/2025 18:33",N/A,https://www.facebook.com/paulistaof/posts/pfbid0z5L6SPuJ8j1nthvE8nGQ7cgzhpy9hEeMPHLmeKdMwL9GXBL6G1aSQVwB3vE3zprQl,0,0,Fotos,,,,,Total,81752,81752,0,51382,51382,0,0,0,0,0,0,0,891,820,39,32,,
767681079311237,100082080567569,"Paulistão F","A 9ª rodada do Paulistão Feminino Sicredi chegou ao fim. Confira os resultados!
#PaulistãoFemininoSicredi",,0,"09/22/2025 18:25",N/A,https://www.facebook.com/paulistaof/posts/pfbid02cv2T1bHsgdB4i4fwi71unm4oJy5ps2UXoBDJPCq7FCC2NcN2XCLcY8WRH1Kkjm2Gl,0,0,Fotos,,,,,Total,26751,26751,0,18998,18998,0,0,0,0,0,0,0,81,76,2,3,,
767679735978038,100082080567569,"Paulistão F","O SUPERCLÁSSICO SICREDI É DAS PALESTRINAS!💚
#PaulistãoFemininoSicredi",,0,"09/22/2025 18:23",N/A,https://www.facebook.com/paulistaof/posts/pfbid0GyiAnChPNtbnKwjAKgWTHPacbox4RB6F5zjacjAjeNTvgY8KG3yBm8QhTpW9T3Rsl,0,0,Fotos,,,,,Total,178447,178447,0,135390,135390,0,0,0,0,0,0,0,3657,3459,112,86,,
767668802645798,100082080567569,"Paulistão F","VITÓRIA DAS PALESTRINAS!💚
Fora de casa, Palmeiras vence o Superclássico Sicredi!
#PaulistãoFemininoSicredi
📷Célio Messias/Ag. Paulistão",,0,"09/22/2025 18:03",N/A,https://www.facebook.com/paulistaof/posts/pfbid02i1f6GDMnnApweR2Pg2YWy1PcocjhxTG5AJs8EL7qpE5MeMNX1Y3VCMSEKgG4FeKTl,0,0,Fotos,,,,,Total,146201,146201,0,107756,107756,0,0,0,0,0,0,0,2875,2740,56,79,,
