"Identificação do post","Identificação da Página","Nome da Página",Título,Descrição,"Duração (s)","Horário de publicação","Tipo de legenda","Link permanente","É um post cruzado","É compartilhado","Tipo de post",Idiomas,"Rótulos personalizados","Status do conteúdo financiado","Comentário de dados",Data,Views,Alcance,"Reações, comentários e compartilhamentos",Reações,Comentários,Compartilhamentos,"Total de cliques","Outros cliques","Consumo por direcionamento de público correspondente (Photo Click)","Cliques no link","Feedbacks negativos dos usuários: Ocultar tudo","Feedbacks negativos dos usuários: Ocultar","Segundos de visualização","Média de Segundos de visualização","Ganhos estimados (USD)","CPM do anúncio (USD)","Impressões do anúncio","Page ID",Visualizações,"Is crosspost","Is share",Languages,"Custom labels","Funded content status"
1014064531339556,,"Paulistão F","JOGÃO MOVIMENTADO!
Ferroviária e Taubaté vão empatando em 2 a 2 no primeiro tempo! #PaulistãoFPetrobras",,0,"07/29/2026 17:56",N/A,https://www.facebook.com/paulistaof/posts/pfbid06EKfmCitVzXQSyGTfTnsHkxTzhmS4a3cvs7vYYbwELynxMwhQV7dcaAv3rpeGTWKl,0,0,Fotos,,,,,Total,,1452,9,9,0,0,18,9,9,,,,,,,,,100082080567569,1976
1014060038006672,,"Paulistão F","AS GUERREIRAS GRENÁS TENTARAM E CONSEGUIRAM O EMPATE! 👏👏👏 #PaulistãoFPetrobras","AS GUERREIRAS GRENÁS TENTARAM E CONSEGUIRAM O EMPATE! 👏👏👏 #PaulistãoFPetrobras",36,"07/29/2026 17:47",N/A,https://www.facebook.com/reel/1373344858085289/,1,0,Vídeos,,,,,Total,,895,16,16,0,0,11,11,,,,,5215.435,6.135,0,0,0,100082080567569,888
1014050131340996,,"Paulistão F","GOSTINHO ESPECIAL! 😮‍💨
Mais uma vitória na conta das Palestrinas e a Beatriz Zaneratto mandou um recado para a torcida do Verdão! 
#PaulistãoFPetrobras #Palmeiras","GOSTINHO ESPECIAL! 😮‍💨
Mais uma vitória na conta das Palestrinas e a Beatriz Zaneratto mandou um recado para a torcida do Verdão! 
#PaulistãoFPetrobras #Palmeiras",30,"07/29/2026 17:28",N/A,https://www.facebook.com/reel/897704019580955/,1,0,Vídeos,,,,,Total,,11475,1159,1083,44,32,364,364,,,,,110304.115,10.028,0,0,0,100082080567569,13065
1014046198008056,,"Paulistão F","CRAQUE DO JOGO! 🏆
Gi Campiolo marcou o gol do Palmeiras na vitória no Derby e levou o troféu pra casa! #PaulistãoFPetrobras #Derby #CraqueDoJogo
📷 Mauro Horita/Agência Paulistão",,0,"07/29/2026 17:20",N/A,https://www.facebook.com/paulistaof/posts/pfbid029bUpoPB5uVBgJbup6y9wK8vN2QE6Ho5SkEGPC9iE2WtXdB5sGUUwMwxU9aDPmxocl,0,0,Fotos,,,,,Total,,2392,179,167,5,7,43,28,15,,,,,,,,,100082080567569,3327
1014040098008666,,"Paulistão F","DEU VERDÃO NO SUPERCLÁSSICO F PETROBRAS! 🔥👏👏👏 #PaulistãoFPetrobras #Derby",,0,"07/29/2026 17:09",N/A,https://www.facebook.com/paulistaof/posts/pfbid032nuKpgn6SGYaygpP2uGDcSh2JnY2gjHH82D445dkKtYy3L1yv8rQkPr7YcEEatXel,0,0,Fotos,,,,,Total,,5275,350,324,12,14,138,81,57,,,,,,,,,100082080567569,7083
1014037748008901,,"Paulistão F","VITÓRIA ALVIVERDE NO DERBY! 🟢⚪
Com gol de lei do ex no primeiro tempo, o Palmeiras venceu o Corinthians na 5ª rodada do Paulistão F @petrobras! #PaulistãoFPetrobras #Derby
📷 Mauro Horita/Agência Paulistão",,0,"07/29/2026 17:05",N/A,https://www.facebook.com/paulistaof/posts/pfbid033u7purZaKQ9WPgUriacPejRrTYU3WvqZ1t85jD9PvNpJ3pkYwW4LrbjUDGA2Nu4Rl,0,0,Fotos,,,,,Total,,42809,2751,2571,83,97,1628,647,981,,,1,,,,,,100082080567569,60474
1014035481342461,,"Paulistão F","FALTOU POUCO PARA O EMPATE DAS BRABAS! 
#PaulistãoFPetrobras","FALTOU POUCO PARA O EMPATE DAS BRABAS! 
#PaulistãoFPetrobras",7,"07/29/2026 17:00",N/A,https://www.facebook.com/reel/1626151519175670/,1,0,Vídeos,,,,,Total,,14965,92,71,21,0,315,315,,,,,107242.5,7.317,0,0,0,100082080567569,23950
1014014761344533,,"Paulistão F","TUDO PRONTO! 🤩
A bola vai rolar pra Ferroviária x Taubaté, pra fechar a 5ª rodada do #PaulistãoFPetrobras! 
📷 Douglas Moreti/Agência Paulistão",,0,"07/29/2026 16:45",N/A,https://www.facebook.com/paulistaof/posts/pfbid0sVBqUKn3s3rGopEP4HHQFfxCAtFyYrAfdTdRxXHjL22BS6Q1s7suCyM3RYRmuG9Kl,0,0,Fotos,,,,,Total,,654,2,2,0,0,6,5,1,,,,,,,,,100082080567569,867
1013996831346326,,"Paulistão F","A LEI DO EX NÃO FALHA NUNCA! 😮‍💨
Se liga no gol da Giovanna Campiolo, que colocou o Palmeiras na frente do placar no Derby! 🐷 #PaulistãoFPetrobras #Derby","A LEI DO EX NÃO FALHA NUNCA! 😮‍💨
Se liga no gol da Giovanna Campiolo, que colocou o Palmeiras na frente do placar no Derby! 🐷 #PaulistãoFPetrobras #Derby",42,"07/29/2026 16:08",N/A,https://www.facebook.com/reel/1044931598268783/,1,0,Vídeos,,,,,Total,,79900,3227,3043,77,107,2835,2835,,,,,1071835.485,14.11,0,0,0,100082080567569,84334
1013990521346957,,"Paulistão F","O VERDÃO TÁ NA FRENTE! 🟢⚪
Giovanna Campiolo abriu o placar no último minuto do primeiro tempo e colocou o Palmeiras em vantagem no Derby! Será que o placar muda na 2ª etapa? #PaulistãoFPetrobras #Derby
📷 Mauro Horita/Agência Paulistão",,0,"07/29/2026 15:55",N/A,https://www.facebook.com/paulistaof/posts/pfbid0qqC7RR1FfgNTxomd5khhk2w3Xgg112SoK3ReGQHB6YEGE2oJYjA2PbxDm4Ue7TDTl,0,0,Fotos,,,,,Total,,5398,184,166,10,8,161,87,74,,,,,,,,,100082080567569,7608
1013990398013636,,"Paulistão F","A ZAGUEIRONA DO VERDÃO FEZ JUS À LEI DA EX! 🐷
Giovanna Campiolo | Futebol marca no último minuto do primeiro tempo e deixa as Palestrinas na vantagem! 
#PaulistãoFPetrobras","A ZAGUEIRONA DO VERDÃO FEZ JUS À LEI DA EX! 🐷
Giovanna Campiolo | Futebol marca no último minuto do primeiro tempo e deixa as Palestrinas na vantagem! 
#PaulistãoFPetrobras",43,"07/29/2026 15:55",N/A,https://www.facebook.com/reel/1526105819197295/,1,0,Vídeos,,,,,Total,,13444,498,475,11,12,451,451,,,,,133446.503,10.42,0,0,0,100082080567569,13726
1013960104683332,,"Paulistão F","AQUECIMENTO ROLANDO! 🤩
Palmeiras e Corinthians entram em campo daqui a pouco no Superclássico do Paulistão F @petrobras 2026! 🔥 #PaulistãoFPetrobras #Derby
📷 Mauro Horita/Agência Paulistão",,0,"07/29/2026 14:50",N/A,https://www.facebook.com/paulistaof/posts/pfbid024FDQFbyNQf4Vo6QCR93meFwYfKXQKJRJmGGTH55WhpHt2ZBBnXCEzjbwoT7HzdD9l,0,0,Fotos,,,,,Total,,3032,55,54,0,1,96,16,80,,,,,,,,,100082080567569,4135
1013959444683398,,"Paulistão F","QUE INTIMIDADE! 
Que qualidade da Maria Eduarda Sampaio no domínio, hein?!
#PaulistãoF","QUE INTIMIDADE! 
Que qualidade da Maria Eduarda Sampaio no domínio, hein?!
#PaulistãoF",11,"07/29/2026 14:49",N/A,https://www.facebook.com/reel/889891163740971/,1,0,Vídeos,,,,,Total,,12626,124,115,6,3,189,189,,,,,89405.133,7.423,0,0,0,100082080567569,16614
1013952618017414,,"Paulistão F","AQUECIMENTO ROLANDO! 🔥
Quase tudo pronto para o Derby daqui a pouco! Quem vai vencer esse Superclássico F Petrobras? 👀
#PaulistãoFPetrobras #Palmeiras #Corinthians","AQUECIMENTO ROLANDO! 🔥
Quase tudo pronto para o Derby daqui a pouco! Quem vai vencer esse Superclássico F Petrobras? 👀
#PaulistãoFPetrobras #Palmeiras #Corinthians",22,"07/29/2026 14:35",mixed,https://www.facebook.com/reel/2413996382426792/,1,0,Vídeos,,,,,Total,,3140,33,29,3,1,34,34,,,,,16236.895,5.195,0,0,0,100082080567569,3443
1013922188020457,,"Paulistão F","TUDO PRONTO PRO DERBY! 😮💨🔥
Daqui a pouco a bola vai rolar pra mais um Superclássico no Paulistão F @petrobras 2026! Quem leva: Palmeiras ou Corinthians? 👀 #PaulistãoFPetrobras #Derby
📷 Mauro Horita/Agência Paulistão",,0,"07/29/2026 13:35",N/A,https://www.facebook.com/paulistaof/posts/pfbid037cvCmZZLcdp1PMxeqcheYtrU9qGFcGs5vhZYBtmjDwAPdFT98jMF4uc7CCCaWP8cl,0,0,Fotos,,,,,Total,,2003,42,41,1,0,60,20,40,,,,,,,,,100082080567569,2787
1013893348023341,,"Paulistão F","ENCERRANDO A RODADA...
Vem aí Ferroviária e Taubaté no YouTube do @paulistao 🤩
#PaulistãoF2026",,0,"07/29/2026 12:43",N/A,https://www.facebook.com/paulistaof/posts/pfbid02xdSSSb4Posg5Dy9rYfpcTvku6szqK7umA7h6XZCC7N2NtzxJHgKt4BL7sv3nRJgXl,0,0,Fotos,,,,,Total,,2437,25,23,1,1,57,35,22,,,,,,,,,100082080567569,3413
